state,county,infection_rate,percent_vac,percent_republican,date_stay_at_home_effective,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger
ARKANSAS,CLARK,0.1142921146953405,0.443,0.5165376495425756,,34.0509843164184,-93.17637292882,22684,26.1917608330447,26.9,38.3,7.2066968781,44.85713,84.293193717,62.012692656,7.9,45408.0,19500.0,316.0,84526.0,17149.0,24.0,15.7,19.5
ARKANSAS,CLAY,0.137997388495636,0.397,0.7271153846153846,,36.3682702016516,-90.4175555476246,15202,23.7736440706512,42.6,31.9,8.6579335473,13.40483,93.081761006,49.955843391,7.0,37687.0,19192.0,329.0,68027.0,13672.0,22.2,21.0,21.1
ARKANSAS,CLEBURNE,0.1092740479152453,0.407,0.7826230864708316,,35.538106674756,-92.0267314995223,25587,46.2117580365208,36.6,34.3,9.1217696014,55.89269,92.045454545,45.816812054,8.5,44902.0,25078.0,487.0,82092.0,20905.0,15.5,25.4,19.7
ARKANSAS,CLEVELAND,0.147938662644545,0.466,0.7340488968395945,,33.8983736073835,-92.1851923158862,8421,14.0870420504734,35.5,32.9,8.8858195212,12.19215,95.652173913,50.675675676,8.9,47600.0,21485.0,156.0,88521.0,18417.0,20.0,18.6,23.0
ARKANSAS,COLUMBIA,0.1141663469326853,0.417,0.6139304602227973,,33.2142958999891,-93.2273208531295,24168,31.5481481464735,36.4,34.3,8.2783138649,59.25424,90.650406504,56.908665105,9.3,40909.0,19922.0,399.0,81355.0,13628.0,24.9,16.6,21.4
ARKANSAS,CONWAY,0.1210783843423198,0.48,0.6117068247760817,,35.2622500871161,-92.7013027388949,21060,38.1344534855172,36.8,38.3,8.5021946967,66.9344,85.520361991,51.305057096,7.2,44565.0,21896.0,405.0,81892.0,17515.0,21.5,18.3,23.1
ARKANSAS,CRAIGHEAD,0.1457872602690062,0.388,0.6435217721305484,,35.8307971158225,-90.6328394759117,102884,145.464373379486,38.2,34.0,7.9404688636,115.76343,92.592592593,62.565095473,6.3,45615.0,24226.0,1390.0,92456.0,19299.0,18.9,12.8,24.8
ARKANSAS,CRAWFORD,0.1275748138545931,0.402,0.7432516703786192,,35.5890913358138,-94.2428293414366,61927,104.752015244676,35.2,31.0,9.8941616995,39.68506,90.337601863,55.69579288,7.1,47363.0,20889.0,1009.0,87936.0,20752.0,18.8,15.3,25.1
ARKANSAS,CRITTENDEN,0.1409654884787821,0.368,0.4365596790371113,,35.207948927045,-90.3088439188398,49511,81.121756750269,41.3,37.8,7.9887379116,34.87179,89.081225033,55.116828136,9.1,42606.0,20133.0,923.0,83533.0,17955.0,24.6,12.2,28.1
ARKANSAS,CROSS,0.1378281259516414,0.442,0.6668606342740763,,35.2957175959539,-90.7712209944472,17329,28.1141351984755,38.9,36.5,8.8189674274,41.511,92.09486166,48.18573966,7.5,41214.0,20692.0,362.0,86295.0,19076.0,19.8,17.1,24.6
ARKANSAS,DALLAS,0.1411042944785276,0.507,0.5445687477444966,,33.9698171951334,-92.6544504905849,7738,11.5944895308613,38.5,44.6,8.0890538033,40.57893,86.956521739,49.907692308,7.1,37259.0,17803.0,178.0,65711.0,16118.0,14.7,20.2,23.4
ARKANSAS,DESHA,0.1354634275151835,0.53,0.4507869391590322,,33.833290662662,-91.2539886628755,12234,15.9266801248257,37.9,36.8,9.5309168443,42.50255,86.995515695,40.448157995,12.8,36132.0,17324.0,267.0,66564.0,12994.0,32.0,17.0,25.7
ARKANSAS,DREW,0.1294802129644876,0.43,0.6016679302501895,,33.5894505585918,-91.7200035153758,18688,22.5604159705295,40.8,30.1,8.4215625216,70.0922,88.127853881,66.819941917,12.9,42494.0,18373.0,321.0,87478.0,14371.0,27.7,15.9,22.4
ARKANSAS,FAULKNER,0.1258818954502527,0.44,0.617459549308814,,35.146988913006,-92.3320498604909,120417,185.853911076486,35.2,30.2,7.9798883958,49.3312,93.313298272,66.739759403,5.8,53882.0,24809.0,1529.0,104570.0,21286.0,16.1,11.3,23.7
ARKANSAS,FRANKLIN,0.1111487440022579,0.418,0.7443131462333825,,35.5123257753256,-93.8906448540336,17799,29.2334308561111,34.0,37.0,9.4372475275,27.94857,97.252747253,58.52073963,8.8,43696.0,19811.0,329.0,79788.0,14013.0,21.1,18.4,23.8
ARKANSAS,FULTON,0.111485132644065,0.281,0.7273679798826488,,36.3816685556085,-91.8182227500915,12186,19.7122868459967,27.7,29.9,9.5882620564,58.06719,97.520661157,62.700129814,7.3,35630.0,19082.0,244.0,76353.0,16195.0,23.2,25.0,20.2
ARKANSAS,GARLAND,0.1294246674581933,0.422,0.6393089082220316,,34.5766739463167,-93.1504172260916,97119,143.28268139418,29.5,34.9,9.8247843604,88.18342,85.2402746,61.372137579,9.1,43610.0,24602.0,1896.0,89048.0,18757.0,20.6,21.7,20.8
ARKANSAS,GRANT,0.1247194087051738,0.413,0.7689724647414372,,34.2900054136019,-92.4236172931103,18046,28.5623404488298,35.7,39.0,6.0703517588,11.01018,89.473684211,55.438516144,8.0,52050.0,24696.0,293.0,101333.0,20659.0,13.0,16.1,23.4
ARKANSAS,GREENE,0.1591395477109762,0.376,0.7342465753424657,,36.1175728084213,-90.5589848197642,43745,75.7242588885306,36.4,33.4,7.0139960619,57.70981,95.833333333,53.989592368,8.2,46512.0,21643.0,796.0,88513.0,21205.0,17.7,14.9,24.5
ARKANSAS,HEMPSTEAD,0.106910644621958,0.28,0.6243438785643354,,33.7353295296054,-93.6684845709298,22208,30.5256227428296,29.1,36.4,10.76914357,27.44614,81.914893617,54.585152838,8.3,38682.0,17813.0,377.0,80618.0,18451.0,26.7,16.5,26.4
ARKANSAS,HOT SPRING,0.187083592431376,0.383,0.6841929002009377,,34.3176353515971,-92.9459475877061,33440,54.3556889452556,36.1,37.5,7.6132015306,20.84947,91.534391534,51.773215119,6.8,47205.0,20522.0,676.0,82230.0,18218.0,17.0,17.3,21.3
ARKANSAS,HOWARD,0.1403575215876382,0.411,0.6754385964912281,,34.0887764547187,-93.9934896288762,13487,22.9150071822343,44.5,29.5,11.598574171,44.51699,97.087378641,54.38027255,7.4,40199.0,22587.0,250.0,80697.0,16445.0,19.6,16.5,25.9
ARKANSAS,INDEPENDENCE,0.125102445472571,0.358,0.7298369325694138,,35.74157916131,-91.5697150144517,37030,48.471544547002,28.6,29.8,8.1407267798,77.32509,88.03986711,58.550596553,6.7,45596.0,22035.0,580.0,83282.0,19696.0,19.2,16.7,24.0
ARKANSAS,IZARD,0.1487269792354538,0.339,0.7419236417033774,,36.094882304796,-91.9134194255216,13461,23.1856063684195,34.5,30.5,10.390170295,36.53368,97.037037037,51.961483595,9.6,37828.0,18964.0,291.0,78301.0,18596.0,22.0,24.8,18.6
ARKANSAS,JACKSON,0.2079669836712722,0.337,0.6336307214895268,,35.5992805792811,-91.2145581906092,17495,27.5973995673521,43.0,33.1,8.7250021095,40.85206,88.8,45.433550283,7.7,36573.0,18316.0,371.0,73615.0,14945.0,27.1,16.8,20.3
ARKANSAS,JEFFERSON,0.1605411229498383,0.393,0.3572256121109137,,34.2687893239905,-91.9315191999373,72385,83.1299494952528,40.8,34.1,7.2345256191,68.0026,81.37603796,49.1599073,9.7,38596.0,19691.0,1410.0,79077.0,15615.0,25.5,15.2,23.2
ARKANSAS,JOHNSON,0.1281887275190006,0.411,0.668459174714662,,35.5700749580525,-93.4599019096451,26025,39.438407167431,39.5,28.9,10.567369301,56.49292,91.455696203,39.080278129,5.7,39381.0,18871.0,419.0,70348.0,16470.0,21.4,15.6,24.3
ARKANSAS,LAFAYETTE,0.0963164251207729,0.325,0.6146853146853147,,33.2409513659268,-93.6070614134059,7127,13.4905708025834,46.2,45.4,10.590988882,29.14602,92.941176471,50.825556353,11.1,35527.0,24171.0,147.0,77871.0,12496.0,26.4,21.5,20.5
ARKANSAS,LAWRENCE,0.1447641106912105,0.391,0.7148636763412489,,36.0412620364719,-91.107093151184,16915,28.7857522521027,32.3,31.0,8.2793095368,30.25719,88.70292887,57.938420348,8.2,40308.0,18010.0,355.0,75235.0,16566.0,23.6,19.2,22.2
ARKANSAS,LEE,0.206842045839449,0.31,0.4061467283542631,,34.7806636934095,-90.7821491820875,9781,16.2307664688863,39.4,33.4,8.5520442778,10.89799,80.263157895,35.9375,16.4,28080.0,14292.0,183.0,69257.0,10066.0,30.1,16.9,19.7
ARKANSAS,LINCOLN,0.2643581081081081,0.3,0.641662310507057,,33.9574492750934,-91.7333354617301,13935,24.814733079137,32.6,40.0,9.3666708973,14.65631,94.690265487,30.713964975,11.6,44951.0,12610.0,232.0,86063.0,17111.0,23.3,13.5,17.9
ARKANSAS,LITTLE RIVER,0.1164858471327188,0.257,0.6896881576430075,,33.70051747212,-94.2343535031277,12616,23.7028726251326,37.8,35.2,8.9756801319,24.27381,85.039370079,49.733510993,8.8,43559.0,20237.0,244.0,86024.0,17166.0,19.4,19.2,22.7
ARKANSAS,LOGAN,0.1220534799217367,0.406,0.7254134578967302,,35.2152781991025,-93.7163314349866,21935,30.9764205401334,32.8,35.3,9.6222131672,18.41451,91.930835735,48.782862707,8.1,41471.0,20340.0,402.0,74194.0,18268.0,19.0,19.1,22.4
ARKANSAS,LONOKE,0.1288518462944522,0.427,0.7364575645756457,,34.7542846588607,-91.8886697810108,71279,92.4585125516854,43.0,32.7,7.1151847302,16.46136,90.643274854,60.689485348,5.6,56651.0,24501.0,1104.0,103116.0,25638.0,12.1,12.6,26.5
ARKANSAS,MADISON,0.1081684362934363,0.37,0.7203625200994007,,36.0109613887179,-93.7245602548557,15761,18.8923545837056,34.7,30.9,11.462059517,18.36098,87.906976744,35.012737051,5.2,42674.0,22637.0,314.0,85283.0,17719.0,18.1,17.6,23.5
ARKANSAS,MARION,0.0974601653288606,0.334,0.7508090614886731,,36.2683886039476,-92.6842362930242,16404,27.4769989143467,28.8,29.9,9.7206703911,12.17434,92.43697479,52.731673582,10.0,36581.0,18706.0,401.0,66151.0,14202.0,19.9,26.5,17.7
ARKANSAS,MILLER,0.1138544050673879,0.124,0.7018830402088124,,33.3120985280613,-93.8915592934458,43666,69.8000099082146,34.3,40.0,8.0762711864,72.75373,87.4,56.370896185,8.6,42162.0,21217.0,870.0,87114.0,17746.0,20.6,15.0,24.2
ARKANSAS,MISSISSIPPI,0.1550023369658803,0.342,0.5347621932747653,,35.7638367711463,-90.0542095967973,44199,49.0786322529837,40.9,38.0,7.565356673,42.69551,86.585365854,46.797799944,10.9,36718.0,19159.0,946.0,78492.0,16281.0,25.5,13.4,27.0
ARKANSAS,MONROE,0.1489329950753619,0.515,0.5162968099861304,,34.6778373786508,-91.2039002056354,7542,12.422375338186,38.5,37.4,8.4918094521,42.34298,90.0,39.615668884,10.7,32922.0,19849.0,211.0,77204.0,12209.0,28.6,21.0,21.2
ARKANSAS,MONTGOMERY,0.0951480080124638,0.334,0.7426243326777184,,34.5389309518112,-93.6594257708323,9100,11.6684562047743,29.0,24.4,11.429461227,22.42404,93.103448276,45.388349515,4.5,38318.0,20375.0,162.0,76276.0,16874.0,18.8,24.8,19.7
ARKANSAS,NEVADA,0.1199709161415414,0.361,0.6161429451632778,,33.6639635481111,-93.3072016474631,8668,14.029604077973,35.6,41.3,8.3602771363,36.02738,92.929292929,51.949541284,7.2,37626.0,17595.0,175.0,67750.0,15907.0,30.8,19.5,22.7
ARKANSAS,NEWTON,0.1242099832322971,0.31,0.7660538236077804,,35.919978515674,-93.2178734856521,7988,9.7307187765441,32.0,26.1,9.6335078534,,79.661016949,43.44042838,5.1,36078.0,17790.0,137.0,71662.0,15438.0,21.6,23.6,19.9
ARKANSAS,OUACHITA,0.121076041399367,0.473,0.5386009058882738,,33.5933633532991,-92.8819426694903,24728,33.7453218566146,38.1,34.4,6.9505055881,50.27652,90.875912409,56.390838567,7.9,37624.0,20033.0,517.0,75734.0,13711.0,24.5,18.2,22.8
ARKANSAS,PERRY,0.1113342898134863,0.461,0.6985601486298189,,34.9473774884474,-92.9314544036398,10246,18.5763296690738,33.3,28.1,8.8549247938,9.6637,90.977443609,53.641517662,7.4,45342.0,22474.0,169.0,85423.0,22899.0,17.8,18.5,22.0
ARKANSAS,PHILLIPS,0.1292880440895287,0.41,0.3517905939882065,,34.4282480327346,-90.8480639250114,19929,28.6490807908176,42.8,40.3,7.3102602534,53.8445,86.071428571,57.254710056,17.6,29945.0,16684.0,404.0,71405.0,11894.0,33.5,16.3,27.0
ARKANSAS,PIKE,0.1134540026124276,0.385,0.7912584777694047,,34.1636706441815,-93.6564822378582,11017,18.3427483597806,33.6,37.4,11.997152011,27.96942,87.209302326,55.87144623,5.6,41534.0,19686.0,186.0,74325.0,19004.0,18.5,18.8,23.1
ARKANSAS,POINSETT,0.1557293437606256,0.388,0.7125097125097125,,35.5740283137053,-90.6629962076398,24131,31.8199518632404,41.7,40.2,9.5064828576,16.5604,82.119205298,45.155709343,6.8,37370.0,17710.0,562.0,69517.0,16563.0,22.1,17.3,23.8
ARKANSAS,POLK,0.1117511520737327,0.309,0.8040335317701373,,34.4858696758929,-94.2280724976008,20290,23.6567302609187,33.6,31.4,12.98405467,69.58942,90.43062201,52.011888432,8.7,39048.0,18097.0,375.0,69640.0,16544.0,25.2,21.4,23.4
ARKANSAS,POPE,0.1423086527656386,0.432,0.7202800301298241,,35.4476333317574,-93.0341595274245,63107,77.6649485336019,34.4,31.8,10.510778253,64.22809,91.363022942,53.044389158,7.1,45788.0,20912.0,901.0,85688.0,17602.0,19.6,14.3,22.8
ARKANSAS,PRAIRIE,0.1293723641776234,0.397,0.7273519163763066,,34.8298053878833,-91.5527893890706,8334,12.862802374144,44.4,47.1,9.1533546326,12.12415,88.421052632,62.551440329,6.7,43245.0,21035.0,169.0,81148.0,17521.0,19.8,22.0,20.7
ARKANSAS,PULASKI,0.1259520656475577,0.518,0.3833930002002804,,34.7699374134509,-92.3117792779039,391806,516.504512581489,33.2,29.5,7.6573374299,116.76431,80.418653948,68.545297923,6.4,49957.0,28421.0,5848.0,106383.0,21254.0,18.0,13.5,23.8
ARKANSAS,RANDOLPH,0.1332553736496269,0.355,0.7068506035428751,,36.3414678747645,-91.0277154059674,17584,26.9594971974737,35.0,33.2,8.9218250509,56.95734,93.103448276,61.958568738,4.1,37799.0,20059.0,350.0,68304.0,15700.0,19.6,20.1,22.6
ARKANSAS,SALINE,0.1247172014995467,0.442,0.6883493282149712,,34.6465934833437,-92.6765186740944,115577,159.732328144126,30.2,27.2,7.5056325079,43.57919,93.089430894,67.562258412,4.7,63677.0,26963.0,1721.0,111036.0,30401.0,8.5,17.0,23.8
ARKANSAS,SCOTT,0.107674350744091,0.375,0.778062678062678,,34.8607805580977,-94.0632448442536,10661,11.9477751059161,38.4,37.4,11.652025378,19.14792,86.486486486,41.40625,11.9,35826.0,17934.0,216.0,64142.0,14048.0,20.9,18.4,24.2
ARKANSAS,SEARCY,0.1296789747493973,0.359,0.7926502145922747,,35.9109017438968,-92.6995097338282,7938,11.9172318068857,32.3,31.3,10.020484807,25.19526,97.297297297,45.410334347,4.2,31659.0,20618.0,149.0,67352.0,14461.0,20.7,24.2,19.9
ARKANSAS,SEBASTIAN,0.1358554921886612,0.433,0.6525304119900531,,35.1996634220618,-94.2741851685288,127351,239.428793555732,31.1,30.0,12.859227185,128.79858,87.829614604,51.520489523,5.4,46843.0,23383.0,1986.0,86596.0,18941.0,22.2,14.3,24.5
ARKANSAS,SEVIER,0.1772211442347268,0.348,0.7194213064445418,,33.9971814466297,-94.2411845149318,17193,30.4232658513529,33.3,37.0,17.743724865,46.74262,92.237442922,38.746241036,6.8,44100.0,17458.0,244.0,81750.0,19973.0,22.4,13.7,29.0
ARKANSAS,SHARP,0.117245728700837,0.364,0.7458959856531936,,36.1611493570975,-91.4798652241863,17027,28.1699380457874,37.8,34.9,10.479041916,28.7472,97.727272727,48.776009792,7.9,36032.0,19404.0,406.0,65856.0,16054.0,22.2,25.5,21.1
ARKANSAS,ST. FRANCIS,0.1591181883652076,0.425,0.4300134589502019,,35.0220209556272,-90.7477544449679,27023,42.5696695094741,42.9,40.1,8.4730351765,46.27844,81.060606061,44.46783318,11.0,33257.0,16540.0,482.0,64538.0,12478.0,24.6,14.0,22.8
ARKANSAS,STONE,0.1050695666080281,0.341,0.7321110715557138,,35.8598833929609,-92.1567081825378,12503,20.618272585891,38.9,32.5,11.866666667,47.85834,94.915254237,49.506649507,8.1,34009.0,19616.0,249.0,74159.0,15094.0,23.6,25.3,20.1
ARKANSAS,UNION,0.1160746600486014,0.444,0.6189179590387119,,33.17130767156,-92.5972743490475,40334,38.811994849398,34.6,32.6,8.8951806104,55.76821,88.316151203,55.710218285,9.0,45335.0,22240.0,825.0,90628.0,15872.0,20.7,16.6,24.0
ARKANSAS,VAN BUREN,0.1012994862496222,0.386,0.7333424172230549,,35.5806518423107,-92.515693519527,16892,23.7996340277169,37.2,30.7,9.804898298,24.23361,93.442622951,38.893981057,11.9,40486.0,19883.0,294.0,76081.0,16244.0,18.5,24.7,20.1
ARKANSAS,WASHINGTON,0.1487162763862584,0.484,0.5066637348676415,,35.9790676620886,-94.2155836716935,219930,233.467553398871,29.8,25.4,12.418161979,80.60484,87.382419721,62.801214149,5.2,50893.0,25249.0,2419.0,101471.0,21614.0,19.0,10.7,25.1
ARKANSAS,WHITE,0.1307124807943824,0.407,0.7743488004702598,,35.2562845277812,-91.7455585916958,78823,76.1503471748177,31.4,30.6,8.5383799864,50.62266,86.272439282,54.946808511,6.3,44811.0,22510.0,1254.0,91617.0,18395.0,17.7,15.2,23.6
ARKANSAS,WOODRUFF,0.1215189873417721,0.517,0.5239206534422404,,35.186327448288,-91.2430674721897,6873,11.7133142124646,42.1,40.6,9.6650524617,45.65515,89.855072464,47.839272176,12.3,34306.0,18382.0,166.0,81400.0,12632.0,24.1,20.9,21.8
ARKANSAS,YELL,0.1740780656951408,0.393,0.7156390743904333,,35.0026095804533,-93.4112456580797,21716,23.3451085309239,37.7,35.3,12.00959397,55.75431,87.328767123,45.871197155,6.8,41729.0,18981.0,406.0,88194.0,20184.0,17.5,16.9,24.9
CALIFORNIA,ALAMEDA,0.0607486616937778,0.711,0.1466100943652887,2020-03-19,37.6469597754318,-121.888767331006,1605217,2171.87426566942,19.4,14.5,5.7827935577,110.14977,86.814128944,75.55903676,7.1,101744.0,39042.0,12714.0,183864.0,35306.0,12.0,12.4,21.4
CALIFORNIA,ALPINE,0.0806023029229406,0.731,0.3604651162790697,2020-03-19,38.5972040222543,-119.820679847404,1184,1.60359723659134,23.0,20.6,7.5669383003,0.0,,53.246753247,11.8,55384.0,26783.0,,125393.0,29900.0,18.9,20.8,23.1
CALIFORNIA,AMADOR,0.1029382169450593,0.533,0.5912371715349047,2020-03-19,38.4463952649397,-120.651102881223,36963,62.1674670419954,29.7,24.8,6.1959071423,67.31217,88.483146067,60.956274,11.6,58515.0,27496.0,529.0,110741.0,26061.0,11.2,24.7,15.5
CALIFORNIA,BUTTE,0.0726734371720821,0.459,0.4723954627265497,2020-03-19,39.6669453719701,-121.600694376181,223877,136.805354101919,27.2,22.4,7.1636527881,61.4931,84.51454322,68.975321278,10.7,50945.0,25077.0,3263.0,103590.0,18583.0,21.3,17.0,20.3
CALIFORNIA,CALAVERAS,0.0540246160548959,0.471,0.583981673582296,2020-03-19,38.2046028507764,-120.554136049561,44787,43.9082937177742,30.5,31.2,7.3307759688,43.79242,89.748953975,56.626950006,9.6,62984.0,30577.0,727.0,121160.0,26121.0,12.7,25.1,18.0
CALIFORNIA,COLUSA,0.1130551816958277,0.477,0.5354342581423401,2020-03-19,39.1774889944109,-122.236972647167,21361,18.5630333026523,40.5,27.9,10.728094538,32.10273,89.344262295,49.083503055,8.7,57249.0,25745.0,228.0,101347.0,24028.0,13.5,13.0,27.8
CALIFORNIA,CONTRA COSTA,0.0702532929470163,0.705,0.248739207379203,2020-03-19,37.9191670693643,-121.927939120675,1107925,1532.91656449364,24.0,16.2,5.8956173288,103.09916,87.897242055,71.497177436,7.7,101463.0,40792.0,9400.0,184303.0,38923.0,10.2,14.2,23.5
CALIFORNIA,DEL NORTE,0.0689989932403279,0.388,0.5371416614354467,2020-03-19,41.7431353515116,-123.897261985252,27628,27.4572023087311,34.4,24.9,6.2334416396,61.88569,80.97826087,43.697702218,10.4,48518.0,20282.0,511.0,86087.0,16967.0,21.7,15.3,21.2
CALIFORNIA,EL DORADO,0.0652707124448385,0.551,0.5261937579468111,2020-03-19,38.7787390108896,-120.524674582784,183000,107.151384438033,22.5,18.2,5.4030715273,81.48709,89.364640884,70.993512276,9.6,81869.0,37089.0,1968.0,156727.0,32169.0,9.8,17.9,21.0
CALIFORNIA,FRESNO,0.116861058091224,0.508,0.4393930270367917,2020-03-19,36.7582014489301,-119.649318251026,963160,161.637097134761,31.4,20.0,8.7343786523,67.12122,81.496114843,54.534644783,11.9,52318.0,21057.0,10121.0,106175.0,20695.0,26.9,11.2,28.9
CALIFORNIA,GLENN,0.1104849786919311,0.445,0.6111932418162619,2020-03-19,39.5982069138469,-122.392011900266,27976,21.291599998664,32.3,19.3,10.980544077,17.79739,81.696428571,44.569672131,9.9,47365.0,20362.0,334.0,93948.0,17863.0,20.3,14.6,27.1
CALIFORNIA,HUMBOLDT,0.0423951371368713,0.576,0.3101137629544611,2020-03-19,40.6993025442616,-123.87564318425,135182,37.8876959126236,29.0,16.9,8.8795523313,69.4678,83.822422874,67.455403839,9.5,49471.0,24038.0,2079.0,92947.0,19277.0,21.0,15.4,19.5
CALIFORNIA,IMPERIAL,0.1788097011836768,0.73,0.2641658522384645,2020-03-19,33.0395169656596,-115.365362756509,178807,42.8118432616973,34.6,31.4,7.9044018727,23.51912,85.245901639,52.072102075,17.1,46633.0,16311.0,1636.0,97720.0,16439.0,24.1,11.9,28.7
CALIFORNIA,INYO,0.0830422972448583,0.517,0.5253524610437794,2020-03-19,36.5111100801373,-117.410741955864,18326,1.8000313431035,27.7,26.5,8.9622985488,110.95085,39.862542955,59.63099631,6.3,53793.0,28678.0,284.0,101113.0,25082.0,10.8,21.6,20.6
CALIFORNIA,KERN,0.1287599894245958,0.424,0.530727423893055,2020-03-19,35.3428689243354,-118.729927371305,871337,107.150193194715,32.3,22.4,8.5992791008,49.48949,85.78053653,46.398403077,11.9,51586.0,21094.0,10143.0,106826.0,21766.0,23.1,9.9,29.5
CALIFORNIA,KINGS,0.1661958938145678,0.355,0.5334807607253428,2020-03-19,36.0753552087704,-119.815552708012,150261,108.146543955,29.4,23.7,9.0041260157,39.97308,80.448430493,51.102498412,11.7,58255.0,19123.0,1368.0,103069.0,24279.0,21.6,9.1,27.5
CALIFORNIA,LAKE,0.0722051377628677,0.482,0.4326828870019595,2020-03-19,39.0996221027628,-122.753203195302,64076,50.9961416194302,25.1,23.1,9.244419004,45.139,78.061911171,49.4992324,13.7,45086.0,21799.0,1438.0,92579.0,17043.0,24.6,20.5,20.3
CALIFORNIA,LASSEN,0.1941255356033101,0.226,0.7196883314329152,2020-03-19,40.6735944017347,-120.594328680414,31945,7.03451766635394,40.9,36.9,4.7716428085,32.08934,86.305732484,37.114661654,9.4,57705.0,20072.0,393.0,107277.0,23441.0,16.2,12.3,16.5
CALIFORNIA,LOS ANGELES,0.132477818993263,0.633,0.2241333625289286,2020-03-19,34.3589223664316,-118.217048733019,10057155,2478.24064467614,21.7,16.4,10.059485018,72.78,81.568783693,63.040266045,8.9,67986.0,29301.0,84296.0,134568.0,25104.0,17.8,12.2,22.8
CALIFORNIA,MADERA,0.117328875526769,0.45,0.5417749118574875,2020-03-19,37.2179843407527,-119.762688038884,153366,71.7631848573455,35.8,28.0,10.38586454,43.97986,83.205417607,45.126793501,8.2,53632.0,19021.0,1637.0,106573.0,23346.0,22.1,12.9,27.8
CALIFORNIA,MARIN,0.0596037492369391,0.798,0.156318884493046,2020-03-19,38.0738660828082,-122.724085765348,259358,498.296638027549,16.6,12.6,5.4131949119,148.30143,87.120913746,75.947813021,5.1,122933.0,63608.0,1818.0,236506.0,41789.0,8.1,19.5,20.5
CALIFORNIA,MARIPOSA,0.0341219554728826,0.449,0.5840937253576659,2020-03-19,37.5815132460153,-119.905437998504,17645,12.1789014379169,23.8,20.7,7.9952644041,34.15106,85.840707965,60.302943698,9.8,51402.0,27832.0,284.0,94912.0,20905.0,16.3,24.8,16.5
CALIFORNIA,MENDOCINO,0.0568997913520617,0.605,0.29052485524455,2020-03-19,39.4402321690103,-123.391486028242,87409,24.9287358799456,32.1,18.6,10.72739553,89.75437,83.540669856,57.193349263,11.0,51386.0,25278.0,1236.0,97900.0,19745.0,20.2,18.9,21.8
CALIFORNIA,MERCED,0.1215823970037453,0.398,0.4057833844241337,2020-03-19,37.1918953152357,-120.71766656778,265001,136.936495464663,28.4,21.8,8.7471237822,44.3755,88.482023968,47.63789992,15.7,56169.0,19130.0,2695.0,98746.0,21604.0,24.2,10.5,30.1
CALIFORNIA,MODOC,0.0652641103947517,0.37,0.7117212249208026,2020-03-19,41.5898526556218,-120.724959929274,9033,2.30701849617936,28.3,25.3,10.530470477,67.72773,85.849056604,48.541247485,6.8,45227.0,21899.0,164.0,84853.0,20505.0,16.9,23.1,20.1
CALIFORNIA,MONO,0.0936721129880919,0.621,0.4001137225170584,2020-03-19,37.9390920464878,-118.88685440928,14051,4.608418068471,25.4,17.5,9.9790180445,63.52343,36.301369863,61.667102169,8.0,66499.0,31059.0,104.0,113778.0,37557.0,8.8,13.2,19.8
CALIFORNIA,MONTEREY,0.1065403249773649,0.619,0.2615660230271048,2020-03-19,36.2171642713656,-121.239216857037,430201,131.135610521445,27.7,19.8,11.469413147,60.28677,84.706099134,46.897482768,6.9,69665.0,25947.0,3342.0,131618.0,31109.0,16.1,12.0,26.5
CALIFORNIA,NAPA,0.0778400511093042,0.725,0.2836961480805579,2020-03-19,38.5064901332749,-122.330531353597,140823,188.183083044538,23.8,18.5,8.5375290173,96.47237,86.951364176,64.027627148,6.6,85624.0,38057.0,1284.0,163017.0,36420.0,8.8,17.0,21.9
CALIFORNIA,NEVADA,0.062412911633502,0.574,0.4253208337125694,2020-03-19,39.3013743453952,-120.768463376512,98639,102.988513952139,22.0,14.4,7.0499404982,70.13044,49.969933854,73.289587957,8.8,66681.0,33385.0,1221.0,125222.0,26781.0,12.1,23.4,17.8
