,state,county,infection_rate,percent_vac
1654,NC,AVERY,0.125306145696873,0.486
1655,NC,BEAUFORT,0.1051198025279823,0.479
1656,NC,BERTIE,0.0966379901831424,0.467
1657,NC,BLADEN,0.1207444532730273,0.343
1658,NC,BRUNSWICK,0.0745903935023106,0.584
1659,NC,BUNCOMBE,0.0742713186901539,0.601
1660,NC,BURKE,0.1186384483616068,0.394
1661,NC,CABARRUS,0.1119180607337389,0.482
1662,NC,CALDWELL,0.1207257416826887,0.4
1663,NC,CAMDEN,0.0655194625931719,0.375
1664,NC,CARTERET,0.0800310912152922,0.42
1665,NC,CASWELL,0.1002919837196956,0.437
1666,NC,CATAWBA,0.1308233730907358,0.467
1667,NC,CHATHAM,0.0694507855512286,0.534
1668,NC,CHEROKEE,0.1012162728924926,0.444
1669,NC,CHOWAN,0.1131750699275622,0.49
1670,NC,CLAY,0.0887721485174962,0.382
1671,NC,CLEVELAND,0.1292433663103515,0.408
1672,NC,COLUMBUS,0.131548605606399,0.375
1673,NC,CRAVEN,0.0950665269877324,0.489
1674,NC,CUMBERLAND,0.1005844850659743,0.54
1675,NC,CURRITUCK,0.0615927673522313,0.479
1676,NC,DARE,0.068767056661893,0.686
1677,NC,DAVIDSON,0.1074464975031173,0.393
1678,NC,DAVIE,0.1041637492414694,0.493
1679,NC,DUPLIN,0.1176520658483852,0.346
1680,NC,DURHAM,0.08517269695914,0.623
1681,NC,EDGECOMBE,0.1155385452284737,0.41
1682,NC,FORSYTH,0.1018297388142664,0.54
1683,NC,FRANKLIN,0.106364353878166,0.451
1684,NC,GASTON,0.1281438032503596,0.419
1685,NC,GATES,0.0666839647119875,0.424
1686,NC,GRAHAM,0.0873119298661296,0.407
1687,NC,GRANVILLE,0.1034528398656585,0.511
1688,NC,GREENE,0.1216004556457354,0.377
1689,NC,GUILFORD,0.0952112350932844,0.544
1690,NC,HALIFAX,0.1190761847630473,0.461
1691,NC,HARNETT,0.0973112902276872,0.335
1692,NC,HAYWOOD,0.0783253365855224,0.517
1693,NC,HENDERSON,0.0938024306531422,0.505
1694,NC,HERTFORD,0.0907209528234151,0.349
1695,NC,HOKE,0.0977658688488974,0.287
1696,NC,HYDE,0.1371278104111808,0.6
1697,NC,IREDELL,0.1119600013200884,0.458
1698,NC,JACKSON,0.0867586144112158,0.475
1699,NC,JOHNSTON,0.1152914650399591,0.451
1700,NC,JONES,0.09990444845525,0.432
1701,NC,LEE,0.1089528804286246,0.481
1702,NC,LENOIR,0.1172853849041091,0.45
1703,NC,LINCOLN,0.1278930682491203,0.416
1704,NC,MCDOWELL,0.1200716845878136,0.395
1705,NC,MACON,0.0935356126945172,0.342
1706,NC,MADISON,0.0790622845322914,0.432
1707,NC,MARTIN,0.1114973262032085,0.856
1708,NC,MECKLENBURG,0.1112778244094686,0.561
1709,NC,MITCHELL,0.098904036353916,0.427
1710,NC,MONTGOMERY,0.1294299488462812,0.37
1711,NC,MOORE,0.0968873909595559,0.522
1712,NC,NASH,0.1281681477868035,0.505
1713,NC,NEW HANOVER,0.0887991367876045,0.567
1714,NC,NORTHAMPTON,0.0986501052199353,0.428
1715,NC,ONSLOW,0.0976871545635502,0.449
1716,NC,ORANGE,0.0610199628222743,0.696
1717,NC,PAMLICO,0.0898161244695898,0.523
1718,NC,PASQUOTANK,0.0894937725994375,0.442
1719,NC,PENDER,0.0966539803361877,0.444
1720,NC,PERQUIMANS,0.0801455841937161,0.336
1721,NC,PERSON,0.0950620410230438,0.477
1722,NC,PITT,0.1213553020327317,0.459
1723,NC,POLK,0.0750820304960432,0.425
1724,NC,RANDOLPH,0.1114869803086303,0.367
1725,NC,RICHMOND,0.1189408641727453,0.4
1726,NC,ROBESON,0.1433416267942583,0.333
1727,NC,ROCKINGHAM,0.0938028788045269,0.428
1728,NC,ROWAN,0.1300109791115365,0.377
1729,NC,RUTHERFORD,0.1187993256650106,0.357
1730,NC,SAMPSON,0.1309754293179707,0.431
1731,NC,SCOTLAND,0.1208109582747035,0.399
1732,NC,STANLY,0.1339680922204885,0.283
1733,NC,STOKES,0.0990107696694523,0.339
1734,NC,SURRY,0.1243887828594514,0.429
1735,NC,SWAIN,0.0907434657697428,0.497
1736,NC,TRANSYLVANIA,0.077417478551694,0.501
1737,NC,TYRRELL,0.0871513944223107,0.392
1738,NC,UNION,0.1113654271884732,0.472
1739,NC,VANCE,0.1153250252610306,0.433
1740,NC,WAKE,0.0869359511621652,0.656
1741,NC,WARREN,0.0940651766256145,0.393
1742,NC,WASHINGTON,0.1004317789291882,0.415
1743,NC,WATAUGA,0.088933193299749,0.537
1744,NC,WAYNE,0.0984723587073929,0.431
1745,NC,WILKES,0.1093375431210898,0.394
1746,NC,WILSON,0.1256830601092896,0.447
1747,NC,YADKIN,0.1166538349218148,0.41
1748,NC,YANCEY,0.0950246278155957,0.443
1749,ND,ADAMS,0.1231949458483754,0.479
1750,ND,BARNES,0.1380700912145943,0.579
1751,ND,BENSON,0.1624707259953161,0.542
1752,ND,BILLINGS,0.0603448275862069,0.431
1753,ND,BOTTINEAU,0.1173193250557147,0.504
1754,ND,BOWMAN,0.1359126984126984,0.386
1755,ND,BURKE,0.1191489361702127,0.437
1756,ND,BURLEIGH,0.1704452763892665,0.485
1757,ND,CASS,0.1380144346784079,0.59
1758,ND,CAVALIER,0.1158958001063264,0.631
1759,ND,DICKEY,0.166871921182266,0.672
1760,ND,DIVIDE,0.0852473498233215,0.527
1761,ND,DUNN,0.0938065099457504,0.304
1762,ND,EDDY,0.2055094009619589,0.54
1763,ND,EMMONS,0.1360691144708423,0.352
1764,ND,FOSTER,0.1869158878504672,0.562
1765,ND,GOLDEN VALLEY,0.1510505394662123,0.305
1766,ND,GRAND FORKS,0.1555629148608371,0.533
1767,ND,GRANT,0.0927880386983289,0.298
1768,ND,GRIGGS,0.1479157328552218,0.543
1769,ND,HETTINGER,0.1336534613845538,0.367
1770,ND,KIDDER,0.1157258064516129,0.409
1771,ND,LAMOURE,0.1339594661393969,0.491
1772,ND,LOGAN,0.1459459459459459,0.418
1773,ND,MCHENRY,0.1169712793733681,0.454
1774,ND,MCINTOSH,0.1417701241489787,0.468
1775,ND,MCKENZIE,0.0999068157614483,0.31
1776,ND,MCLEAN,0.14,0.472
1777,ND,MERCER,0.1444973738854281,0.416
1778,ND,MORTON,0.1734472643795434,0.427
1779,ND,MOUNTRAIL,0.134850640113798,0.443
1780,ND,NELSON,0.1674192427926363,0.631
1781,ND,OLIVER,0.0816743236345074,0.412
1782,ND,PEMBINA,0.1229230995441846,0.531
1783,ND,PIERCE,0.140377358490566,0.456
1784,ND,RAMSEY,0.1506207136036114,0.52
1785,ND,RANSOM,0.1345343043311613,0.574
1786,ND,RENVILLE,0.1396648044692737,0.427
1787,ND,RICHLAND,0.1263522284725227,0.567
1788,ND,ROLETTE,0.1527934537246049,0.598
1789,ND,SARGENT,0.129297075423294,0.574
1790,ND,SHERIDAN,0.0965779467680608,0.464
1791,ND,SIOUX,0.1583924349881796,0.374
1792,ND,SLOPE,0.0426666666666666,0.315
1793,ND,STARK,0.1606592778430563,0.343
1794,ND,STEELE,0.1037037037037037,0.603
1795,ND,STUTSMAN,0.1732515455950541,0.521
1796,ND,TOWNER,0.1493832800365463,0.511
1797,ND,TRAILL,0.1320308611249377,0.577
1798,ND,WALSH,0.1805281458509538,0.565
1799,ND,WARD,0.1518753418784465,0.439
1800,ND,WELLS,0.1205007824726134,0.445
1801,ND,WILLIAMS,0.1361568543988933,0.304
1802,NE,ADAMS,0.1018716321780442,0.361
1803,NE,ANTELOPE,0.0865354080660527,0.332
1804,NE,ARTHUR,0.1123110151187904,0.155
1805,NE,BANNER,0.1060402684563758,0.229
1806,NE,BLAINE,0.0817204301075268,0.22
1807,NE,BOONE,0.1302003081664098,0.458
1808,NE,BOX BUTTE,0.1072985254567374,0.258
1809,NE,BOYD,0.0865033871808233,0.305
1810,NE,BROWN,0.0862944162436548,0.304
1811,NE,BUFFALO,0.1138967760124046,0.331
1812,NE,BURT,0.1204520823656912,0.518
1813,NE,BUTLER,0.1171407185628742,0.457
1814,NE,CASS,0.1236665650716245,0.507
1815,NE,CEDAR,0.1112830278505117,0.371
1816,NE,CHASE,0.1060142711518858,0.263
1817,NE,CHERRY,0.0864826858850413,0.287
1818,NE,CHEYENNE,0.1072951739618406,0.352
1819,NE,CLAY,0.1018861841044655,0.364
1820,NE,COLFAX,0.130264263703427,0.367
1821,NE,CUMING,0.1203933981460547,0.45
1822,NE,CUSTER,0.0823976988030064,0.332
1823,NE,DAKOTA,0.2000898831519025,0.486
1824,NE,DAWES,0.1072301781348236,0.328
1825,NE,DAWSON,0.1138800593346048,0.332
1826,NE,DEUEL,0.1070234113712374,0.285
1827,NE,DIXON,0.11124911284599,0.386
1828,NE,DODGE,0.1258307124299193,0.465
1829,NE,DOUGLAS,0.130482193209843,0.555
1830,NE,DUNDY,0.1057294743059657,0.35
1831,NE,FILLMORE,0.1142438667154888,0.468
1832,NE,FRANKLIN,0.1137965760322255,0.344
1833,NE,FRONTIER,0.105824133993148,0.219
1834,NE,FURNAS,0.1060735671514114,0.368
1835,NE,GAGE,0.1142564960721424,0.359
1836,NE,GARDEN,0.1072400653238976,0.409
1837,NE,GARFIELD,0.0822752666328085,0.263
1838,NE,GOSPER,0.1135678391959799,0.342
1839,NE,GRANT,0.1059390048154093,0.145
1840,NE,GREELEY,0.0823429541595925,0.363
1841,NE,HALL,0.126464883542777,0.394
1842,NE,HAMILTON,0.1264478764478764,0.389
1843,NE,HARLAN,0.1139053254437869,0.334
1844,NE,HAYES,0.1052060737527115,0.174
1845,NE,HITCHCOCK,0.1060825488776249,0.284
1846,NE,HOLT,0.0866196483560147,0.368
1847,NE,HOOKER,0.1114369501466275,0.386
1848,NE,HOWARD,0.082389449185415,0.375
1849,NE,JEFFERSON,0.114249219415271,0.457
1850,NE,JOHNSON,0.1041214750542299,0.434
1851,NE,KEARNEY,0.113779830638953,0.381
1852,NE,KEITH,0.1061737615135673,0.305
1853,NE,KEYA PAHA,0.0856079404466501,0.236
1854,NE,KIMBALL,0.1071035242290748,0.319
1855,NE,KNOX,0.0865338454152664,0.449
1856,NE,LANCASTER,0.1035319188943558,0.577
1857,NE,LINCOLN,0.1125622959271352,0.246
1858,NE,LOGAN,0.1122994652406417,0.157
1859,NE,LOUP,0.0813253012048192,0.23
1860,NE,MCPHERSON,0.1113360323886639,0.109
1861,NE,MADISON,0.1204877631841363,0.38
1862,NE,MERRICK,0.1263700838168923,0.349
1863,NE,MORRILL,0.1072813442481688,0.285
1864,NE,NANCE,0.1301506109690253,0.259
1865,NE,NEMAHA,0.104130808950086,0.438
1866,NE,NUCKOLLS,0.1017357762777242,0.423
1867,NE,OTOE,0.1041718710966775,0.444
1868,NE,PAWNEE,0.1040949100650593,0.369
1869,NE,PERKINS,0.1058457281217571,0.348
1870,NE,PHELPS,0.1139030329864954,0.322
1871,NE,PIERCE,0.0865976496922216,0.335
1872,NE,PLATTE,0.130295787272184,0.38
1873,NE,POLK,0.1172069825436409,0.349
1874,NE,RED WILLOW,0.1061171204774338,0.303
1875,NE,RICHARDSON,0.1041322314049586,0.434
1876,NE,ROCK,0.086219602063375,0.306
1877,NE,SALINE,0.1142435320584926,0.413
1878,NE,SARPY,0.1237045663368875,0.526
1879,NE,SAUNDERS,0.1258225970896283,0.459
1880,NE,SCOTTS BLUFF,0.1073052950755236,0.335
1881,NE,SEWARD,0.1172182365193242,0.403
1882,NE,SHERIDAN,0.1073198627525734,0.277
1883,NE,SHERMAN,0.0823058980339886,0.359
1884,NE,SIOUX,0.1072041166380789,0.214
1885,NE,STANTON,0.1204391891891892,0.233
1886,NE,THAYER,0.1141315210873475,0.424
1887,NE,THOMAS,0.1121883656509695,0.213
1888,NE,THURSTON,0.1112956810631229,0.563
1889,NE,VALLEY,0.0822510822510822,0.279
1890,NE,WASHINGTON,0.1258140768971006,0.468
1891,NE,WAYNE,0.1112413425679275,0.358
1892,NE,WEBSTER,0.1018067106395182,0.346
1893,NE,WHEELER,0.0817369093231162,0.247
1894,NE,YORK,0.1172600336281892,0.458
1895,NH,BELKNAP,0.0706001337618061,0.583
1896,NH,CARROLL,0.0525659374361071,0.683
1897,NH,CHESHIRE,0.0529802194913583,0.586
1898,NH,COOS,0.0684662421189367,0.592
1899,NH,GRAFTON,0.0470373584317913,0.729
1900,NH,HILLSBOROUGH,0.0891745099214675,0.592
1901,NH,MERRIMACK,0.0655983512890462,0.652
1902,NH,ROCKINGHAM,0.0808021461153311,0.622
1903,NH,STRAFFORD,0.0791300819854095,0.587
1904,NH,SULLIVAN,0.0448940805636675,0.604
1905,NJ,ATLANTIC,0.1232525505366556,0.6
1906,NJ,BERGEN,0.115353753800142,0.703
1907,NJ,BURLINGTON,0.1029911372878349,0.659
1908,NJ,CAMDEN,0.1136531015596154,0.601
1909,NJ,CAPE MAY,0.1054118362867914,0.666
1910,NJ,CUMBERLAND,0.11773793361734,0.479
1911,NJ,ESSEX,0.1212278231484089,0.625
1912,NJ,GLOUCESTER,0.1083165315667475,0.573
1913,NJ,HUDSON,0.1342254729762891,0.69
1914,NJ,HUNTERDON,0.0822458611734246,0.661
1915,NJ,MERCER,0.0949786353863321,0.647
1916,NJ,MIDDLESEX,0.1149549973214134,0.664
1917,NJ,MONMOUTH,0.128380158210716,0.625
1918,NJ,MORRIS,0.1049090668808262,0.717
1919,NJ,OCEAN,0.1296423171812261,0.502
1920,NJ,PASSAIC,0.1489201436354433,0.614
1921,NJ,SALEM,0.1009858138975715,0.514
1922,NJ,SOMERSET,0.0944292776058419,0.702
1923,NJ,SUSSEX,0.1028699960138944,0.588
1924,NJ,UNION,0.1317717011688874,0.629
1925,NJ,WARREN,0.0969439615454035,0.62
1926,NM,BERNALILLO,0.0912576698408678,0.605
1927,NM,CATRON,0.0297703430677629,0.402
1928,NM,CHAVES,0.1497949392555908,0.36
1929,NM,CIBOLA,0.1354826616682286,0.631
1930,NM,COLFAX,0.0818189431370906,0.55
1931,NM,CURRY,0.1152306246680557,0.372
1932,NM,DE BACA,0.1081235697940503,0.428
1933,NM,DOÑA ANA,0.1192236302390064,0.59
1934,NM,EDDY,0.132757440985289,0.364
1935,NM,GRANT,0.0671901622342395,0.591
1936,NM,GUADALUPE,0.171860465116279,0.589
1937,NM,HARDING,0.0208,0.467
1938,NM,HIDALGO,0.1112434492615531,0.48
1939,NM,LEA,0.135823835654988,0.351
1940,NM,LINCOLN,0.0990190067443286,0.508
1941,NM,LOS ALAMOS,0.0294284681707883,0.696
1942,NM,LUNA,0.1469484162132523,0.584
1943,NM,MCKINLEY,0.1781075286897305,0.682
1944,NM,MORA,0.0406989604069896,0.558
1945,NM,OTERO,0.0842347014372499,0.415
1946,NM,QUAY,0.0734278444202108,0.383
1947,NM,RIO ARRIBA,0.1015647079982528,0.665
1948,NM,ROOSEVELT,0.1169189189189189,0.311
1949,NM,SANDOVAL,0.0875855207566713,0.62
1950,NM,SAN JUAN,0.130995982510205,0.597
1951,NM,SAN MIGUEL,0.0559445686842394,0.568
1952,NM,SANTA FE,0.0750941087271711,0.707
1953,NM,SIERRA,0.0742285237698081,0.589
1954,NM,SOCORRO,0.0821061489451223,0.552
1955,NM,TAOS,0.0559239678513583,0.721
1956,NM,TORRANCE,0.0816247331996636,0.367
1957,NM,UNION,0.1071692535107169,0.461
1958,NM,VALENCIA,0.0985943041936156,0.503
1959,NV,CHURCHILL,0.0903689429523465,0.418
1960,NV,CLARK,0.1272241988957588,0.522
1961,NV,DOUGLAS,0.0660668643288007,0.485
1962,NV,ELKO,0.1032816703929667,0.349
1963,NV,ESMERALDA,0.0469644902634593,0.399
1964,NV,EUREKA,0.0300640709709216,0.243
1965,NV,HUMBOLDT,0.0756342463311746,0.361
1966,NV,LANDER,0.0876717281272595,0.319
1967,NV,LINCOLN,0.07910476557978,0.321
1968,NV,LYON,0.0653451573639367,0.364
1969,NV,MINERAL,0.076581576026637,0.499
1970,NV,NYE,0.0711905938997915,0.404
1971,NV,PERSHING,0.1451301115241635,0.342
1972,NV,STOREY,0.0312878971622604,0.189
1973,NV,WASHOE,0.1037922119787325,0.583
1974,NV,WHITE PINE,0.0705636743215031,0.45
1975,NV,CARSON CITY,0.1227555619143,0.578
1976,NY,ALBANY,0.0833633381995771,0.657
1977,NY,ALLEGANY,0.0780629624004686,0.367
1978,NY,BRONX,0.1282422100581932,0.538
1979,NY,BROOME,0.0998488093738188,0.561
1980,NY,CATTARAUGUS,0.0766714400199692,0.488
1981,NY,CAYUGA,0.0849482866694525,0.519
1982,NY,CHAUTAUQUA,0.0716846725451723,0.514
1983,NY,CHEMUNG,0.0948044478527607,0.512
1984,NY,CHENANGO,0.0767047259940263,0.538
1985,NY,CLINTON,0.0611294029943467,0.638
1986,NY,COLUMBIA,0.0701300011772422,0.658
1987,NY,CORTLAND,0.084340387969988,0.523
1988,NY,DELAWARE,0.0562138892035799,0.513
1989,NY,DUTCHESS,0.1030800290940731,0.61
1990,NY,ERIE,0.0995709163580791,0.61
1991,NY,ESSEX,0.0449776331842212,0.645
1992,NY,FRANKLIN,0.0520970772859941,0.556
1993,NY,FULTON,0.0845212895491074,0.467
1994,NY,GENESEE,0.0956878491620111,0.524
1995,NY,GREENE,0.0743409341357972,0.558
1996,NY,HAMILTON,0.0742753623188405,0.815
1997,NY,HERKIMER,0.0869224873204064,0.51
1998,NY,JEFFERSON,0.0575869038731176,0.656
1999,NY,KINGS,0.1123026927192163,0.552
2000,NY,LEWIS,0.1092561606327958,0.441
2001,NY,LIVINGSTON,0.0728613663095654,0.528
2002,NY,MADISON,0.0656601965013179,0.547
2003,NY,MONROE,0.0954298502231149,0.63
2004,NY,MONTGOMERY,0.0883362792304097,0.574
2005,NY,NASSAU,0.140050584999602,0.699
2006,NY,NEW YORK,0.089447696514902,0.75
2007,NY,NIAGARA,0.0976486159756499,0.581
2008,NY,ONEIDA,0.100773600500282,0.541
2009,NY,ONONDAGA,0.0870218531772226,0.653
2010,NY,ONTARIO,0.0690126347049017,0.608
2011,NY,ORANGE,0.1292720943523666,0.563
2012,NY,ORLEANS,0.0785586835844567,0.47
2013,NY,OSWEGO,0.0668607629520849,0.516
2014,NY,OTSEGO,0.0598725900526112,0.539
2015,NY,PUTNAM,0.1105370219690805,0.64
2016,NY,QUEENS,0.1246129969146237,0.702
2017,NY,RENSSELAER,0.0733331653162291,0.625
2018,NY,RICHMOND,0.1637449253690593,0.574
2019,NY,ROCKLAND,0.1472548183026437,0.548
2020,NY,ST. LAWRENCE,0.0633376647484685,0.528
2021,NY,SARATOGA,0.0700417205030822,0.703
2022,NY,SCHENECTADY,0.0874892948441393,0.629
2023,NY,SCHOHARIE,0.0571631342946546,0.496
2024,NY,SCHUYLER,0.0614926714213511,0.555
2025,NY,SENECA,0.0606773283160865,0.478
2026,NY,STEUBEN,0.0738737038551463,0.516
2027,NY,SUFFOLK,0.1402179735758001,0.642
2028,NY,SULLIVAN,0.0914731148584155,0.513
2029,NY,TIOGA,0.0813434848453415,0.535
2030,NY,TOMPKINS,0.0444509688784497,0.719
2031,NY,ULSTER,0.0806992053972169,0.637
2032,NY,WARREN,0.0602714875516076,0.688
2033,NY,WASHINGTON,0.0533625253251421,0.58
2034,NY,WAYNE,0.0661046731466447,0.542
2035,NY,WESTCHESTER,0.1372808023929567,0.689
2036,NY,WYOMING,0.0912717328583256,0.446
2037,NY,YATES,0.0480070645847549,0.47
2038,OH,ADAMS,0.0927503790887428,0.281
2039,OH,ALLEN,0.1193051362468368,0.355
2040,OH,ASHLAND,0.0856891780719467,0.331
2041,OH,ASHTABULA,0.0755442663074217,0.414
2042,OH,ATHENS,0.0814517733861956,0.419
2043,OH,AUGLAIZE,0.1129314876467496,0.335
2044,OH,BELMONT,0.0941855953198221,0.371
2045,OH,BROWN,0.0965186958924295,0.333
2046,OH,BUTLER,0.1061247500874367,0.468
2047,OH,CARROLL,0.0767630229620272,0.361
2048,OH,CHAMPAIGN,0.0911662594830911,0.374
2049,OH,CLARK,0.1086640364550315,0.439
2050,OH,CLERMONT,0.1011878233572965,0.473
2051,OH,CLINTON,0.0957634388105223,0.382
2052,OH,COLUMBIANA,0.0918013800143301,0.408
2053,OH,COSHOCTON,0.0756830601092896,0.303
2054,OH,CRAWFORD,0.1012194534149515,0.369
2055,OH,CUYAHOGA,0.0963061262825163,0.544
2056,OH,DARKE,0.1077025414278168,0.325
2057,OH,DEFIANCE,0.1179667603119174,0.415
2058,OH,DELAWARE,0.093122092773106,0.629
2059,OH,ERIE,0.1118950798481135,0.502
2060,OH,FAIRFIELD,0.1085077487402744,0.473
2061,OH,FAYETTE,0.1028921998247151,0.355
2062,OH,FRANKLIN,0.1006093763764888,0.528
2063,OH,FULTON,0.1064663153396952,0.412
2064,OH,GALLIA,0.0862933975516757,0.36
2065,OH,GEAUGA,0.0757189078367094,0.524
2066,OH,GREENE,0.0942659097770174,0.562
2067,OH,GUERNSEY,0.0872282958199356,0.367
2068,OH,HAMILTON,0.1027238820120052,0.528
2069,OH,HANCOCK,0.0940052518374833,0.4
2070,OH,HARDIN,0.0900047824007651,0.3
2071,OH,HARRISON,0.0778590425531915,0.35
2072,OH,HENRY,0.1039768940235503,0.427
2073,OH,HIGHLAND,0.0871388522045365,0.304
2074,OH,HOCKING,0.0801726577979054,0.379
2075,OH,HOLMES,0.0624658780709736,0.154
2076,OH,HURON,0.098891291662376,0.375
2077,OH,JACKSON,0.1010705581094005,0.364
2078,OH,JEFFERSON,0.0892613853807883,0.405
2079,OH,KNOX,0.0766021629601104,0.353
2080,OH,LAKE,0.0946343455761267,0.56
2081,OH,LAWRENCE,0.1032911222104502,0.341
2082,OH,LICKING,0.0968664834729902,0.451
2083,OH,LOGAN,0.0873401646523033,0.34
2084,OH,LORAIN,0.0855815875003631,0.525
2085,OH,LUCAS,0.103329535797996,0.482
2086,OH,MADISON,0.1015179629339831,0.421
2087,OH,MAHONING,0.1006458722336159,0.477
2088,OH,MARION,0.1356520670425391,0.394
2089,OH,MEDINA,0.0902217573687314,0.542
2090,OH,MEIGS,0.0681014537041079,0.363
2091,OH,MERCER,0.1203973574273778,0.323
2092,OH,MIAMI,0.1054146765494873,0.398
2093,OH,MONROE,0.1032664420682583,0.373
2094,OH,MONTGOMERY,0.1032543582972688,0.479
2095,OH,MORGAN,0.0774055693410532,0.332
2096,OH,MORROW,0.0858808876811594,0.335
2097,OH,MUSKINGUM,0.1076958765876007,0.397
2098,OH,NOBLE,0.0962978369384359,0.341
2099,OH,OTTAWA,0.0940653917334978,0.543
2100,OH,PAULDING,0.0985432733504712,0.358
2101,OH,PERRY,0.0840482647921625,0.334
2102,OH,PICKAWAY,0.1513762252595925,0.411
2103,OH,PIKE,0.090234768831917,0.357
2104,OH,PORTAGE,0.0841406817426415,0.481
2105,OH,PREBLE,0.0984296267305904,0.357
2106,OH,PUTNAM,0.1294704822657334,0.431
2107,OH,RICHLAND,0.0994684451194347,0.359
2108,OH,ROSS,0.0930660266611014,0.407
2109,OH,SANDUSKY,0.0956799617211798,0.44
2110,OH,SCIOTO,0.0946437581326181,0.369
2111,OH,SENECA,0.0984087861104063,0.423
2112,OH,SHELBY,0.1016875900391027,0.301
2113,OH,STARK,0.0925888949450359,0.455
2114,OH,SUMMIT,0.0916170221417969,0.519
2115,OH,TRUMBULL,0.086299211007506,0.462
2116,OH,TUSCARAWAS,0.0958178873101634,0.36
2117,OH,UNION,0.1016816979724689,0.502
2118,OH,VAN WERT,0.0908576480990274,0.237
2119,OH,VINTON,0.0681696599159342,0.32
2120,OH,WARREN,0.1081576457148702,0.532
2121,OH,WASHINGTON,0.0908347381949892,0.443
2122,OH,WAYNE,0.0817820413101719,0.374
2123,OH,WILLIAMS,0.0998037719393873,0.393
2124,OH,WOOD,0.1030829326463685,0.529
2125,OH,WYANDOT,0.1093147161491824,0.412
2126,OK,ADAIR,0.1622510588447328,0.326
2127,OK,ALFALFA,0.2044896527534198,0.405
2128,OK,ATOKA,0.1433347870329989,0.297
2129,OK,BEAVER,0.0894370175108265,0.271
2130,OK,BECKHAM,0.1357793128688412,0.365
2131,OK,BLAINE,0.1154947502386255,0.401
2132,OK,BRYAN,0.1391186581935618,0.326
2133,OK,CADDO,0.1435922397607955,0.545
2134,OK,CANADIAN,0.1221461033269051,0.498
2135,OK,CARTER,0.1428987133919478,0.401
2136,OK,CHEROKEE,0.1257373039850381,0.415
2137,OK,CHOCTAW,0.1187977099236641,0.277
2138,OK,CIMARRON,0.1165184838558727,0.244
2139,OK,CLEVELAND,0.1157337314357743,0.469
2140,OK,COAL,0.1343039126478617,0.339
2141,OK,COMANCHE,0.1288871957531739,0.492
2142,OK,COTTON,0.1258383339216378,0.387
2143,OK,CRAIG,0.1667373780229104,0.485
2144,OK,CREEK,0.1103436704790134,0.372
2145,OK,CUSTER,0.1447091680171016,0.425
2146,OK,DELAWARE,0.1256946220558487,0.361
2147,OK,DEWEY,0.116131670415048,0.228
2148,OK,ELLIS,0.0969162995594713,0.318
2149,OK,GARFIELD,0.13187893081761,0.416
2150,OK,GARVIN,0.1398000793908556,0.418
2151,OK,GRADY,0.111401654905613,0.325
2152,OK,GRANT,0.1331640895453496,0.39
2153,OK,GREER,0.1046918767507002,0.33
2154,OK,HARMON,0.1262721447418017,0.442
2155,OK,HARPER,0.1160520607375271,0.397
2156,OK,HASKELL,0.1093688128613288,0.349
2157,OK,HUGHES,0.0978236312975374,0.383
2158,OK,JACKSON,0.1312270688952303,0.448
2159,OK,JEFFERSON,0.123458847050983,0.365
2160,OK,JOHNSTON,0.1370320252593595,0.369
2161,OK,KAY,0.1277275024116863,0.374
2162,OK,KINGFISHER,0.1342213764668569,0.407
2163,OK,KIOWA,0.0983004134129536,0.465
2164,OK,LATIMER,0.0918296436017075,0.281
2165,OK,LE FLORE,0.1218582632940846,0.334
2166,OK,LINCOLN,0.1006107176649367,0.352
2167,OK,LOGAN,0.0942075774301722,0.296
2168,OK,LOVE,0.1569296791183068,0.376
2169,OK,MCCLAIN,0.1423629984681524,0.432
2170,OK,MCCURTAIN,0.1266751949317738,0.278
2171,OK,MCINTOSH,0.110889977546438,0.485
2172,OK,MAJOR,0.1284572027788701,0.422
2173,OK,MARSHALL,0.1295257220483137,0.41
2174,OK,MAYES,0.1165206812652068,0.384
2175,OK,MURRAY,0.1515668301001918,0.396
2176,OK,MUSKOGEE,0.1494918893480595,0.449
2177,OK,NOBLE,0.1300871440122181,0.538
2178,OK,NOWATA,0.1227669710202461,0.371
2179,OK,OKFUSKEE,0.1574251646793963,0.41
2180,OK,OKLAHOMA,0.1150176691738752,0.563
2181,OK,OKMULGEE,0.1089821916027557,0.367
2182,OK,OSAGE,0.1092349296254498,0.286
2183,OK,OTTAWA,0.1587689144472644,0.321
2184,OK,PAWNEE,0.1190156326331216,0.434
2185,OK,PAYNE,0.1109752518830089,0.437
2186,OK,PITTSBURG,0.1137810968067072,0.388
2187,OK,PONTOTOC,0.1402674746630446,0.466
2188,OK,POTTAWATOMIE,0.1222035486003967,0.41
2189,OK,PUSHMATAHA,0.1067952415284787,0.286
2190,OK,ROGER MILLS,0.112196483393804,0.305
2191,OK,ROGERS,0.1279918666652245,0.402
2192,OK,SEMINOLE,0.1223513892324181,0.443
2193,OK,SEQUOYAH,0.1101782578363684,0.333
2194,OK,STEPHENS,0.1206916533388962,0.428
2195,OK,TEXAS,0.1799029174798578,0.374
2196,OK,TILLMAN,0.1155862068965517,0.413
2197,OK,TULSA,0.1268417562988065,0.531
2198,OK,WAGONER,0.1095720208146243,0.405
2199,OK,WASHINGTON,0.1150658877869854,0.393
2200,OK,WASHITA,0.1040674239648222,0.355
2201,OK,WOODS,0.1453428863868986,0.363
