,state,county,infection_rate
1956,NM,SANDOVAL,0.0875855207566713
1957,NM,SAN JUAN,0.13099598251020506
1958,NM,SAN MIGUEL,0.05594456868423947
1959,NM,SANTA FE,0.07509410872717115
1960,NM,SIERRA,0.07422852376980818
1961,NM,SOCORRO,0.08210614894512232
1962,NM,TAOS,0.05592396785135837
1963,NM,TORRANCE,0.08162473319966367
1964,NM,UNION,0.10716925351071692
1965,NM,VALENCIA,0.09859430419361569
1966,NV,CHURCHILL,0.09036894295234654
1967,NV,CLARK,0.12722419889575884
1968,NV,DOUGLAS,0.06606686432880074
1969,NV,ELKO,0.10328167039296676
1970,NV,ESMERALDA,0.046964490263459335
1971,NV,EUREKA,0.030064070970921637
1972,NV,HUMBOLDT,0.07563424633117462
1973,NV,LANDER,0.08767172812725958
1974,NV,LINCOLN,0.07910476557978005
1975,NV,LYON,0.0653451573639367
1976,NV,MINERAL,0.07658157602663707
1977,NV,NYE,0.0711905938997915
1978,NV,PERSHING,0.14513011152416358
1979,NV,STOREY,0.03128789716226049
1980,NV,WASHOE,0.10379221197873256
1981,NV,WHITE PINE,0.07056367432150314
1982,NV,CARSON CITY,0.12275556191430002
1983,NY,ALBANY,0.0833633381995771
1984,NY,ALLEGANY,0.07806296240046864
1985,NY,BRONX,0.1282422100581932
1986,NY,BROOME,0.09984880937381882
1987,NY,CATTARAUGUS,0.07667144001996926
1988,NY,CAYUGA,0.08494828666945257
1989,NY,CHAUTAUQUA,0.0716846725451723
1990,NY,CHEMUNG,0.09480444785276074
1991,NY,CHENANGO,0.07670472599402631
1992,NY,CLINTON,0.06112940299434677
1993,NY,COLUMBIA,0.07013000117724223
1994,NY,CORTLAND,0.08434038796998802
1995,NY,DELAWARE,0.05621388920357993
1996,NY,DUTCHESS,0.1030800290940731
1997,NY,ERIE,0.09957091635807912
1998,NY,ESSEX,0.04497763318422123
1999,NY,FRANKLIN,0.052097077285994164
2000,NY,FULTON,0.0845212895491074
2001,NY,GENESEE,0.09568784916201117
2002,NY,GREENE,0.07434093413579723
2003,NY,HAMILTON,0.07427536231884058
2004,NY,HERKIMER,0.0869224873204064
2005,NY,JEFFERSON,0.057586903873117615
2006,NY,KINGS,0.11230269271921631
2007,NY,LEWIS,0.10925616063279586
2008,NY,LIVINGSTON,0.07286136630956544
2009,NY,MADISON,0.06566019650131799
2010,NY,MONROE,0.09542985022311498
2011,NY,MONTGOMERY,0.08833627923040978
2012,NY,NASSAU,0.14005058499960205
2013,NY,NEW YORK,0.08944769651490202
2014,NY,NIAGARA,0.09764861597564996
2015,NY,ONEIDA,0.10077360050028207
2016,NY,ONONDAGA,0.08702185317722266
2017,NY,ONTARIO,0.06901263470490175
2018,NY,ORANGE,0.1292720943523666
2019,NY,ORLEANS,0.07855868358445678
2020,NY,OSWEGO,0.06686076295208497
2021,NY,OTSEGO,0.05987259005261123
2022,NY,PUTNAM,0.11053702196908055
2023,NY,QUEENS,0.12461299691462373
2024,NY,RENSSELAER,0.07333316531622919
2025,NY,RICHMOND,0.1637449253690593
2026,NY,ROCKLAND,0.14725481830264373
2027,NY,ST. LAWRENCE,0.06333766474846854
2028,NY,SARATOGA,0.07004172050308227
2029,NY,SCHENECTADY,0.08748929484413936
2030,NY,SCHOHARIE,0.057163134294654666
2031,NY,SCHUYLER,0.061492671421351154
2032,NY,SENECA,0.06067732831608655
2033,NY,STEUBEN,0.07387370385514631
2034,NY,SUFFOLK,0.1402179735758001
2035,NY,SULLIVAN,0.09147311485841553
2036,NY,TIOGA,0.08134348484534158
2037,NY,TOMPKINS,0.04445096887844979
2038,NY,ULSTER,0.08069920539721692
2039,NY,WARREN,0.060271487551607654
2040,NY,WASHINGTON,0.05336252532514215
2041,NY,WAYNE,0.06610467314664473
2042,NY,WESTCHESTER,0.13728080239295673
2043,NY,WYOMING,0.0912717328583256
2044,NY,YATES,0.04800706458475495
2045,OH,ADAMS,0.09275037908874287
2046,OH,ALLEN,0.11930513624683686
2047,OH,ASHLAND,0.08568917807194674
2048,OH,ASHTABULA,0.07554426630742177
2049,OH,ATHENS,0.0814517733861956
2050,OH,AUGLAIZE,0.11293148764674961
2051,OH,BELMONT,0.09418559531982211
2052,OH,BROWN,0.09651869589242955
2053,OH,BUTLER,0.10612475008743677
2054,OH,CARROLL,0.0767630229620272
2055,OH,CHAMPAIGN,0.09116625948309116
2056,OH,CLARK,0.10866403645503159
2057,OH,CLERMONT,0.1011878233572965
2058,OH,CLINTON,0.09576343881052231
2059,OH,COLUMBIANA,0.09180138001433016
2060,OH,COSHOCTON,0.07568306010928962
2061,OH,CRAWFORD,0.10121945341495156
2062,OH,CUYAHOGA,0.09630612628251632
2063,OH,DARKE,0.1077025414278168
2064,OH,DEFIANCE,0.11796676031191745
2065,OH,DELAWARE,0.09312209277310603
2066,OH,ERIE,0.11189507984811353
2067,OH,FAIRFIELD,0.10850774874027441
2068,OH,FAYETTE,0.10289219982471516
2069,OH,FRANKLIN,0.10060937637648888
2070,OH,FULTON,0.1064663153396952
2071,OH,GALLIA,0.0862933975516757
2072,OH,GEAUGA,0.07571890783670941
2073,OH,GREENE,0.09426590977701747
2074,OH,GUERNSEY,0.08722829581993569
2075,OH,HAMILTON,0.10272388201200529
2076,OH,HANCOCK,0.09400525183748334
2077,OH,HARDIN,0.09000478240076519
2078,OH,HARRISON,0.0778590425531915
2079,OH,HENRY,0.10397689402355033
2080,OH,HIGHLAND,0.0871388522045365
2081,OH,HOCKING,0.08017265779790546
2082,OH,HOLMES,0.06246587807097361
2083,OH,HURON,0.098891291662376
2084,OH,JACKSON,0.10107055810940055
2085,OH,JEFFERSON,0.08926138538078837
2086,OH,KNOX,0.0766021629601104
2087,OH,LAKE,0.09463434557612677
2088,OH,LAWRENCE,0.1032911222104502
2089,OH,LICKING,0.09686648347299025
2090,OH,LOGAN,0.08734016465230338
2091,OH,LORAIN,0.0855815875003631
2092,OH,LUCAS,0.10332953579799602
2093,OH,MADISON,0.10151796293398314
2094,OH,MAHONING,0.10064587223361597
2095,OH,MARION,0.13565206704253913
2096,OH,MEDINA,0.09022175736873143
2097,OH,MEIGS,0.06810145370410792
2098,OH,MERCER,0.12039735742737782
2099,OH,MIAMI,0.10541467654948732
2100,OH,MONROE,0.10326644206825839
2101,OH,MONTGOMERY,0.10325435829726888
2102,OH,MORGAN,0.07740556934105321
2103,OH,MORROW,0.08588088768115942
2104,OH,MUSKINGUM,0.10769587658760077
2105,OH,NOBLE,0.09629783693843594
2106,OH,OTTAWA,0.09406539173349784
2107,OH,PAULDING,0.09854327335047129
2108,OH,PERRY,0.0840482647921625
2109,OH,PICKAWAY,0.15137622525959252
2110,OH,PIKE,0.09023476883191704
2111,OH,PORTAGE,0.08414068174264154
2112,OH,PREBLE,0.09842962673059048
2113,OH,PUTNAM,0.12947048226573343
2114,OH,RICHLAND,0.09946844511943477
2115,OH,ROSS,0.0930660266611014
2116,OH,SANDUSKY,0.0956799617211798
2117,OH,SCIOTO,0.0946437581326181
2118,OH,SENECA,0.09840878611040632
2119,OH,SHELBY,0.1016875900391027
2120,OH,STARK,0.09258889494503597
2121,OH,SUMMIT,0.09161702214179696
2122,OH,TRUMBULL,0.08629921100750604
2123,OH,TUSCARAWAS,0.0958178873101634
2124,OH,UNION,0.10168169797246898
2125,OH,VAN WERT,0.09085764809902741
2126,OH,VINTON,0.06816965991593428
2127,OH,WARREN,0.10815764571487028
2128,OH,WASHINGTON,0.09083473819498923
2129,OH,WAYNE,0.08178204131017199
2130,OH,WILLIAMS,0.09980377193938733
2131,OH,WOOD,0.10308293264636859
2132,OH,WYANDOT,0.10931471614918244
2133,OK,ADAIR,0.16225105884473282
2134,OK,ALFALFA,0.20448965275341985
2135,OK,ATOKA,0.14333478703299898
2136,OK,BEAVER,0.08943701751082658
2137,OK,BECKHAM,0.1357793128688412
2138,OK,BLAINE,0.11549475023862552
2139,OK,BRYAN,0.13911865819356184
2140,OK,CADDO,0.1435922397607955
2141,OK,CANADIAN,0.12214610332690519
2142,OK,CARTER,0.1428987133919478
2143,OK,CHEROKEE,0.12573730398503813
2144,OK,CHOCTAW,0.11879770992366412
2145,OK,CIMARRON,0.11651848385587271
2146,OK,CLEVELAND,0.1157337314357743
2147,OK,COAL,0.1343039126478617
2148,OK,COMANCHE,0.12888719575317395
2149,OK,COTTON,0.12583833392163785
2150,OK,CRAIG,0.16673737802291047
2151,OK,CREEK,0.11034367047901344
2152,OK,CUSTER,0.14470916801710168
2153,OK,DELAWARE,0.12569462205584878
2154,OK,DEWEY,0.11613167041504804
2155,OK,ELLIS,0.09691629955947137
2156,OK,GARFIELD,0.13187893081761007
2157,OK,GARVIN,0.13980007939085562
2158,OK,GRADY,0.11140165490561307
2159,OK,GRANT,0.13316408954534964
2160,OK,GREER,0.10469187675070028
2161,OK,HARMON,0.12627214474180173
2162,OK,HARPER,0.11605206073752712
2163,OK,HASKELL,0.10936881286132889
2164,OK,HUGHES,0.09782363129753746
2165,OK,JACKSON,0.13122706889523034
2166,OK,JEFFERSON,0.123458847050983
2167,OK,JOHNSTON,0.1370320252593595
2168,OK,KAY,0.12772750241168634
2169,OK,KINGFISHER,0.13422137646685697
2170,OK,KIOWA,0.0983004134129536
2171,OK,LATIMER,0.09182964360170753
2172,OK,LE FLORE,0.12185826329408461
2173,OK,LINCOLN,0.10061071766493677
2174,OK,LOGAN,0.09420757743017225
2175,OK,LOVE,0.15692967911830683
2176,OK,MCCLAIN,0.1423629984681524
2177,OK,MCCURTAIN,0.12667519493177387
2178,OK,MCINTOSH,0.11088997754643805
2179,OK,MAJOR,0.1284572027788701
2180,OK,MARSHALL,0.12952572204831375
2181,OK,MAYES,0.11652068126520682
2182,OK,MURRAY,0.15156683010019187
2183,OK,MUSKOGEE,0.1494918893480595
2184,OK,NOBLE,0.13008714401221813
2185,OK,NOWATA,0.12276697102024613
2186,OK,OKFUSKEE,0.15742516467939632
2187,OK,OKLAHOMA,0.11501766917387521
2188,OK,OKMULGEE,0.10898219160275575
2189,OK,OSAGE,0.10923492962544983
2190,OK,OTTAWA,0.15876891444726443
2191,OK,PAWNEE,0.11901563263312163
2192,OK,PAYNE,0.1109752518830089
2193,OK,PITTSBURG,0.11378109680670728
2194,OK,PONTOTOC,0.14026747466304462
2195,OK,POTTAWATOMIE,0.12220354860039674
2196,OK,PUSHMATAHA,0.10679524152847873
2197,OK,ROGER MILLS,0.11219648339380407
2198,OK,ROGERS,0.12799186666522458
2199,OK,SEMINOLE,0.12235138923241817
2200,OK,SEQUOYAH,0.11017825783636845
2201,OK,STEPHENS,0.12069165333889623
2202,OK,TEXAS,0.17990291747985787
2203,OK,TILLMAN,0.11558620689655172
2204,OK,TULSA,0.12684175629880654
2205,OK,WAGONER,0.10957202081462436
2206,OK,WASHINGTON,0.11506588778698547
2207,OK,WASHITA,0.10406742396482228
2208,OK,WOODS,0.14534288638689866
2209,OK,WOODWARD,0.15877492454603928
2210,OR,BAKER,0.07349292979409576
2211,OR,BENTON,0.03907450592672993
2212,OR,CLACKAMAS,0.049659602044061626
2213,OR,CLATSOP,0.03351233094669849
2214,OR,COLUMBIA,0.041754211712572105
2215,OR,COOS,0.03890706654054305
2216,OR,CROOK,0.061137518439600066
2217,OR,CURRY,0.03925845147219193
2218,OR,DESCHUTES,0.05624405641098274
2219,OR,DOUGLAS,0.046963416831861594
2220,OR,GILLIAM,0.04707112970711297
2221,OR,GRANT,0.07876093901930824
2222,OR,HARNEY,0.06411470309752469
2223,OR,HOOD RIVER,0.05632537849627919
2224,OR,JACKSON,0.06104261713375335
2225,OR,JEFFERSON,0.104104144699489
2226,OR,JOSEPHINE,0.05423662944208854
2227,OR,KLAMATH,0.07384448547730003
2228,OR,LAKE,0.06188842292540348
2229,OR,LANE,0.042359062677488506
2230,OR,LINCOLN,0.03288499259437172
2231,OR,LINN,0.0512142675473414
2232,OR,MALHEUR,0.12224003140230938
2233,OR,MARION,0.07218430328505138
2234,OR,MORROW,0.11298802033956735
2235,OR,MULTNOMAH,0.05317307514870426
2236,OR,POLK,0.05223906603937968
2237,OR,SHERMAN,0.05
2238,OR,TILLAMOOK,0.033214972629087146
2239,OR,UMATILLA,0.12976266837716485
2240,OR,UNION,0.06819452207937395
2241,OR,WALLOWA,0.03648723640399556
2242,OR,WASCO,0.062401619069035304
2243,OR,WASHINGTON,0.047306147688134154
2244,OR,WHEELER,0.03978978978978979
2245,OR,YAMHILL,0.049094304388422036
2246,PA,ADAMS,0.09689444611635877
2247,PA,ALLEGHENY,0.08587675620556805
2248,PA,ARMSTRONG,0.09384413377616437
2249,PA,BEAVER,0.09740192400368453
2250,PA,BEDFORD,0.10038005345806883
2251,PA,BERKS,0.1168119782317577
2252,PA,BLAIR,0.11192737361383578
2253,PA,BRADFORD,0.10254795020141572
2254,PA,BUCKS,0.09909911343848982
2255,PA,BUTLER,0.0958142803149271
2256,PA,CAMBRIA,0.11532966695342264
2257,PA,CAMERON,0.07150888239262423
2258,PA,CARBON,0.10147704964008601
2259,PA,CENTRE,0.1057671582966407
2260,PA,CHESTER,0.07960357264628402
2261,PA,CLARION,0.08460377751183724
2262,PA,CLEARFIELD,0.11128635417323827
2263,PA,CLINTON,0.09774280389314557
2264,PA,COLUMBIA,0.09206637522320055
2265,PA,CRAWFORD,0.0911153387136797
2266,PA,CUMBERLAND,0.08353396218968308
2267,PA,DAUPHIN,0.09606214898364708
2268,PA,DELAWARE,0.09451660088187498
2269,PA,ELK,0.09715814108993648
2270,PA,ERIE,0.08006584410962155
2271,PA,FAYETTE,0.10511007627210421
2272,PA,FOREST,0.19897888781564785
2273,PA,FRANKLIN,0.10164035942126211
2274,PA,FULTON,0.09649002064693737
2275,PA,GREENE,0.09436149366599508
2276,PA,HUNTINGDON,0.1156742867269183
2277,PA,INDIANA,0.07795606199374354
2278,PA,JEFFERSON,0.07778929188255614
2279,PA,JUNIATA,0.08734805960505593
2280,PA,LACKAWANNA,0.0900302374161794
2281,PA,LANCASTER,0.10376307437459228
2282,PA,LAWRENCE,0.0929109364767518
2283,PA,LEBANON,0.11609882011100689
2284,PA,LEHIGH,0.11015980807867475
2285,PA,LUZERNE,0.10327424177028956
2286,PA,LYCOMING,0.10707949761251202
2287,PA,MCKEAN,0.09504
2288,PA,MERCER,0.09009906419067115
2289,PA,MIFFLIN,0.11886080887771468
2290,PA,MONROE,0.0899331066358922
2291,PA,MONTGOMERY,0.08702815570786422
2292,PA,MONTOUR,0.1115743280307186
2293,PA,NORTHAMPTON,0.12083790556365363
2294,PA,NORTHUMBERLAND,0.10816463569014674
2295,PA,PERRY,0.08456517980636238
2296,PA,PHILADELPHIA,0.10015251909013777
2297,PA,PIKE,0.07489831389202459
2298,PA,POTTER,0.07612247367784097
2299,PA,SCHUYLKILL,0.10622599197787194
2300,PA,SNYDER,0.09231645695036164
2301,PA,SOMERSET,0.11133198088417498
2302,PA,SULLIVAN,0.07352456313880647
2303,PA,SUSQUEHANNA,0.06719896845863915
2304,PA,TIOGA,0.07780049764726171
2305,PA,UNION,0.1382587983883534
2306,PA,VENANGO,0.08226099313175969
2307,PA,WARREN,0.06810237044219336
2308,PA,WASHINGTON,0.08856500616343993
2309,PA,WAYNE,0.08290337026148245
2310,PA,WESTMORELAND,0.10030409946718105
2311,PA,WYOMING,0.07658430992013138
2312,PA,YORK,0.10676794534336322
2313,PR,ADJUNTAS MUNICIPIO,0.032655647065599265
2314,PR,AGUADA MUNICIPIO,0.054859105030795226
2315,PR,AGUADILLA MUNICIPIO,0.047727046652740475
2316,PR,AGUAS BUENAS MUNICIPIO,0.05839445474329008
2317,PR,AIBONITO MUNICIPIO,0.038673783245883844
2318,PR,AÑASCO MUNICIPIO,0.04495241007606743
2319,PR,ARECIBO MUNICIPIO,0.04608008198521338
2320,PR,ARROYO MUNICIPIO,0.028135514560853926
2321,PR,BARCELONETA MUNICIPIO,0.041977493994183844
2322,PR,BARRANQUITAS MUNICIPIO,0.06055906221821461
2323,PR,BAYAMÓN MUNICIPIO,0.07862042075040321
2324,PR,CABO ROJO MUNICIPIO,0.03358939282331895
2325,PR,CAGUAS MUNICIPIO,0.06228432017719853
2326,PR,CAMUY MUNICIPIO,0.05032126934172568
2327,PR,CANÓVANAS MUNICIPIO,0.0569458745579084
2328,PR,CAROLINA MUNICIPIO,0.07463397376585207
2329,PR,CATAÑO MUNICIPIO,0.07054193157735392
2330,PR,CAYEY MUNICIPIO,0.04032162984272206
2331,PR,CEIBA MUNICIPIO,0.052366104181951575
2332,PR,CIALES MUNICIPIO,0.06104504048582996
2333,PR,CIDRA MUNICIPIO,0.04168950844493174
2334,PR,COAMO MUNICIPIO,0.03198038397328881
2335,PR,COMERÍO MUNICIPIO,0.0489060489060489
2336,PR,COROZAL MUNICIPIO,0.06648499674852135
2337,PR,CULEBRA MUNICIPIO,0.026254375729288213
2338,PR,DORADO MUNICIPIO,0.08013059959602667
2339,PR,FAJARDO MUNICIPIO,0.06240239016771915
2340,PR,FLORIDA MUNICIPIO,0.07943801360784661
2341,PR,GUÁNICA MUNICIPIO,0.024832607423779497
2342,PR,GUAYAMA MUNICIPIO,0.02939313315596098
2343,PR,GUAYANILLA MUNICIPIO,0.03489757703001759
2344,PR,GUAYNABO MUNICIPIO,0.0684120007643799
2345,PR,GURABO MUNICIPIO,0.05676002802964347
2346,PR,HATILLO MUNICIPIO,0.03822224488755163
2347,PR,HORMIGUEROS MUNICIPIO,0.04079133909008893
2348,PR,HUMACAO MUNICIPIO,0.05257339150691963
2349,PR,ISABELA MUNICIPIO,0.05083739455260619
2350,PR,JAYUYA MUNICIPIO,0.04391332517457346
2351,PR,JUANA DÍAZ MUNICIPIO,0.03319232749166275
2352,PR,JUNCOS MUNICIPIO,0.06945354475167081
2353,PR,LAJAS MUNICIPIO,0.030713312130849615
2354,PR,LARES MUNICIPIO,0.04967869500741473
2355,PR,LAS MARÍAS MUNICIPIO,0.046171313233253436
2356,PR,LAS PIEDRAS MUNICIPIO,0.05501661847758532
2357,PR,LOÍZA MUNICIPIO,0.06105160265547998
2358,PR,LUQUILLO MUNICIPIO,0.05694876875176903
2359,PR,MANATÍ MUNICIPIO,0.053745273151500524
2360,PR,MARICAO MUNICIPIO,0.03167587476979742
2361,PR,MAUNABO MUNICIPIO,0.04766979943803895
2362,PR,MAYAGÜEZ MUNICIPIO,0.044652593317489164
2363,PR,MOCA MUNICIPIO,0.057579318448883664
2364,PR,MOROVIS MUNICIPIO,0.059337399044008574
2365,PR,NAGUABO MUNICIPIO,0.04894996312254959
2366,PR,NARANJITO MUNICIPIO,0.0775896742111229
2367,PR,OROCOVIS MUNICIPIO,0.0566271018793274
2368,PR,PATILLAS MUNICIPIO,0.03244710381839492
2369,PR,PEÑUELAS MUNICIPIO,0.035742116473583045
2370,PR,PONCE MUNICIPIO,0.03342407170100318
2371,PR,QUEBRADILLAS MUNICIPIO,0.049568025133083164
2372,PR,RINCÓN MUNICIPIO,0.055579964850615116
2373,PR,RÍO GRANDE MUNICIPIO,0.056262363352420616
2374,PR,SABANA GRANDE MUNICIPIO,0.02984524686809138
2375,PR,SALINAS MUNICIPIO,0.045672368033028606
2376,PR,SAN GERMÁN MUNICIPIO,0.03252059417077447
2377,PR,SAN JUAN MUNICIPIO,0.07603606319537999
2378,PR,SAN LORENZO MUNICIPIO,0.05860123926755397
2379,PR,SAN SEBASTIÁN MUNICIPIO,0.06051564962846206
2380,PR,SANTA ISABEL MUNICIPIO,0.034466500070724694
2381,PR,TOA ALTA MUNICIPIO,0.06937868795557098
2382,PR,TOA BAJA MUNICIPIO,0.06919255160156723
2383,PR,TRUJILLO ALTO MUNICIPIO,0.06156358953418978
2384,PR,UTUADO MUNICIPIO,0.041284906004745395
2385,PR,VEGA ALTA MUNICIPIO,0.06744128005324311
2386,PR,VEGA BAJA MUNICIPIO,0.07336625152429882
2387,PR,VIEQUES MUNICIPIO,0.02551872167898879
2388,PR,VILLALBA MUNICIPIO,0.042391914654688376
2389,PR,YABUCOA MUNICIPIO,0.044699832724118704
2390,PR,YAUCO MUNICIPIO,0.039761727475800444
2391,RI,BRISTOL,0.10866560778893954
2392,RI,KENT,0.1166459718062961
2393,RI,NEWPORT,0.08736385565653858
2394,RI,PROVIDENCE,0.15782455382506091
2395,RI,WASHINGTON,0.08259474266784522
2396,SC,ABBEVILLE,0.11008276593142251
2397,SC,AIKEN,0.11214827473196311
2398,SC,ALLENDALE,0.11579189686924493
2399,SC,ANDERSON,0.12159480247632777
2400,SC,BAMBERG,0.1171619508033556
2401,SC,BARNWELL,0.1321288220070929
2402,SC,BEAUFORT,0.10016551982594393
2403,SC,BERKELEY,0.08883448073117543
2404,SC,CALHOUN,0.09544423830138116
2405,SC,CHARLESTON,0.11659285474689236
2406,SC,CHEROKEE,0.11481675392670157
2407,SC,CHESTER,0.1413906463217963
2408,SC,CHESTERFIELD,0.1148302300109529
2409,SC,CLARENDON,0.11252037338865017
2410,SC,COLLETON,0.10690872415532023
2411,SC,DARLINGTON,0.13521870965805038
2412,SC,DILLON,0.15308901210669643
2413,SC,DORCHESTER,0.12759736869583377
2414,SC,EDGEFIELD,0.12234042553191489
2415,SC,FAIRFIELD,0.11742068286570904
2416,SC,FLORENCE,0.13755576927248667
2417,SC,GEORGETOWN,0.1160178685386088
2418,SC,GREENVILLE,0.15133265334968352
2419,SC,GREENWOOD,0.12218440637754022
2420,SC,HAMPTON,0.10956196025387577
2421,SC,HORRY,0.1254345757044292
2422,SC,JASPER,0.09111162837096398
2423,SC,KERSHAW,0.12683505882706494
2424,SC,LANCASTER,0.11845488307554176
2425,SC,LAURENS,0.1154490095269139
2426,SC,LEE,0.120513429997623
2427,SC,LEXINGTON,0.1258979079497908
2428,SC,MCCORMICK,0.11455141075768784
2429,SC,MARION,0.12519163649411227
2430,SC,MARLBORO,0.1412435867983766
2431,SC,NEWBERRY,0.14125910509885536
2432,SC,OCONEE,0.13207452291755714
2433,SC,ORANGEBURG,0.12128807658833768
2434,SC,PICKENS,0.15731691939093975
2435,SC,RICHLAND,0.1251638569459711
2436,SC,SALUDA,0.09246324427294485
2437,SC,SPARTANBURG,0.1385712275435058
2438,SC,SUMTER,0.11127144610713918
2439,SC,UNION,0.12223605213061942
2440,SC,WILLIAMSBURG,0.14265015806111697
2441,SC,YORK,0.1231052854483787
2442,SD,AURORA,0.17266448564158487
2443,SD,BEADLE,0.16089524738524902
2444,SD,BENNETT,0.11797919762258544
2445,SD,BON HOMME,0.22547456890305753
2446,SD,BROOKINGS,0.12173218918379565
2447,SD,BROWN,0.1457813022992353
2448,SD,BRULE,0.13649235416273361
2449,SD,BUFFALO,0.218144750254842
2450,SD,BUTTE,0.10691341451721162
2451,SD,CAMPBELL,0.09738372093023256
2452,SD,CHARLES MIX,0.15120533792509686
2453,SD,CLARK,0.1247323340471092
2454,SD,CLAY,0.13781094527363183
2455,SD,CODINGTON,0.16719625834553178
2456,SD,CORSON,0.12090063631913853
2457,SD,CUSTER,0.10008916629514043
2458,SD,DAVISON,0.1652085967130215
2459,SD,DAY,0.13274336283185842
2460,SD,DEUEL,0.1275568834750632
2461,SD,DEWEY,0.2547522063815343
2462,SD,DOUGLAS,0.15748031496062992
2463,SD,EDMUNDS,0.1344998694176025
2464,SD,FALL RIVER,0.09191121704156115
2465,SD,FAULK,0.16180948238364506
2466,SD,GRANT,0.14988655700510495
2467,SD,GREGORY,0.14050179211469535
2468,SD,HAAKON,0.14007372301211163
2469,SD,HAMLIN,0.13027255029201817
2470,SD,HAND,0.11469758696333437
2471,SD,HANSON,0.1143932812047495
2472,SD,HARDING,0.07550077041602465
2473,SD,HUGHES,0.14526988474266803
2474,SD,HUTCHINSON,0.12632012069674942
2475,SD,HYDE,0.10760953112990007
2476,SD,JACKSON,0.08911483253588516
2477,SD,JERAULD,0.1395926477893691
2478,SD,JONES,0.10631229235880399
2479,SD,KINGSBURY,0.16622798137274752
2480,SD,LAKE,0.10877549425646636
2481,SD,LAWRENCE,0.11824794923386472
2482,SD,LINCOLN,0.1434040047114252
2483,SD,LYMAN,0.1748214758000529
2484,SD,MCCOOK,0.1460794844253491
2485,SD,MCPHERSON,0.10424548129466163
2486,SD,MARSHALL,0.07598784194528875
2487,SD,MEADE,0.1001694197373994
2488,SD,MELLETTE,0.12809315866084425
2489,SD,MINER,0.13898916967509026
2490,SD,MINNEHAHA,0.16587964832706825
2491,SD,MOODY,0.1031021897810219
2492,SD,OGLALA LAKOTA,0.15087818297242012
2493,SD,PENNINGTON,0.12458800263678313
2494,SD,PERKINS,0.1256544502617801
2495,SD,POTTER,0.18300046446818394
2496,SD,ROBERTS,0.13527034827785261
2497,SD,SANBORN,0.14803754266211605
2498,SD,SPINK,0.13346925972396487
2499,SD,STANLEY,0.11426726920593931
2500,SD,SULLY,0.10496046010064701
2501,SD,TODD,0.12203989387835315
2502,SD,TRIPP,0.13894504686638487
2503,SD,TURNER,0.14205629770992367
2504,SD,UNION,0.14166457444137584
2505,SD,WALWORTH,0.14241030358785647
2506,SD,YANKTON,0.13688962917506795
2507,SD,ZIEBACH,0.1237300435413643
2508,TN,ANDERSON,0.11933279638338226
2509,TN,BEDFORD,0.13990304346951501
2510,TN,BENTON,0.11175742574257426
2511,TN,BLEDSOE,0.1579261816250664
2512,TN,BLOUNT,0.12655536186583313
2513,TN,BRADLEY,0.14868189806678384
2514,TN,CAMPBELL,0.10990914110737413
2515,TN,CANNON,0.13871099604850798
2516,TN,CARROLL,0.13991428674325637
2517,TN,CARTER,0.12572928304162012
2518,TN,CHEATHAM,0.12036786583716527
2519,TN,CHESTER,0.13875238480661387
2520,TN,CLAIBORNE,0.10560405519571951
2521,TN,CLAY,0.1495732107682206
2522,TN,COCKE,0.1338462393067437
2523,TN,COFFEE,0.12786624203821656
2524,TN,CROCKETT,0.16078706957132818
2525,TN,CUMBERLAND,0.12186054196959682
2526,TN,DAVIDSON,0.15095426885487737
2527,TN,DECATUR,0.14644602589385236
2528,TN,DEKALB,0.14460712542703757
2529,TN,DICKSON,0.13844813524134353
2530,TN,DYER,0.15597836324981834
2531,TN,FAYETTE,0.13662995648262952
2532,TN,FENTRESS,0.14128380931814502
2533,TN,FRANKLIN,0.13191811978771797
2534,TN,GIBSON,0.14812854904035985
2535,TN,GILES,0.1445492804778713
2536,TN,GRAINGER,0.12075471698113208
2537,TN,GREENE,0.123137731833384
2538,TN,GRUNDY,0.14381470172041408
2539,TN,HAMBLEN,0.14419256475806203
2540,TN,HAMILTON,0.13274461397918458
2541,TN,HANCOCK,0.10211480362537764
2542,TN,HARDEMAN,0.15045908183632734
2543,TN,HARDIN,0.14981288008732263
2544,TN,HAWKINS,0.11872644665938788
2545,TN,HAYWOOD,0.16603097549699491
2546,TN,HENDERSON,0.14421880001422627
2547,TN,HENRY,0.11497913124130468
2548,TN,HICKMAN,0.12181269362141552
2549,TN,HOUSTON,0.14766491891232778
2550,TN,HUMPHREYS,0.11306640835216876
2551,TN,JACKSON,0.11920923129136263
2552,TN,JEFFERSON,0.12342416735480319
2553,TN,JOHNSON,0.14268045873622667
2554,TN,KNOX,0.11635230155237045
2555,TN,LAKE,0.2482896237172178
2556,TN,LAUDERDALE,0.13513829828736396
2557,TN,LAWRENCE,0.14611934212314803
2558,TN,LEWIS,0.14329964134333226
2559,TN,LINCOLN,0.13696676948146425
2560,TN,LOUDON,0.12103277354442554
2561,TN,MCMINN,0.1319478008699855
2562,TN,MCNAIRY,0.12119560987000856
2563,TN,MACON,0.155759694333794
2564,TN,MADISON,0.12783719790986284
2565,TN,MARION,0.12187359463105822
2566,TN,MARSHALL,0.13451636363636363
2567,TN,MAURY,0.14994760704244348
2568,TN,MEIGS,0.1209145065206891
2569,TN,MONROE,0.13490170802449242
