state,county,num_infected,num_hosp,num_not_hosp,percent_hosp,percent_republican,date_stay_at_home_effective,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger,total_percent_infected,total_percent_hosp
OREGON,BENTON,2581,64,2517,0.0247965904688105,0.2757779008471273,0.7777777777777778,87455,129.528152610477,0.249,0.132,0.067846935094,0.848,0.83947393869,0.078,63600.0,28986.0,0.54,120577.0,20737.0,0.215,0.14300000000000002,0.16899999999999998,0.02951232062203419,0.0007318049282488137
OREGON,CLACKAMAS,11590,883,10707,0.0761863675582398,0.4129714678166128,0.7777777777777778,394967,211.135170618463,0.285,0.162,0.062736271533,0.8244,0.73450022125,0.067,81061.0,35506.0,0.46,144413.0,34301.0,0.092,0.161,0.223,0.02934422369463778,0.0022356298121108853
OREGON,CLATSOP,906,46,860,0.0507726269315673,0.4138527257933279,0.7777777777777778,37660,45.4685632503977,0.29600000000000004,0.223,0.088759754275,0.6851999999999999,0.65597088984,0.069,53806.0,27071.0,0.42,103600.0,24782.0,0.14,0.192,0.19699999999999998,0.024057355284121083,0.0012214551248008498
OREGON,COLUMBIA,1297,100,1197,0.07710100231303,0.4965436922383349,0.7777777777777778,49645,75.4498608678399,0.306,0.217,0.070035861021,0.8116,0.5624099652600001,0.086,63338.0,27449.0,0.36,108108.0,26605.0,0.134,0.16899999999999998,0.222,0.026125490986000605,0.002014301540940679
OREGON,COOS,2006,154,1852,0.0767696909272183,0.5705298118992111,0.7777777777777778,62944,39.4389998424421,0.386,0.271,0.091258862182,0.5729,0.56393093481,0.107,48352.0,24261.0,0.46,84733.0,17912.0,0.18100000000000002,0.24,0.185,0.031869598373157094,0.0024466192170818505
OREGON,CROOK,1050,80,970,0.0761904761904762,0.6992277357870522,0.7777777777777778,21334,7.16172611315683,0.32899999999999996,0.267,0.085589519651,0.7212999999999999,0.54983457403,0.113,51348.0,22346.0,0.41,86280.0,23026.0,0.177,0.242,0.196,0.04921721196212618,0.003749882816161995
OREGON,DESCHUTES,9185,333,8852,0.0362547632008709,0.4636098907231348,0.7777777777777778,170813,56.6054658916379,0.22899999999999998,0.14400000000000002,0.07695282289199999,0.7928000000000001,0.72060954817,0.071,67372.0,30177.0,0.52,114585.0,28456.0,0.139,0.182,0.215,0.0537722538682653,0.001949500330771077
OREGON,DOUGLAS,3687,360,3327,0.097640358014646,0.6461388987500234,0.7777777777777778,107375,21.322934119118,0.314,0.225,0.077435884679,0.6604000000000001,0.57959504276,0.109,47020.0,23608.0,0.35,88631.0,20803.0,0.18600000000000003,0.237,0.196,0.03433760186263097,0.0033527357392316645
OREGON,HOOD RIVER,1044,39,1005,0.0373563218390804,0.2999083409715857,0.7777777777777778,22842,43.7512068470369,0.259,0.19,0.11165319917,0.8344,0.57767902923,0.048,66607.0,28347.0,0.43,117670.0,29263.0,0.133,0.145,0.247,0.045705279747832936,0.0017073811400052535
OREGON,JACKSON,8804,805,7999,0.0914357110404361,0.4927419576133983,0.7777777777777778,210916,75.7813910450939,0.244,0.152,0.093412378411,0.7704000000000001,0.63467456082,0.08900000000000001,55511.0,25612.0,0.43,98343.0,21277.0,0.18,0.20199999999999999,0.21,0.041741736046577785,0.0038166853154810447
OREGON,JEFFERSON,1785,174,1611,0.0974789915966386,0.5796595834654826,0.7777777777777778,22305,12.5151685870775,0.426,0.24,0.13077051275,0.7415,0.5483689538800001,0.133,50376.0,21630.0,0.42,90065.0,23525.0,0.203,0.17600000000000002,0.242,0.08002689979825152,0.007800941492938803
OREGON,JOSEPHINE,2778,313,2465,0.1126709863210943,0.6041965888689408,0.7777777777777778,84063,51.3001333474723,0.311,0.207,0.084782470221,0.6954,0.57146101868,0.10800000000000001,46578.0,23004.0,0.38,81065.0,18160.0,0.195,0.24600000000000002,0.19699999999999998,0.03304664358873702,0.003723397927744668
OREGON,KLAMATH,3213,290,2923,0.0902583255524432,0.6698462647916872,0.7777777777777778,65946,11.0969147593165,0.33,0.23199999999999998,0.10554669571,0.7345999999999999,0.59438541257,0.113,45374.0,23071.0,0.43,86976.0,18837.0,0.18600000000000003,0.193,0.217,0.048721681375671004,0.0043975373790677225
OREGON,LANE,10377,804,9573,0.0774790401850245,0.3497837978640271,0.7777777777777778,360273,79.0817985979147,0.272,0.175,0.08210877701699999,0.728,0.6977209512,0.087,53161.0,25612.0,0.49,96898.0,20720.0,0.19699999999999998,0.17300000000000001,0.191,0.02880315760548251,0.0022316410055707755
OREGON,LINCOLN,1262,69,1193,0.054675118858954,0.3974897054165346,0.7777777777777778,46685,47.6184739739283,0.36,0.212,0.10664708254000001,0.7775,0.5768490808,0.066,49265.0,24593.0,0.35,85762.0,19978.0,0.18600000000000003,0.249,0.172,0.027032237335332547,0.0014779907893327621
OREGON,LINN,4218,218,4000,0.051683262209578,0.5703094398746573,0.7777777777777778,119862,52.4084809928009,0.36200000000000004,0.21,0.080303572138,0.7483,0.62630466591,0.098,54292.0,22934.0,0.47,95763.0,23450.0,0.17300000000000001,0.172,0.23199999999999998,0.0351904690393953,0.001818758238641104
OREGON,MALHEUR,2705,232,2473,0.0857670979667282,0.68941063727839,0.7777777777777778,30474,3.08203105475524,0.36200000000000004,0.217,0.10150616157,0.8286,0.49228395061999997,0.096,42624.0,17150.0,0.39,80740.0,17173.0,0.248,0.159,0.25,0.08876419242633064,0.00761304718776662
OREGON,MARION,16230,1371,14859,0.0844731977818854,0.463146740719088,0.7777777777777778,326527,276.589454579064,0.34,0.18100000000000002,0.10194258518,0.7556,0.56144283676,0.091,56408.0,23348.0,0.41,105037.0,25546.0,0.172,0.14400000000000002,0.255,0.04970492486073127,0.004198733948494305
OREGON,MULTNOMAH,25985,2667,23318,0.1026361362324417,0.1702668233513654,0.7777777777777778,778193,1805.04706075061,0.23600000000000002,0.13699999999999998,0.082280863286,0.75,0.7818516862,0.078,70756.0,33255.0,0.46,126979.0,25551.0,0.171,0.11900000000000001,0.19699999999999998,0.0333914594451505,0.0034271703806125218
OREGON,POLK,3437,198,3239,0.05760837940064,0.4700335029159945,0.7777777777777778,78470,105.90839931977,0.344,0.188,0.08741061626600001,0.7957,0.67796157951,0.098,62389.0,24827.0,0.43,107977.0,25397.0,0.155,0.16699999999999998,0.23399999999999999,0.043800178412132025,0.0025232572957818275
OREGON,UMATILLA,6231,310,5921,0.0497512437810945,0.6181469000253651,0.7777777777777778,76582,23.8169949925258,0.35100000000000003,0.24600000000000002,0.10495362667000001,0.76,0.52787881808,0.091,53917.0,21528.0,0.4,93222.0,20982.0,0.18,0.141,0.259,0.0813637669426236,0.004047948604110626
OREGON,UNION,1265,69,1196,0.0545454545454545,0.6501388032078964,0.7777777777777778,25758,12.6455717415934,0.382,0.20800000000000002,0.078193131155,0.8571,0.6113104390899999,0.066,50616.0,25458.0,0.3,93968.0,20772.0,0.18600000000000003,0.184,0.221,0.04911095581955121,0.002678779408339157
OREGON,WASCO,1174,58,1116,0.0494037478705281,0.4875459712470745,0.7777777777777778,25657,10.7751009366589,0.284,0.21899999999999997,0.1104027818,0.7428,0.56242878073,0.07200000000000001,52269.0,22931.0,0.35,92438.0,23810.0,0.145,0.196,0.226,0.045757493081810034,0.002260591651401177
OREGON,WASHINGTON,19749,1293,18456,0.0654716694516178,0.3090160159267843,0.7777777777777778,564088,778.843375232496,0.298,0.142,0.071683442302,0.853,0.7528208705,0.066,82819.0,33433.0,0.47,143228.0,35258.0,0.111,0.11800000000000001,0.243,0.03501049481641162,0.0022921955439576805
OREGON,YAMHILL,3549,120,3429,0.0338123415046492,0.4768937296166389,0.7777777777777778,102217,142.781428443788,0.335,0.23600000000000002,0.079943428339,0.8303,0.61658787809,0.08199999999999999,61776.0,26523.0,0.45,112825.0,27072.0,0.157,0.156,0.23199999999999998,0.03472025201287457,0.0011739730181867987
PENNSYLVANIA,ADAMS,2070,232,1838,0.1120772946859903,0.6616900755964539,0.2777777777777778,101759,196.185607841766,0.35600000000000004,0.267,0.074929335756,0.91387559809,0.57325999,0.055,62877.0,28515.0,0.56,113731.0,30259.0,0.094,0.183,0.207,0.020342181035584075,0.0022798966184809206
PENNSYLVANIA,ALLEGHENY,51996,7283,44713,0.1400684668051388,0.3991299987386827,0.2777777777777778,1230360,1685.24852074701,0.281,0.209,0.048607007458,0.90896309315,0.79386394225,0.064,59881.0,33830.0,0.48,118866.0,22983.0,0.127,0.174,0.191,0.04226080171657076,0.005919405702396047
PENNSYLVANIA,ARMSTRONG,1174,121,1053,0.1030664395229983,0.7427414763742172,0.2777777777777778,67512,103.359602492159,0.423,0.308,0.057494184114,0.88888888889,0.5613367467,0.077,49436.0,24634.0,0.41,94582.0,21731.0,0.132,0.20199999999999999,0.196,0.017389501125725796,0.0017922739661097287
PENNSYLVANIA,BEAVER,5336,729,4607,0.1366191904047976,0.5763602206507042,0.2777777777777778,169205,389.23409384466,0.332,0.272,0.04920310269,0.69733333333,0.6805274100600001,0.061,54823.0,28018.0,0.45,105378.0,23959.0,0.10800000000000001,0.19699999999999998,0.198,0.031535711119647765,0.004308383322005851
PENNSYLVANIA,BEDFORD,1140,112,1028,0.0982456140350877,0.8271777298303508,0.2777777777777778,48852,48.2585952954656,0.303,0.254,0.069370072384,0.9176672384200001,0.4836498923,0.062,50257.0,23632.0,0.37,88221.0,21303.0,0.142,0.205,0.20600000000000002,0.023335789732252518,0.0022926389912388437
PENNSYLVANIA,BERKS,11275,978,10297,0.086740576496674,0.5278234506869145,0.2777777777777778,414097,483.537997617195,0.364,0.258,0.075294689369,0.86612497582,0.58353902804,0.08199999999999999,62519.0,27844.0,0.53,114612.0,26242.0,0.14300000000000002,0.158,0.22899999999999998,0.027227920028399143,0.0023617654800686797
PENNSYLVANIA,BLAIR,2569,234,2335,0.0910860256909303,0.7127246899415396,0.2777777777777778,125917,239.47717395697,0.308,0.258,0.057687716055999996,0.90492957746,0.56957551216,0.057999999999999996,49244.0,24466.0,0.43,92276.0,20280.0,0.14800000000000002,0.193,0.207,0.02040232851799201,0.0018583670195446206
PENNSYLVANIA,BRADFORD,2002,247,1755,0.1233766233766233,0.7056558269799285,0.2777777777777778,61808,53.8679252994148,0.375,0.321,0.078910907717,0.91176470588,0.5091090783300001,0.054000000000000006,50978.0,26255.0,0.45,95565.0,23365.0,0.124,0.193,0.222,0.03239062904478385,0.003996246440590215
PENNSYLVANIA,BUCKS,20467,1643,18824,0.0802755655445351,0.4773814468322407,0.2777777777777778,626220,1036.08916739464,0.26899999999999996,0.18,0.052525386039,0.93571126463,0.7360183375299999,0.062,88538.0,39958.0,0.57,164279.0,37568.0,0.059000000000000004,0.16699999999999998,0.214,0.032683401999297375,0.002623678579412986
PENNSYLVANIA,BUTLER,4231,460,3771,0.1087213424722287,0.6637203696263559,0.2777777777777778,185974,235.829683801225,0.311,0.213,0.045564876435,0.94048159927,0.74199561915,0.052000000000000005,67161.0,33406.0,0.48,128186.0,29352.0,0.085,0.17,0.209,0.02275049200425866,0.0024734640326067084
PENNSYLVANIA,CAMBRIA,4079,746,3333,0.1828879627359647,0.669996194824962,0.2777777777777778,137762,200.133195920974,0.271,0.261,0.05390928201800001,0.93318649046,0.62496501539,0.083,45163.0,23993.0,0.39,90498.0,19373.0,0.156,0.204,0.193,0.02960903587346293,0.00541513624947373
PENNSYLVANIA,CARBON,1529,196,1333,0.1281883584041857,0.6513413956074506,0.2777777777777778,64330,168.641482965667,0.364,0.258,0.060362694301,0.90031152648,0.54266927812,0.08,53901.0,25743.0,0.5,97011.0,24128.0,0.121,0.195,0.198,0.023768070884501787,0.003046789989118607
PENNSYLVANIA,CENTRE,4229,232,3997,0.0548593048001891,0.4632295004464989,0.2777777777777778,159178,143.420820707699,0.252,0.18100000000000002,0.066754829807,0.9161518093600001,0.7341979763300001,0.049,58258.0,27584.0,0.55,115913.0,22611.0,0.191,0.124,0.154,0.026567741773360642,0.0014574878437975097
PENNSYLVANIA,CHESTER,19048,1497,17551,0.0785909281814363,0.4319717261904762,0.2777777777777778,512028,682.23669537171,0.222,0.168,0.062568458494,0.9093980344000001,0.7637970353500001,0.053,99224.0,44299.0,0.58,183346.0,41502.0,0.07200000000000001,0.146,0.235,0.03720109056535971,0.002923668236893295
PENNSYLVANIA,CLARION,972,201,771,0.2067901234567901,0.7171941830624465,0.2777777777777778,38939,64.8082952722504,0.332,0.272,0.07815799175499999,0.91125541126,0.5685650277100001,0.071,46284.0,22451.0,0.42,88048.0,19746.0,0.18600000000000003,0.17800000000000002,0.19,0.024962120239348726,0.005161919926038162
PENNSYLVANIA,CLEARFIELD,2149,149,2000,0.0693345742205677,0.7274955501736162,0.2777777777777778,81170,70.9108225398501,0.408,0.289,0.071391972673,0.90055248619,0.45444290621999994,0.081,46706.0,21650.0,0.43,86027.0,19813.0,0.14800000000000002,0.18899999999999997,0.188,0.02647529875569792,0.001835653566588641
PENNSYLVANIA,CLINTON,886,91,795,0.1027088036117381,0.651032869949331,0.2777777777777778,39536,44.5233386162937,0.35100000000000003,0.187,0.076298483425,0.93258426966,0.5180418571100001,0.066,50999.0,22084.0,0.45,92871.0,21430.0,0.17300000000000001,0.172,0.205,0.022409955483609873,0.002301699716713881
PENNSYLVANIA,COLUMBIA,1415,80,1335,0.0565371024734982,0.6378064333286099,0.2777777777777778,66772,138.213811788368,0.317,0.317,0.0578527276,0.8831835686799999,0.6137307776400001,0.053,50774.0,24155.0,0.48,95734.0,20565.0,0.153,0.17300000000000001,0.18,0.021191517402504044,0.0011981069909542921
PENNSYLVANIA,CRAWFORD,2926,434,2492,0.1483253588516746,0.666462178598101,0.2777777777777778,87027,85.9695490440191,0.371,0.257,0.079814505885,0.92335766423,0.51900623767,0.068,50805.0,23578.0,0.44,89896.0,21911.0,0.145,0.183,0.215,0.033621749571971914,0.004986958070483873
PENNSYLVANIA,CUMBERLAND,4133,498,3635,0.1204935881925961,0.5679798054548295,0.2777777777777778,243838,447.00064613888,0.293,0.20800000000000002,0.066032557113,0.92958370239,0.6864207409799999,0.051,71695.0,33079.0,0.55,124487.0,31576.0,0.086,0.171,0.204,0.01694977813138231,0.0020423395861186525
PENNSYLVANIA,DAUPHIN,5138,1307,3831,0.2543791358505255,0.4650574607249831,0.2777777777777778,271962,517.966109482925,0.335,0.23600000000000002,0.06659523431600001,0.79609882965,0.63167852063,0.062,57979.0,30068.0,0.5,109646.0,26360.0,0.134,0.153,0.225,0.018892345254116386,0.004805818459931902
PENNSYLVANIA,DELAWARE,23994,2677,21317,0.1115695590564307,0.3718224396406324,0.2777777777777778,562316,3058.18948583173,0.26899999999999996,0.198,0.05553685480599999,0.8888691638599999,0.69957053851,0.075,71961.0,34857.0,0.55,145395.0,29543.0,0.109,0.151,0.225,0.042669957817312684,0.004760668378634077
PENNSYLVANIA,ELK,968,59,909,0.0609504132231404,0.6949258283654512,0.2777777777777778,31111,37.6026909807349,0.265,0.281,0.052928932500999996,0.88888888889,0.6030952764799999,0.051,54876.0,25753.0,0.51,94779.0,23754.0,0.08800000000000001,0.205,0.198,0.03111439683713156,0.0018964353444119444
PENNSYLVANIA,ERIE,9378,1167,8211,0.1244401791426743,0.4856847160795284,0.2777777777777778,279133,349.259925913491,0.34,0.24,0.06446747478499999,0.87312652492,0.60320686203,0.071,48453.0,25555.0,0.51,98584.0,21275.0,0.16699999999999998,0.157,0.22,0.03359688750523944,0.004180802699788273
PENNSYLVANIA,FAYETTE,3285,467,2818,0.1421613394216133,0.6433314114605613,0.2777777777777778,134229,169.837365508549,0.397,0.35200000000000004,0.062797401623,0.84615384615,0.50326290625,0.078,50381.0,22863.0,0.42,91271.0,17882.0,0.18600000000000003,0.19399999999999998,0.196,0.024473101937733277,0.0034791289512698447
PENNSYLVANIA,FRANKLIN,3537,344,3193,0.0972575629064178,0.7137141300139106,0.2777777777777778,152707,197.749585228752,0.35,0.257,0.07814171339699999,0.8837988826800001,0.53010732134,0.064,60744.0,27706.0,0.49,105708.0,29124.0,0.11599999999999999,0.182,0.22899999999999998,0.02316200305159554,0.0022526799688291957
PENNSYLVANIA,GREENE,870,121,749,0.1390804597701149,0.6882136513575234,0.2777777777777778,37669,65.4033913076964,0.317,0.264,0.058125915081,0.9102902374699999,0.48170063555,0.07,50956.0,24389.0,0.36,101717.0,22632.0,0.153,0.171,0.191,0.023095914412381534,0.003212190395285248
PENNSYLVANIA,HUNTINGDON,923,82,841,0.0888407367280606,0.7355120267938698,0.2777777777777778,45844,52.414030478868,0.302,0.316,0.059148613655,0.8628691983100001,0.47636096576,0.073,49019.0,22217.0,0.41,90114.0,21357.0,0.13699999999999998,0.18600000000000003,0.19,0.020133496204519676,0.0017886746357211412
PENNSYLVANIA,INDIANA,2227,190,2037,0.0853165693758419,0.6589356632247816,0.2777777777777778,87491,105.788878822351,0.331,0.265,0.07319488719,0.93303571429,0.57907205177,0.077,47999.0,23886.0,0.43,90938.0,19913.0,0.17800000000000002,0.171,0.183,0.025454046701946485,0.002171651941342538
PENNSYLVANIA,JEFFERSON,820,68,752,0.0829268292682926,0.7799568744224253,0.2777777777777778,44575,68.3216041546532,0.353,0.29,0.076362576508,0.93150684932,0.49523616461000003,0.052000000000000005,46751.0,22841.0,0.43,86630.0,20522.0,0.146,0.195,0.212,0.018395961862030286,0.001525518788558609
PENNSYLVANIA,JUNIATA,313,29,284,0.0926517571884984,0.7913717237421083,0.2777777777777778,24811,63.3984533795121,0.321,0.203,0.087830904987,0.94570135747,0.42347214711,0.053,54342.0,23461.0,0.55,95624.0,24855.0,0.12,0.198,0.226,0.012615372213937366,0.0011688364032082545
PENNSYLVANIA,LACKAWANNA,5284,692,4592,0.1309613928841786,0.4676770801113517,0.2777777777777778,213006,464.294774644819,0.28800000000000003,0.256,0.061134810722,0.8802955665000001,0.6334343595499999,0.065,52872.0,26179.0,0.5,100886.0,20067.0,0.153,0.188,0.201,0.02480681295362572,0.00324873477742411
PENNSYLVANIA,LANCASTER,15033,3425,11608,0.2278321027073771,0.5719914396628952,0.2777777777777778,533110,564.814495588288,0.322,0.21,0.12008154527,0.91129497787,0.5663861689099999,0.055,66270.0,28152.0,0.58,114503.0,29634.0,0.10800000000000001,0.16399999999999998,0.24100000000000002,0.02819868319858941,0.006424565286713812
PENNSYLVANIA,LAWRENCE,2376,203,2173,0.0854377104377104,0.6239540647314308,0.2777777777777778,88528,247.170732675599,0.366,0.301,0.06119177117499999,0.9352051835899999,0.62222932651,0.065,48418.0,25614.0,0.46,95793.0,19737.0,0.14300000000000002,0.2,0.204,0.0268389662027833,0.0022930598228808963
PENNSYLVANIA,LEBANON,3625,710,2915,0.1958620689655172,0.6552672002587113,0.2777777777777778,136950,378.491627868027,0.34700000000000003,0.185,0.08680938851600001,0.85065885798,0.51693626005,0.065,61087.0,27051.0,0.53,104051.0,28013.0,0.107,0.182,0.23,0.02646951442132165,0.005184373859072654
PENNSYLVANIA,LEHIGH,17495,1134,16361,0.064818519577022,0.4577217643003112,0.2777777777777778,358792,1039.43709304406,0.312,0.205,0.075219967798,0.87373737374,0.6347552478,0.077,62139.0,29587.0,0.56,118994.0,26749.0,0.13,0.159,0.22899999999999998,0.04876084193627506,0.0031606055876385202
PENNSYLVANIA,LUZERNE,8957,973,7984,0.1086301216925309,0.5829474822755458,0.2777777777777778,318917,358.196366267319,0.29600000000000004,0.28600000000000003,0.066471660347,0.85819975339,0.58702231814,0.076,53469.0,25899.0,0.47,101149.0,20875.0,0.157,0.18899999999999997,0.19699999999999998,0.02808567746466949,0.003050950560804222
PENNSYLVANIA,LYCOMING,2707,324,2383,0.1196896933875138,0.7045782655987343,0.2777777777777778,116313,94.6711618392972,0.381,0.258,0.06687872763399999,0.9009009009000001,0.59573625266,0.073,53820.0,24855.0,0.51,97603.0,22962.0,0.14400000000000002,0.17600000000000002,0.20600000000000002,0.023273408819306528,0.002785587165665059
PENNSYLVANIA,MCKEAN,1373,130,1243,0.0946831755280407,0.7139788905252823,0.2777777777777778,42609,43.5142888572034,0.34,0.266,0.062896953986,0.90105263158,0.50521730321,0.079,46529.0,24303.0,0.42,88100.0,20334.0,0.171,0.18100000000000002,0.201,0.03222323922176066,0.003050998615316013
PENNSYLVANIA,MERCER,2945,301,2644,0.1022071307300509,0.6030319830239538,0.2777777777777778,114598,170.385368039408,0.331,0.261,0.063926609058,0.92792792793,0.5706433745199999,0.062,48788.0,24399.0,0.44,93142.0,21924.0,0.14,0.198,0.203,0.025698528770135603,0.0026265728895792247
PENNSYLVANIA,MIFFLIN,721,49,672,0.0679611650485436,0.7577011988602763,0.2777777777777778,46585,113.333075356151,0.405,0.221,0.092206427347,0.89528795812,0.43564158851,0.052000000000000005,47648.0,21665.0,0.57,86336.0,21987.0,0.146,0.20199999999999999,0.226,0.015477084898572501,0.0010518407212622089
PENNSYLVANIA,MONROE,4200,368,3832,0.0876190476190476,0.4786386053446496,0.2777777777777778,167126,274.761088858592,0.327,0.247,0.074643920852,0.92655642023,0.61131034483,0.10300000000000001,63318.0,26128.0,0.46,115401.0,28369.0,0.122,0.149,0.212,0.025130739681437957,0.002201931476849802
PENNSYLVANIA,MONTGOMERY,10026,1792,8234,0.1787352882505485,0.3743636225606011,0.2777777777777778,815876,1689.14737003208,0.255,0.187,0.046745529671000006,0.867563373,0.78944972317,0.059000000000000004,90155.0,42995.0,0.59,168245.0,38140.0,0.066,0.16399999999999998,0.22,0.012288632096053811,0.002196412199893121
PENNSYLVANIA,NORTHAMPTON,13009,936,12073,0.0719501883311553,0.499836258613842,0.2777777777777778,300520,813.040786507525,0.319,0.27399999999999997,0.060954222596,0.88952071487,0.66996148182,0.067,68217.0,31086.0,0.55,125308.0,29912.0,0.091,0.17300000000000001,0.20600000000000002,0.04328830027951551,0.003114601357646746
PENNSYLVANIA,NORTHUMBERLAND,2218,355,1863,0.1600541027953111,0.6943094314892687,0.2777777777777778,93590,204.344255962534,0.402,0.265,0.067413634799,0.87842669845,0.46476295076,0.068,47243.0,23512.0,0.51,90371.0,20195.0,0.146,0.19699999999999998,0.198,0.02369911315311465,0.003793140292766321
PENNSYLVANIA,PERRY,873,115,758,0.131729667812142,0.7380659797712449,0.2777777777777778,45647,82.77661400572,0.272,0.29600000000000004,0.075833933285,0.92291220557,0.50746129453,0.052000000000000005,62366.0,27648.0,0.53,107210.0,30438.0,0.087,0.159,0.22,0.019125024645650315,0.0025193331434705457
PENNSYLVANIA,PHILADELPHIA,12484,11644,840,0.9327138737584107,0.1536789654495068,0.2777777777777778,1559938,11625.8884430252,0.276,0.24100000000000002,0.082451813826,0.79423046188,0.6146514719999999,0.125,46149.0,23696.0,0.47,96950.0,15236.0,0.259,0.125,0.222,0.008002882165829667,0.00746439922612309
PENNSYLVANIA,PIKE,1396,152,1244,0.1088825214899713,0.615148844871844,0.2777777777777778,56210,103.145124253019,0.321,0.316,0.071553106911,0.88768898488,0.67250516483,0.099,62657.0,29695.0,0.47,118370.0,27107.0,0.102,0.205,0.198,0.024835438534068673,0.0027041451698985946
PENNSYLVANIA,SCHUYLKILL,3726,398,3328,0.1068169618894256,0.6998838855397732,0.2777777777777778,145503,186.870285617627,0.316,0.23,0.061838697743,0.9078613694000001,0.52780986485,0.08,48809.0,24275.0,0.5,93168.0,21326.0,0.13,0.192,0.196,0.025607719428465393,0.0027353387902654927
PENNSYLVANIA,SNYDER,1183,220,963,0.1859678782755705,0.7165556438305934,0.2777777777777778,40246,122.411638524594,0.34,0.262,0.087149858807,0.8970588235300001,0.48192905897000005,0.044000000000000004,56991.0,24708.0,0.58,99305.0,25800.0,0.111,0.168,0.217,0.02939422551309447,0.005466381752223823
PENNSYLVANIA,SOMERSET,1538,239,1299,0.1553966189856957,0.7653537584211556,0.2777777777777778,76201,70.9264596198712,0.382,0.281,0.06985321373,0.91725105189,0.44256271887,0.067,50504.0,23402.0,0.33,89176.0,21722.0,0.126,0.205,0.184,0.020183462159289248,0.0031364417789792784
PENNSYLVANIA,SUSQUEHANNA,1068,127,941,0.1189138576779026,0.6834013677569846,0.2777777777777778,41832,50.7972596313755,0.344,0.34,0.078460116639,0.9148936170199999,0.49759673155,0.07400000000000001,52573.0,26551.0,0.4,101295.0,23354.0,0.129,0.201,0.196,0.025530694205393,0.0030359533371581565
PENNSYLVANIA,TIOGA,801,120,681,0.149812734082397,0.7429195088676671,0.2777777777777778,42031,37.0716745782424,0.363,0.27399999999999997,0.07759768733599999,0.86700767263,0.51970525846,0.068,48799.0,24626.0,0.45,92836.0,22001.0,0.134,0.196,0.201,0.01905736242297352,0.002855035568984797
PENNSYLVANIA,UNION,1567,296,1271,0.188895979578813,0.6080833524158461,0.2777777777777778,45178,142.974894040188,0.335,0.213,0.07465007776,0.94637223975,0.50624208431,0.049,55679.0,23316.0,0.56,107993.0,24630.0,0.11199999999999999,0.161,0.18,0.03468502368409403,0.0065518615255212714
PENNSYLVANIA,VENANGO,1209,255,954,0.2109181141439206,0.6861829707041288,0.2777777777777778,53460,79.2840789049526,0.39899999999999997,0.26,0.064454595653,0.9237288135599999,0.51621670592,0.08,45761.0,24257.0,0.51,88112.0,21800.0,0.14400000000000002,0.19899999999999998,0.204,0.022615039281705947,0.004769921436588103
PENNSYLVANIA,WARREN,563,90,473,0.1598579040852575,0.6768471303027015,0.2777777777777778,40649,45.9757264975891,0.298,0.228,0.059683272847,0.91538461538,0.5931342922799999,0.057999999999999996,50554.0,25414.0,0.44,90076.0,22396.0,0.127,0.207,0.198,0.013850279219661,0.002214076607050604
PENNSYLVANIA,WASHINGTON,4538,500,4038,0.1101806963420008,0.605086249383933,0.2777777777777778,208269,243.024295727009,0.335,0.22899999999999998,0.048051619901,0.92874337987,0.69520048081,0.062,63119.0,31561.0,0.45,119962.0,26366.0,0.10099999999999999,0.18899999999999997,0.19899999999999998,0.021789128482875512,0.0024007413489285493
PENNSYLVANIA,WAYNE,1001,90,911,0.0899100899100899,0.6763260887667583,0.2777777777777778,51307,70.7093449748117,0.309,0.252,0.076027819844,0.94540229885,0.51960956736,0.07400000000000001,53602.0,24962.0,0.46,99169.0,23810.0,0.127,0.207,0.17600000000000002,0.01951000838092268,0.001754146607675366
PENNSYLVANIA,WESTMORELAND,8500,1888,6612,0.2221176470588235,0.6400514141641628,0.2777777777777778,359377,349.737988964113,0.311,0.25,0.049272815215,0.94276629571,0.6996005079600001,0.053,58398.0,30153.0,0.48,112120.0,25273.0,0.10300000000000001,0.207,0.18899999999999997,0.02365204228428642,0.005253535980321501
PENNSYLVANIA,YORK,9951,1417,8534,0.1423977489699527,0.623964735467459,0.2777777777777778,440604,487.282879011123,0.317,0.214,0.065137132977,0.89723063609,0.59016317706,0.062,65238.0,28975.0,0.58,114823.0,28766.0,0.105,0.158,0.225,0.02258490617425171,0.003216039799911031
RHODE ISLAND,BRISTOL,29,7,22,0.2413793103448276,0.3519136408243375,0.5,49228,2037.14391260121,0.23199999999999998,0.203,0.034871767838,0.92982456139,0.82556080283,0.05,80231.0,40998.0,0.54,157409.0,30003.0,0.071,0.188,0.195,0.0005890956366295605,0.00014219549849679044
RHODE ISLAND,KENT,117,10,107,0.0854700854700854,0.4672102177860651,0.5,164886,978.322394900176,0.298,0.242,0.036707931257,0.9199721642400001,0.71539329702,0.073,69089.0,35323.0,0.5,128488.0,28717.0,0.08199999999999999,0.175,0.19399999999999998,0.000709581165168662,6.0647962834928374e-05
RHODE ISLAND,NEWPORT,59,7,52,0.1186440677966101,0.3673285418443172,0.5,82714,807.454426289682,0.253,0.195,0.040533696306,0.90909090912,0.78249960797,0.065,77760.0,42086.0,0.5,149645.0,30541.0,0.092,0.192,0.184,0.0007133012549266146,8.462896244892038e-05
