state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_republican,date_stay_at_home_effective,percent_adults_with_obesity,percent_physically_inactive,percent_age_65_and_older,percent_age_17_and_younger
CALIFORNIA,STANISLAUS,26345,0.0496549878336327,2935,23410,0.1114063389637502,0.005531880405834579,0.43,530561,354.651340528159,0.455973417912702,1.0,0.305,0.243,0.121,0.27399999999999997
CALIFORNIA,SUTTER,4778,0.05008070771230321,547,4231,0.1144830473001255,0.005733392029851372,0.49,95406,158.371771861959,0.5421949109566566,1.0,0.318,0.245,0.145,0.264
CALIFORNIA,TEHAMA,3082,0.0489089899230342,201,2881,0.0652173913043478,0.003189716734110926,0.39,63015,21.363107438383,0.6480675924376778,1.0,0.27899999999999997,0.28,0.179,0.24100000000000002
CALIFORNIA,TULARE,28317,0.06213015804058635,2444,25873,0.0863085778860755,0.005362365584320127,0.41,455769,94.4726079733132,0.5189791158509445,1.0,0.371,0.26899999999999996,0.10400000000000001,0.316
CALIFORNIA,TUOLUMNE,2452,0.04552205554730432,197,2255,0.080342577487765,0.003657359275211644,0.45,53864,24.2529054658632,0.5699792392964863,1.0,0.332,0.209,0.23399999999999999,0.16699999999999998
CALIFORNIA,VENTURA,25259,0.029959317289558893,3660,21599,0.1448988479353893,0.004341070560187876,0.45,843110,457.462212109559,0.3762104592779607,1.0,0.207,0.172,0.136,0.242
CALIFORNIA,YOLO,10999,0.05245837526410424,677,10322,0.0615510500954632,0.003228868083807489,0.5,209671,206.618184877934,0.2526373492508222,1.0,0.239,0.138,0.113,0.217
CALIFORNIA,YUBA,3724,0.050394467975695904,339,3385,0.091031149301826,0.004587466338281662,0.4,73897,116.918633668944,0.5726584920427863,1.0,0.344,0.33799999999999997,0.115,0.27899999999999997
COLORADO,ADAMS,18427,0.038391422922348366,3243,15184,0.1759917512346014,0.006756573752492307,0.46,479977,411.188748426126,0.4135078615134381,0.6111111111111112,0.278,0.19899999999999998,0.095,0.278
COLORADO,ARAPAHOE,21501,0.03480996263364785,3932,17569,0.1828752151062741,0.006365879404469715,0.53,617668,774.088913895269,0.3862548919965946,0.6111111111111112,0.221,0.166,0.11800000000000001,0.245
COLORADO,BOULDER,10159,0.03235752211261908,863,9296,0.0849493060340584,0.0027487490484486925,0.53,313961,432.250907412554,0.220025300039332,0.6111111111111112,0.152,0.095,0.121,0.20199999999999999
COLORADO,CHAFFEE,212,0.011455125087804614,35,177,0.1650943396226415,0.0018911763116658562,0.47,18507,18.2621416259436,0.4792,0.6111111111111112,0.156,0.171,0.228,0.157
COLORADO,DELTA,1783,0.05899870950663446,181,1602,0.1015143017386427,0.00598921279904702,0.4,30221,26.4612214722069,0.6941631923764146,0.6111111111111112,0.267,0.204,0.233,0.209
COLORADO,DENVER,22440,0.033830692760322204,4422,18018,0.1970588235294117,0.006666636514534082,0.48,663303,4325.86454896734,0.1889095138796813,0.6111111111111112,0.166,0.128,0.109,0.207
COLORADO,DOUGLAS,9695,0.030852411229704873,1160,8535,0.1196493037648272,0.0036914695231003254,0.54,314238,373.975656475955,0.5470589176475608,0.6111111111111112,0.196,0.106,0.099,0.28300000000000003
COLORADO,EAGLE,4028,0.07615230460921844,144,3884,0.0357497517378351,0.002722425984043559,0.52,52894,31.400141206564,0.3564207271141418,0.6111111111111112,0.129,0.12,0.08199999999999999,0.23
COLORADO,EL PASO,18263,0.027456097755314046,3486,14777,0.1908777309313913,0.005240757639764813,0.46,665171,312.750835009835,0.5619013879178724,0.6111111111111112,0.223,0.16399999999999998,0.115,0.251
COLORADO,ELBERT,300,0.01238390092879257,102,198,0.34,0.004210526315789474,0.41,24225,13.0886425620633,0.7325697834522469,0.6111111111111112,0.28,0.187,0.13699999999999998,0.22699999999999998
COLORADO,FREMONT,1847,0.03943631899220668,186,1661,0.1007038440714672,0.003971388918543824,0.44,46835,30.5495821281969,0.6882082555864015,0.6111111111111112,0.273,0.20800000000000002,0.2,0.162
COLORADO,GARFIELD,2758,0.04796938864249065,273,2485,0.098984771573604,0.004748238977302374,0.44,57495,19.5061386374329,0.4961088024178315,0.6111111111111112,0.23399999999999999,0.141,0.106,0.26
COLORADO,JEFFERSON,18738,0.0335319697213722,2613,16125,0.1394492475184117,0.004676007945455521,0.51,558810,731.223217456953,0.4201415705328963,0.6111111111111112,0.20600000000000002,0.139,0.146,0.209
COLORADO,LA PLATA,3039,0.05628403155906212,155,2884,0.0510036196117143,0.0028706893358521317,0.47,53994,31.9532541153489,0.4040770465489566,0.6111111111111112,0.184,0.136,0.141,0.195
COLORADO,LARIMER,3065,0.009424157821589778,1188,1877,0.3876019575856443,0.0036528220202442594,0.54,325228,125.271702232079,0.4257067047657924,0.6111111111111112,0.20199999999999999,0.131,0.138,0.204
COLORADO,LOGAN,929,0.04249382490165584,221,708,0.2378902045209903,0.01010886469673406,0.43,21862,11.8905841229121,0.7490228348076527,0.6111111111111112,0.38,0.23399999999999999,0.163,0.19699999999999998
COLORADO,MESA,9826,0.0663175087401968,809,9017,0.0823325870140443,0.005460092058906902,0.48,148166,44.5084990445201,0.6410441322292764,0.6111111111111112,0.235,0.156,0.168,0.22399999999999998
COLORADO,MONTEZUMA,563,0.021648850265323386,164,399,0.2912966252220249,0.00630623702222564,0.39,26006,12.8153959645476,0.610748172344066,0.6111111111111112,0.27699999999999997,0.21600000000000003,0.18899999999999997,0.22399999999999998
COLORADO,MONTROSE,1930,0.04722752410316645,172,1758,0.0891191709844559,0.004208877795722606,0.46,40866,18.2360555487703,0.6788445199660152,0.6111111111111112,0.209,0.17600000000000002,0.214,0.22399999999999998
COLORADO,MORGAN,1110,0.03923925339366516,263,847,0.2369369369369369,0.00929722850678733,0.42,28288,22.0916345344856,0.6810200668896321,0.6111111111111112,0.349,0.215,0.156,0.267
COLORADO,PUEBLO,8541,0.052670851885198385,1443,7098,0.1689497716894977,0.008898728400695617,0.53,162158,67.9602353882391,0.4611169035933168,0.6111111111111112,0.294,0.221,0.16899999999999998,0.23399999999999999
COLORADO,ROUTT,1689,0.07043369474562135,38,1651,0.0224985198342214,0.00158465387823186,0.57,23980,10.1523329713659,0.3739453739453739,0.6111111111111112,0.156,0.102,0.11900000000000001,0.191
COLORADO,SUMMIT,1971,0.06734087259557894,85,1886,0.0431253170979198,0.002904096484334962,0.55,29269,48.1130737415188,0.315320885371584,0.6111111111111112,0.159,0.10800000000000001,0.10400000000000001,0.16699999999999998
COLORADO,TELLER,1255,0.053467961826857535,134,1121,0.1067729083665338,0.00570892978868439,0.39,23472,42.1368153192166,0.674674605372473,0.6111111111111112,0.21,0.153,0.17800000000000002,0.18600000000000003
COLORADO,WELD,14937,0.05371765594375416,2303,12634,0.1541808930842873,0.008282236167802492,0.5,278065,69.7400113401736,0.5659907847712438,0.6111111111111112,0.29,0.18600000000000003,0.11199999999999999,0.26899999999999996
CONNECTICUT,FAIRFIELD,11111,0.011799901871034751,3169,7942,0.2852128521285212,0.003365483667474496,0.52,941618,1506.66212591364,0.3800417369999216,0.7777777777777778,0.213,0.177,0.14400000000000002,0.23600000000000002
CONNECTICUT,HARTFORD,12820,0.014312843935295227,2841,9979,0.221606864274571,0.003171824463352086,0.54,895699,1218.4182623739,0.3641831177002634,0.7777777777777778,0.262,0.21600000000000003,0.156,0.217
CONNECTICUT,LITCHFIELD,1785,0.009641300414278848,385,1400,0.2156862745098039,0.0020794961677856336,0.54,185141,201.133177251604,0.5444366905441186,0.7777777777777778,0.27699999999999997,0.20800000000000002,0.184,0.195
CONNECTICUT,MIDDLESEX,1235,0.007510429462776244,493,742,0.3991902834008097,0.0029980904657074398,0.56,164438,445.265514013869,0.4385606607690919,0.7777777777777778,0.255,0.19399999999999998,0.177,0.192
CONNECTICUT,NEW HAVEN,13435,0.015606232735568736,4700,8735,0.349832526981764,0.005459567834549539,0.53,860874,1424.10572248851,0.4196450715819802,0.7777777777777778,0.281,0.217,0.156,0.21100000000000002
CONNECTICUT,NEW LONDON,1308,0.0048082401767432625,249,1059,0.1903669724770642,0.0009153301253891991,0.5,272033,408.98479091207,0.4376173822938929,0.7777777777777778,0.29600000000000004,0.209,0.161,0.203
CONNECTICUT,TOLLAND,1712,0.011286250156570352,158,1554,0.0922897196261682,0.0010416048625806749,0.58,151689,369.682148054244,0.4416460012399256,0.7777777777777778,0.249,0.191,0.139,0.18600000000000003
CONNECTICUT,WINDHAM,707,0.006038709236577324,168,539,0.2376237623762376,0.0014349408086916414,0.54,117078,228.277233264406,0.5066013419121264,0.7777777777777778,0.303,0.23,0.146,0.207
DELAWARE,KENT,29,0.00016912184937658187,12,17,0.4137931034482758,6.998145491444767e-05,0.53,171474,292.4571881839,0.4958712029813131,0.7222222222222222,0.354,0.312,0.155,0.23600000000000002
DELAWARE,NEW CASTLE,149,0.0002699290032373364,22,127,0.1476510067114094,3.9855289068600014e-05,0.54,551997,1294.80062731475,0.3259448685358873,0.7222222222222222,0.287,0.255,0.138,0.222
DELAWARE,SUSSEX,38,0.00017990379881074122,9,29,0.2368421052631578,4.260879445517555e-05,0.55,211224,225.644457568467,0.590625235831258,0.7222222222222222,0.32899999999999996,0.303,0.242,0.196
FLORIDA,ALACHUA,16064,0.06260790939313511,712,15352,0.0443227091633466,0.002774952159357084,0.46,256581,293.21754757822,0.3642656586633067,0.16666666666666666,0.267,0.235,0.124,0.18
FLORIDA,BAKER,1847,0.06762595196250733,130,1717,0.0703844071467244,0.004759812536613943,0.4,27312,46.6688435648571,0.8147854994459395,0.16666666666666666,0.379,0.33399999999999996,0.129,0.245
FLORIDA,BAY,8481,0.04754963248692259,683,7798,0.0805329560193373,0.003829312461804991,0.39,178361,235.162174596795,0.711170571621328,0.16666666666666666,0.29100000000000004,0.306,0.161,0.21600000000000003
FLORIDA,BRADFORD,2457,0.09127382146439318,120,2337,0.0488400488400488,0.004457817898138861,0.33,26919,91.5725818308203,0.7367333443544387,0.16666666666666666,0.366,0.332,0.175,0.19899999999999998
FLORIDA,BREVARD,13310,0.023738904157964483,1794,11516,0.134785875281743,0.0031996689751606524,0.4,560683,552.183988550966,0.5777501016673444,0.16666666666666666,0.29600000000000004,0.268,0.225,0.188
FLORIDA,BROWARD,156322,0.08387363315412763,7968,148354,0.0509717122350021,0.004275182693236326,0.35,1863780,1544.19929092933,0.3136615016990183,0.16666666666666666,0.24600000000000002,0.25,0.154,0.21600000000000003
FLORIDA,CHARLOTTE,7002,0.04127515591657726,550,6452,0.0785489860039988,0.003242121644404098,0.49,169642,249.061779330477,0.624836574179758,0.16666666666666666,0.27899999999999997,0.262,0.376,0.131
FLORIDA,CITRUS,6282,0.044726705730742666,459,5823,0.0730659025787965,0.0032679971235929457,0.43,140453,241.372101237213,0.6832622333751568,0.16666666666666666,0.293,0.348,0.35100000000000003,0.15
FLORIDA,CLAY,9456,0.047198346859932315,690,8766,0.0729695431472081,0.003444041807672726,0.38,200346,331.255732919438,0.703990308312125,0.16666666666666666,0.321,0.284,0.142,0.243
FLORIDA,COLLIER,17338,0.049788074753902525,1116,16222,0.0643672857307647,0.003204723233669121,0.5,348236,174.225192251746,0.6172704331075186,0.16666666666666666,0.213,0.23199999999999998,0.29600000000000004,0.182
FLORIDA,COLUMBIA,6090,0.08929880641661046,344,5746,0.0564860426929392,0.005044136191677175,0.38,68198,85.5101116504557,0.7095133591110182,0.16666666666666666,0.359,0.369,0.172,0.21899999999999997
FLORIDA,DESOTO,3193,0.09088062845107303,215,2978,0.0673347948637644,0.006119428473843001,0.39,35134,55.1502368079269,0.626548345350342,0.16666666666666666,0.316,0.363,0.19399999999999998,0.207
FLORIDA,DUVAL,24511,0.027207539211224457,1772,22739,0.072294072049284,0.00196694380001998,0.43,900890,1181.28702088937,0.4891944672344261,0.16666666666666666,0.314,0.264,0.127,0.22899999999999998
FLORIDA,ESCAMBIA,14436,0.04663182308591807,1636,12800,0.113327791632031,0.005284681530102657,0.37,309574,471.273634417319,0.5824659438967922,0.16666666666666666,0.293,0.295,0.158,0.21
FLORIDA,FLAGLER,4405,0.042801480804920466,344,4061,0.0780930760499432,0.0033424992955488403,0.46,102917,211.99395537852,0.5886649392205624,0.16666666666666666,0.259,0.263,0.28300000000000003,0.182
FLORIDA,GADSDEN,3574,0.07743808636491668,346,3228,0.0968102965864577,0.0074968041080753145,0.33,46153,89.3930419609334,0.3042554153665265,0.16666666666666666,0.428,0.354,0.153,0.223
FLORIDA,HARDEE,2515,0.09211779356823675,167,2348,0.0664015904572564,0.006116768002344151,0.36,27302,42.8072271543766,0.6912831333245417,0.16666666666666666,0.385,0.353,0.145,0.27
FLORIDA,HENDRY,3086,0.08041484260996457,266,2820,0.086195722618276,0.006931415468000834,0.3,38376,33.1885354750702,0.5573549257759784,0.16666666666666666,0.345,0.35100000000000003,0.128,0.27699999999999997
FLORIDA,HERNANDO,11778,0.06661877746794347,610,11168,0.0517914756325352,0.003450284789900281,0.4,176797,373.91618501839,0.6287048488208452,0.16666666666666666,0.318,0.315,0.27399999999999997,0.188
FLORIDA,HIGHLANDS,5016,0.050737391515445776,455,4561,0.0907097288676236,0.004602375027816553,0.38,98862,97.249043778993,0.6471347896510966,0.16666666666666666,0.305,0.33299999999999996,0.33899999999999997,0.177
FLORIDA,HILLSBOROUGH,37626,0.028438641058335268,2424,35202,0.0644235369159623,0.0018321178420614651,0.41,1323059,1296.71806841605,0.4465247799752367,0.16666666666666666,0.244,0.231,0.131,0.23199999999999998
FLORIDA,INDIAN RIVER,6975,0.047990257461711,590,6385,0.0845878136200716,0.004059390953750464,0.49,145342,289.076079781081,0.6076816358159707,0.16666666666666666,0.263,0.256,0.302,0.175
FLORIDA,JACKSON,2818,0.05783953531331459,291,2527,0.1032647267565649,0.005972783809856119,0.37,48721,53.0627901261376,0.6775818639798489,0.16666666666666666,0.36700000000000005,0.37200000000000005,0.177,0.187
FLORIDA,LAKE,10525,0.03314062962473157,1237,9288,0.1175296912114014,0.0038950079663461236,0.5,317586,337.543044849626,0.5994767162182774,0.16666666666666666,0.303,0.29,0.259,0.19899999999999998
FLORIDA,LEE,18549,0.0272390854222653,1936,16613,0.1043722033532805,0.0028430033628500523,0.49,680970,868.4921323846,0.5868237240365174,0.16666666666666666,0.259,0.248,0.263,0.18600000000000003
FLORIDA,LEON,12606,0.04426450552691827,482,12124,0.0382357607488497,0.0016924870429933846,0.41,284788,427.055348102177,0.353778297794021,0.16666666666666666,0.307,0.218,0.113,0.188
FLORIDA,LEVY,2363,0.0595109174704712,179,2184,0.0757511637748624,0.004508021255697988,0.34,39707,35.5087623266436,0.7102345965455015,0.16666666666666666,0.32,0.369,0.226,0.20199999999999999
FLORIDA,MANATEE,19865,0.05620934266335796,1181,18684,0.0594512962496853,0.0033417182826793734,0.46,353411,475.554174889284,0.5696532147207725,0.16666666666666666,0.265,0.244,0.255,0.195
FLORIDA,MARION,18525,0.05443070332401915,1829,16696,0.0987314439946018,0.005374021936822187,0.43,340341,214.316383703134,0.6172467086433887,0.16666666666666666,0.304,0.33,0.278,0.188
FLORIDA,MARTIN,9070,0.05905255482056357,604,8466,0.066593164277839,0.003932496484191885,0.48,153592,282.480366555856,0.6201510630361805,0.16666666666666666,0.19399999999999998,0.225,0.294,0.16899999999999998
FLORIDA,MIAMI-DADE,203230,0.07627556937387452,10270,192960,0.0505338778723613,0.0038545003073842017,0.25,2664418,1403.31326179279,0.3407443756605768,0.16666666666666666,0.222,0.245,0.152,0.20600000000000002
FLORIDA,MONROE,4116,0.05335061568373299,194,3922,0.0471331389698736,0.0025145819831497085,0.35,77150,78.4830661114913,0.5156551626724422,0.16666666666666666,0.215,0.23,0.204,0.15
FLORIDA,NASSAU,3840,0.04974931011698861,244,3596,0.0635416666666666,0.003161154080350318,0.49,77187,118.998496232921,0.7352114489239814,0.16666666666666666,0.28300000000000003,0.24600000000000002,0.19899999999999998,0.205
FLORIDA,OKALOOSA,10626,0.05427021726473202,484,10142,0.0455486542443064,0.0024719353619546674,0.38,195798,210.476278829583,0.7128352585394874,0.16666666666666666,0.27,0.281,0.151,0.222
FLORIDA,OKEECHOBEE,3066,0.07777777777777778,268,2798,0.0874103065883887,0.006798579401319127,0.38,39420,51.2678243952197,0.6852706364901486,0.16666666666666666,0.33,0.375,0.17800000000000002,0.228
FLORIDA,ORANGE,31307,0.024924863958982687,2294,29013,0.0732743475899958,0.0018263531453638574,0.4,1256055,1390.49588584424,0.3573584732964166,0.16666666666666666,0.252,0.24600000000000002,0.107,0.228
FLORIDA,OSCEOLA,18487,0.05926042274379572,1260,17227,0.0681560015145778,0.004038953462280662,0.37,311962,234.970564322963,0.3587649601300943,0.16666666666666666,0.301,0.309,0.126,0.251
FLORIDA,PALM BEACH,72412,0.05176882045987974,4972,67440,0.0686626525990167,0.003554584534697592,0.49,1398757,710.06781143606,0.4112771238593334,0.16666666666666666,0.212,0.23399999999999999,0.22699999999999998,0.196
FLORIDA,PASCO,23609,0.04834838524707665,2252,21357,0.0953873522809098,0.004611824455776044,0.43,488310,653.132087522724,0.5892908239646013,0.16666666666666666,0.316,0.299,0.22399999999999998,0.205
FLORIDA,PINELLAS,41585,0.044260644480111716,4180,37405,0.1005170133461584,0.004448947791916964,0.44,939548,3431.59544384783,0.4857829866999185,0.16666666666666666,0.254,0.244,0.23,0.17
FLORIDA,POLK,31826,0.04990818437142754,4133,27693,0.1298623766731603,0.006481195437915856,0.43,637691,354.912343679413,0.5537187757198028,0.16666666666666666,0.371,0.28800000000000003,0.195,0.22699999999999998
FLORIDA,PUTNAM,4978,0.06884819650365125,527,4451,0.1058658095620731,0.007288670059747732,0.37,72304,99.3351611851812,0.6684784249781079,0.16666666666666666,0.387,0.368,0.21100000000000002,0.218
FLORIDA,SANTA ROSA,10129,0.06179874681976535,586,9543,0.0578536874321255,0.0035752853822077694,0.39,163903,161.997981455512,0.7446464185993504,0.16666666666666666,0.301,0.297,0.14400000000000002,0.226
FLORIDA,SARASOTA,12215,0.03069010655484396,1011,11204,0.0827670896438804,0.002540130800405014,0.5,398011,716.11749635599,0.5432479274260793,0.16666666666666666,0.214,0.22,0.34,0.149
FLORIDA,SEMINOLE,11020,0.024881182194827333,885,10135,0.0803085299455535,0.0019981711653740642,0.43,442905,1431.12838479517,0.4866382683551508,0.16666666666666666,0.266,0.203,0.14300000000000002,0.21600000000000003
FLORIDA,ST. JOHNS,11266,0.05159322592758813,609,10657,0.0540564530445588,0.002788946794771984,0.49,218362,363.515699529548,0.6496330046735134,0.16666666666666666,0.231,0.21100000000000002,0.18100000000000002,0.221
FLORIDA,ST. LUCIE,18422,0.0628445499699798,1350,17072,0.0732819454999457,0.004605370885868675,0.42,293136,512.765106183356,0.4990450630826357,0.16666666666666666,0.298,0.298,0.226,0.20800000000000002
FLORIDA,SUMTER,4539,0.039959855267675565,442,4097,0.097378277153558,0.003891221861271778,0.47,113589,207.413736906413,0.6877975608165395,0.16666666666666666,0.293,0.21899999999999997,0.531,0.075
FLORIDA,SUWANNEE,3818,0.08746248825968433,234,3584,0.0612886327920377,0.0053604563260257025,0.31,43653,63.3983016983545,0.7642559109874826,0.16666666666666666,0.384,0.37,0.201,0.214
FLORIDA,TAYLOR,1172,0.05189974315826765,68,1104,0.0580204778156996,0.003011247896554778,0.33,22582,21.6447547024043,0.7459634015069968,0.16666666666666666,0.345,0.34600000000000003,0.17800000000000002,0.193
FLORIDA,VOLUSIA,17982,0.03520318868611567,1850,16132,0.102880658436214,0.003621727231081859,0.42,510806,463.872092011248,0.5481946877551568,0.16666666666666666,0.298,0.289,0.23199999999999998,0.18
FLORIDA,WAKULLA,1504,0.048029635306891486,106,1398,0.0704787234042553,0.0033850673820016606,0.38,31314,51.6373460467063,0.6847762360758257,0.16666666666666666,0.395,0.299,0.129,0.21
FLORIDA,WALTON,3216,0.0522688857105708,225,2991,0.0699626865671641,0.0036568716681835913,0.38,61528,59.2915595398793,0.7657044326188424,0.16666666666666666,0.318,0.317,0.188,0.205
FLORIDA,WASHINGTON,1308,0.05311243756852235,76,1232,0.0581039755351682,0.003086043773094571,0.31,24627,42.1562804764163,0.7742022230190032,0.16666666666666666,0.37799999999999995,0.35600000000000004,0.175,0.2
GEORGIA,BALDWIN,107,0.0023358365351030387,61,46,0.5700934579439252,0.0013316451274886483,0.41,45808,177.12491065486,0.4775999007197816,0.16666666666666666,0.371,0.262,0.138,0.19399999999999998
GEORGIA,BARROW,474,0.006463048813744205,117,357,0.2468354430379747,0.0015953095173166076,0.46,73340,457.325383991167,0.7263592567102547,0.16666666666666666,0.384,0.28800000000000003,0.11199999999999999,0.271
