state,county,total_percent_infected,percent_vaccinated,total_population,population_density_per_sqmi,percent_republican,date_stay_at_home_effective,percent_adults_with_obesity,percent_physically_inactive,percent_age_65_and_older,percent_age_17_and_younger
TENNESSEE,JACKSON,0.1192092312913626,0.419,11526,37.3447278038517,0.7245857590685177,0.3333333333333333,0.33799999999999997,0.35,0.205,0.195
TENNESSEE,JEFFERSON,0.1234241673548031,0.445,52851,192.286345785773,0.774748322147651,0.3333333333333333,0.36700000000000005,0.27399999999999997,0.188,0.207
TENNESSEE,JOHNSON,0.1426804587362266,0.328,17923,60.0553224358229,0.8223134214926281,0.3333333333333333,0.275,0.29,0.20600000000000002,0.177
TENNESSEE,KNOX,0.1163523015523704,0.519,448164,881.840889739089,0.5853279246473378,0.3333333333333333,0.307,0.214,0.145,0.214
TENNESSEE,LAKE,0.2482896237172178,0.362,7643,46.1018907700528,0.6888324873096446,0.3333333333333333,0.374,0.305,0.151,0.153
TENNESSEE,LAUDERDALE,0.1351382982873639,0.366,27261,57.7604057193277,0.6039322369234574,0.3333333333333333,0.446,0.359,0.139,0.23199999999999998
TENNESSEE,LAWRENCE,0.146119342123148,0.305,42406,68.7150245850728,0.7927996936039832,0.3333333333333333,0.33299999999999996,0.37,0.174,0.25
TENNESSEE,LEWIS,0.1432996413433322,0.296,11907,42.2100470482831,0.7756382518390307,0.3333333333333333,0.41700000000000004,0.308,0.193,0.223
TENNESSEE,LINCOLN,0.1369667694814642,0.346,33582,58.880097292423,0.7789931075816602,0.3333333333333333,0.36700000000000005,0.33799999999999997,0.183,0.225
TENNESSEE,LOUDON,0.1210327735444255,0.555,50637,220.878911823164,0.7528536616647429,0.3333333333333333,0.29,0.294,0.24600000000000002,0.19899999999999998
TENNESSEE,MACON,0.155759694333794,0.251,22924,74.6361212424586,0.8346215351812367,0.3333333333333333,0.34600000000000003,0.39299999999999996,0.156,0.247
TENNESSEE,MADISON,0.1278371979098628,0.55,98128,176.138511513128,0.5596799580272823,0.3333333333333333,0.387,0.303,0.15,0.23
TENNESSEE,MARION,0.1218735946310582,0.385,28363,56.9348337068347,0.708525133492911,0.3333333333333333,0.305,0.32299999999999995,0.182,0.213
TENNESSEE,MARSHALL,0.1345163636363636,0.439,31335,83.4571981915581,0.7144478393714535,0.3333333333333333,0.379,0.29,0.151,0.239
TENNESSEE,MAURY,0.1499476070424434,0.531,85767,139.882017423128,0.6728773784952925,0.3333333333333333,0.325,0.32799999999999996,0.14800000000000002,0.23600000000000002
TENNESSEE,MCMINN,0.1319478008699855,0.33,52606,122.305085575,0.7833111170354572,0.3333333333333333,0.337,0.358,0.187,0.217
TENNESSEE,MCNAIRY,0.1211956098700085,0.387,26057,46.2954032341699,0.7811316995417413,0.3333333333333333,0.303,0.38,0.198,0.223
TENNESSEE,MEIGS,0.1209145065206891,0.57,11804,60.4898897692108,0.7736111111111111,0.3333333333333333,0.354,0.345,0.19699999999999998,0.209
TENNESSEE,MONROE,0.1349017080244924,0.365,45482,71.5520577550176,0.7824255543204821,0.3333333333333333,0.327,0.248,0.19399999999999998,0.218
TENNESSEE,MONTGOMERY,0.1081806567684085,0.317,189709,351.856402712935,0.5612808052759458,0.3333333333333333,0.34299999999999997,0.264,0.086,0.271
TENNESSEE,MOORE,0.1687731196054254,0.193,6314,48.8614609095427,0.7946001367053999,0.3333333333333333,0.249,0.21100000000000002,0.218,0.19399999999999998
TENNESSEE,MORGAN,0.1274587674625052,0.451,21688,41.5335982479921,0.8114839671886652,0.3333333333333333,0.361,0.369,0.156,0.198
TENNESSEE,OBION,0.1596993581429379,0.324,30900,56.7125488383822,0.7776961384602825,0.3333333333333333,0.379,0.38,0.188,0.221
TENNESSEE,OVERTON,0.1422148284699429,0.297,22090,50.9590834032152,0.7362984566776036,0.3333333333333333,0.387,0.324,0.192,0.22699999999999998
TENNESSEE,PERRY,0.1401684001981178,0.324,7891,19.0259266470584,0.7590192644483362,0.3333333333333333,0.289,0.272,0.201,0.225
TENNESSEE,PICKETT,0.1562995245641838,0.381,5096,31.2678844644618,0.772848948374761,0.3333333333333333,0.312,0.345,0.262,0.182
TENNESSEE,POLK,0.1326045627376426,0.358,16697,38.4161699764711,0.7817484662576687,0.3333333333333333,0.344,0.316,0.193,0.207
TENNESSEE,PUTNAM,0.1526076391052402,0.428,74652,186.115317771416,0.6982948699103336,0.3333333333333333,0.28300000000000003,0.268,0.16,0.21100000000000002
TENNESSEE,RHEA,0.1389634275032411,0.365,32461,102.927578883852,0.7828602422708371,0.3333333333333333,0.37799999999999995,0.33799999999999997,0.177,0.23
TENNESSEE,ROANE,0.127177700348432,0.376,52983,146.877497249102,0.7328441552448198,0.3333333333333333,0.341,0.239,0.213,0.195
TENNESSEE,ROBERTSON,0.1458649548131954,0.419,67905,142.571256627414,0.71589274517759,0.3333333333333333,0.341,0.307,0.134,0.25
TENNESSEE,RUTHERFORD,0.138661089125299,0.424,290289,468.687284465086,0.6004970400982911,0.3333333333333333,0.359,0.248,0.095,0.252
TENNESSEE,SCOTT,0.1504440819285843,0.42,22029,41.384395460066,0.8485188824933315,0.3333333333333333,0.42100000000000004,0.322,0.156,0.24600000000000002
TENNESSEE,SEQUATCHIE,0.1259816318381472,0.282,14710,55.3317736905321,0.7799438004917457,0.3333333333333333,0.379,0.264,0.193,0.22399999999999998
TENNESSEE,SEVIER,0.1480101781170483,0.419,94537,159.556801519633,0.788417052214144,0.3333333333333333,0.44299999999999995,0.34700000000000003,0.177,0.213
TENNESSEE,SHELBY,0.1169419291779684,0.464,936990,1227.08652832988,0.3448425083658631,0.3333333333333333,0.355,0.252,0.11599999999999999,0.255
TENNESSEE,SMITH,0.1457558168378231,0.268,19176,61.0130335763017,0.7388380849919312,0.3333333333333333,0.3,0.2,0.154,0.239
TENNESSEE,STEWART,0.1047028800583303,0.338,13257,28.8618999188973,0.7291941875825627,0.3333333333333333,0.26899999999999996,0.27,0.18899999999999997,0.215
TENNESSEE,SULLIVAN,0.1156503397580013,0.454,156644,378.905246141771,0.7543434278557436,0.3333333333333333,0.34,0.29600000000000004,0.203,0.19899999999999998
TENNESSEE,SUMNER,0.1367136650930819,0.398,172786,326.398092849791,0.7010558702188658,0.3333333333333333,0.311,0.321,0.146,0.244
TENNESSEE,TIPTON,0.1339469796587607,0.319,61558,134.287003722866,0.7201567224564541,0.3333333333333333,0.324,0.359,0.13,0.257
TENNESSEE,TROUSDALE,0.2314781992201347,0.309,7970,69.7033992885156,0.665506329113924,0.3333333333333333,0.22399999999999998,0.222,0.161,0.231
TENNESSEE,UNICOI,0.120617346082872,0.458,17945,96.3957101714287,0.7881862404447533,0.3333333333333333,0.33,0.218,0.217,0.192
TENNESSEE,UNION,0.1010915281393951,0.307,19081,85.3487560666971,0.8088682567632464,0.3333333333333333,0.33899999999999997,0.261,0.16399999999999998,0.225
TENNESSEE,VAN BUREN,0.1539509536784741,0.469,5641,20.6316250457045,0.7523770152955767,0.3333333333333333,0.316,0.297,0.204,0.193
TENNESSEE,WARREN,0.1396177047750563,0.353,40099,92.6773173771297,0.700852189244784,0.3333333333333333,0.381,0.309,0.166,0.23800000000000002
TENNESSEE,WASHINGTON,0.1205178743961352,0.524,126044,386.088902762691,0.6884824120603015,0.3333333333333333,0.31,0.256,0.16899999999999998,0.19699999999999998
TENNESSEE,WAYNE,0.1856894380135548,0.386,16842,22.9423307175548,0.8598258494109613,0.3333333333333333,0.34700000000000003,0.40700000000000003,0.18,0.18100000000000002
TENNESSEE,WEAKLEY,0.1326812289966394,0.307,34024,58.6264813417335,0.7393302692055155,0.3333333333333333,0.386,0.34299999999999997,0.16899999999999998,0.196
TENNESSEE,WHITE,0.141963795940757,0.358,26373,70.0146964001297,0.7807633587786259,0.3333333333333333,0.314,0.225,0.198,0.22
TENNESSEE,WILLIAMSON,0.1285086321158331,0.569,205645,352.979085161517,0.6418684307101655,0.3333333333333333,0.21600000000000003,0.179,0.115,0.281
TENNESSEE,WILSON,0.1417352772420277,0.433,125616,219.967799874949,0.6945746818486269,0.3333333333333333,0.37200000000000005,0.21,0.145,0.242
TEXAS,ANDERSON,0.0904477353425132,0.357,57772,54.3683962418394,0.7775814337044237,0.2222222222222222,0.365,0.231,0.13699999999999998,0.19399999999999998
TEXAS,ANDREWS,0.1021651964715316,0.373,17215,11.4711552297133,0.7944568076067166,0.2222222222222222,0.349,0.264,0.102,0.308
TEXAS,ANGELINA,0.1099002479386496,0.38,87657,109.876234722379,0.7244157667747652,0.2222222222222222,0.40700000000000003,0.345,0.151,0.261
TEXAS,ARANSAS,0.0666099532113994,0.559,24729,98.0981368041487,0.7363013698630136,0.2222222222222222,0.405,0.363,0.26899999999999996,0.185
TEXAS,ARCHER,0.0979773179001519,0.414,8750,9.68869858836363,0.8839598412327807,0.2222222222222222,0.268,0.193,0.17800000000000002,0.223
TEXAS,ARMSTRONG,0.118706942236354,0.357,1913,2.10425883381853,0.9049951028403526,0.2222222222222222,0.293,0.23199999999999998,0.21899999999999997,0.226
TEXAS,ATASCOSA,0.1148319746642425,0.43,47710,39.121292354812,0.6302932787244935,0.2222222222222222,0.36700000000000005,0.321,0.138,0.281
TEXAS,AUSTIN,0.0809136920618007,0.45,29107,45.0230298485073,0.7851556134919342,0.2222222222222222,0.315,0.293,0.17800000000000002,0.245
TEXAS,BAILEY,0.1251428571428571,0.36,7131,8.62303012064209,0.7495817066369214,0.2222222222222222,0.313,0.24600000000000002,0.14300000000000002,0.301
TEXAS,BANDERA,0.0673243336794738,0.408,21015,26.5678250785021,0.7988843217850852,0.2222222222222222,0.299,0.278,0.248,0.177
TEXAS,BASTROP,0.1225499588607238,0.51,78286,88.1428379075441,0.5738384761369227,0.2222222222222222,0.384,0.239,0.134,0.257
TEXAS,BAYLOR,0.0877742946708464,0.36,3639,4.19490121587162,0.8452301534356238,0.2222222222222222,0.266,0.252,0.244,0.214
TEXAS,BEE,0.1184707508060801,0.431,32706,37.1558173934765,0.559104301708898,0.2222222222222222,0.307,0.217,0.115,0.215
TEXAS,BELL,0.0773495277248129,0.342,330859,314.796441379987,0.5473819399119945,0.2222222222222222,0.348,0.22899999999999998,0.099,0.27899999999999997
TEXAS,BEXAR,0.1243180867598277,0.572,1858699,1499.09903264367,0.4075893122132809,0.2222222222222222,0.28600000000000003,0.23399999999999999,0.113,0.262
TEXAS,BLANCO,0.0709915346576146,0.492,10918,15.3937373357353,0.7408970976253298,0.2222222222222222,0.294,0.275,0.215,0.191
TEXAS,BORDEN,0.0489296636085626,0.281,698,0.777765802187385,0.9041095890410958,0.2222222222222222,0.271,0.261,0.193,0.302
TEXAS,BOSQUE,0.0992239764516992,0.396,17953,18.2638736893902,0.8087522327124267,0.2222222222222222,0.318,0.272,0.23399999999999999,0.21899999999999997
TEXAS,BOWIE,0.0908788674995978,0.305,93483,105.629894128427,0.7203051846714063,0.2222222222222222,0.473,0.39299999999999996,0.154,0.239
TEXAS,BRAZORIA,0.1143871705534061,0.508,338419,249.238581875581,0.6006799745834743,0.2222222222222222,0.282,0.28,0.109,0.26899999999999996
TEXAS,BRAZOS,0.1276683928781777,0.469,209896,358.47944893188,0.5763639880376724,0.2222222222222222,0.29100000000000004,0.201,0.08199999999999999,0.20600000000000002
TEXAS,BREWSTER,0.1043138107138976,0.527,9188,1.48582752771586,0.4884760112888052,0.2222222222222222,0.259,0.268,0.19,0.205
TEXAS,BRISCOE,0.1196636481241914,0.355,1672,1.85777711664285,0.8491847826086957,0.2222222222222222,0.26,0.285,0.218,0.22399999999999998
TEXAS,BROOKS,0.1313971521218102,0.571,7217,7.65036127826922,0.2361325115562403,0.2222222222222222,0.369,0.258,0.157,0.242
TEXAS,BROWN,0.1278787238537925,0.345,37935,40.1667835413966,0.8567660059888778,0.2222222222222222,0.386,0.337,0.19,0.23
TEXAS,BURLESON,0.1415171067613728,0.413,17417,26.4281727951338,0.7637931034482759,0.2222222222222222,0.384,0.25,0.19399999999999998,0.231
TEXAS,BURNET,0.1141729830754854,0.461,44584,44.8411877218529,0.7622370339512602,0.2222222222222222,0.313,0.273,0.212,0.218
TEXAS,CALDWELL,0.1454516306339318,0.473,39848,73.0850113378238,0.5533410519351637,0.2222222222222222,0.391,0.273,0.133,0.243
TEXAS,CALHOUN,0.1171441991545326,0.482,21805,43.0215675723357,0.6659009332376167,0.2222222222222222,0.307,0.22699999999999998,0.16,0.255
TEXAS,CALLAHAN,0.092089220397332,0.321,13596,15.1172183570708,0.8720200752823086,0.2222222222222222,0.348,0.295,0.19699999999999998,0.239
TEXAS,CAMERON,0.1259845496888905,0.673,418785,469.973923569321,0.3200729808099566,0.2222222222222222,0.308,0.245,0.124,0.317
TEXAS,CAMP,0.1102795173361845,0.357,12631,64.5014509748521,0.7047556142668429,0.2222222222222222,0.27899999999999997,0.254,0.174,0.262
TEXAS,CARSON,0.1068174147823152,0.293,6027,6.54952101012651,0.8839406207827261,0.2222222222222222,0.276,0.235,0.168,0.259
TEXAS,CASS,0.0859255312062878,0.295,30346,32.3876121457327,0.7879131561892417,0.2222222222222222,0.373,0.335,0.213,0.226
TEXAS,CASTRO,0.146347941567065,0.364,7875,8.80445429476528,0.7080620931397096,0.2222222222222222,0.273,0.215,0.139,0.302
TEXAS,CHAMBERS,0.1381253279193375,0.409,38072,63.7565307234364,0.7946503038246158,0.2222222222222222,0.28,0.263,0.105,0.278
TEXAS,CHEROKEE,0.0871101318238802,0.318,51257,48.6783357624597,0.769446098868374,0.2222222222222222,0.428,0.337,0.16399999999999998,0.255
TEXAS,CHILDRESS,0.1895702162606077,0.439,7059,10.1363497054227,0.8646833013435701,0.2222222222222222,0.243,0.271,0.152,0.20199999999999999
TEXAS,CLAY,0.1043835354789418,0.373,10367,9.52214207753148,0.8722598644878438,0.2222222222222222,0.318,0.33,0.207,0.215
TEXAS,COCHRAN,0.1198738170347003,0.341,2955,3.81250014229479,0.753607103218646,0.2222222222222222,0.252,0.222,0.14300000000000002,0.28800000000000003
TEXAS,COKE,0.1443755535872453,0.345,3228,3.54153355491703,0.8889669711876318,0.2222222222222222,0.28800000000000003,0.299,0.266,0.20199999999999999
TEXAS,COLEMAN,0.1012844036697247,0.333,8476,6.71661493843832,0.872083447707933,0.2222222222222222,0.251,0.266,0.223,0.21899999999999997
TEXAS,COLLIN,0.0940361253660375,0.605,886633,1053.84073385693,0.5561799462673518,0.2222222222222222,0.27899999999999997,0.19699999999999998,0.09699999999999999,0.272
TEXAS,COLLINGSWORTH,0.1160958904109589,0.3,3032,3.30124956367158,0.8503460207612457,0.2222222222222222,0.29100000000000004,0.204,0.17600000000000002,0.26
TEXAS,COLORADO,0.0904945796305774,0.467,20792,21.6516975870482,0.7429813226829555,0.2222222222222222,0.268,0.325,0.204,0.231
TEXAS,COMAL,0.0858721328476592,0.55,124234,222.04033384264,0.7259159188137283,0.2222222222222222,0.303,0.209,0.17300000000000001,0.23
TEXAS,COMANCHE,0.1208654198753208,0.384,13506,14.4025112596166,0.8273820889822417,0.2222222222222222,0.264,0.254,0.235,0.22699999999999998
TEXAS,CONCHO,0.1936903888481291,0.474,4142,4.21039923728879,0.8286516853932584,0.2222222222222222,0.28,0.249,0.159,0.132
TEXAS,COOKE,0.096541193009671,0.348,38878,44.4411236437369,0.8261360075211532,0.2222222222222222,0.24100000000000002,0.27399999999999997,0.17300000000000001,0.242
TEXAS,CORYELL,0.1058577240589327,0.327,75710,71.9536681094153,0.6697529173286583,0.2222222222222222,0.42200000000000004,0.244,0.08900000000000001,0.251
TEXAS,COTTLE,0.1394849785407725,0.351,1560,1.73224947825899,0.826797385620915,0.2222222222222222,0.21600000000000003,0.228,0.287,0.23600000000000002
TEXAS,CRANE,0.1250781738586616,0.331,4823,6.14341055446978,0.7579479768786127,0.2222222222222222,0.254,0.195,0.122,0.305
TEXAS,CROCKETT,0.181581986143187,0.384,3836,1.36642651626684,0.7025089605734767,0.2222222222222222,0.271,0.217,0.139,0.249
TEXAS,CROSBY,0.1387484748126198,0.392,5987,6.65075802065461,0.6834490740740741,0.2222222222222222,0.28600000000000003,0.235,0.18600000000000003,0.275
TEXAS,CULBERSON,0.169967756794104,0.498,2259,0.592578251147151,0.3650586701434159,0.2222222222222222,0.35,0.251,0.17600000000000002,0.23199999999999998
TEXAS,DALLAM,0.1376423768354604,0.409,7052,4.69154000004128,0.8167098445595855,0.2222222222222222,0.358,0.242,0.085,0.313
TEXAS,DALLAS,0.1189960523859464,0.528,2513054,2878.42323736988,0.3464484243840031,0.2222222222222222,0.3,0.243,0.09699999999999999,0.26899999999999996
TEXAS,DAWSON,0.1388277812696417,0.298,13317,14.7916453514077,0.7398259893348302,0.2222222222222222,0.292,0.281,0.14400000000000002,0.243
TEXAS,DEAF SMITH,0.1637549875984039,0.359,19039,12.7196225202079,0.6904648956356736,0.2222222222222222,0.267,0.2,0.11699999999999999,0.318
TEXAS,DELTA,0.0720315137872819,0.291,5226,20.3484762457957,0.8049101271372205,0.2222222222222222,0.337,0.251,0.21100000000000002,0.222
TEXAS,DENTON,0.0919976961408104,0.552,754650,858.988812632306,0.5712568434093991,0.2222222222222222,0.252,0.20199999999999999,0.087,0.261
TEXAS,DEWITT,0.1029265873015873,0.389,20660,22.7288734150139,0.8063997662185857,0.2222222222222222,0.266,0.342,0.192,0.22399999999999998
TEXAS,DICKENS,0.0904568068747173,0.285,2237,2.4808041905929,0.8305830583058306,0.2222222222222222,0.237,0.23600000000000002,0.22399999999999998,0.207
TEXAS,DIMMIT,0.3031410509679968,0.761,10842,8.15872521312151,0.302015503875969,0.2222222222222222,0.325,0.302,0.14400000000000002,0.299
TEXAS,DONLEY,0.1327028676021964,0.343,3506,3.78255909689027,0.8361774744027304,0.2222222222222222,0.284,0.226,0.22699999999999998,0.198
TEXAS,DUVAL,0.1278121358788204,0.578,11510,6.41770175584127,0.3157389635316698,0.2222222222222222,0.259,0.23199999999999998,0.17600000000000002,0.244
TEXAS,EASTLAND,0.0790305010893246,0.311,18252,19.7001567149659,0.8632773229929628,0.2222222222222222,0.34600000000000003,0.294,0.212,0.213
TEXAS,ECTOR,0.1145749986463967,0.362,153177,170.627796339456,0.6849165069805639,0.2222222222222222,0.32299999999999995,0.303,0.09699999999999999,0.298
TEXAS,EDWARDS,0.1143892339544513,0.334,2028,0.957565950985358,0.6952469711090401,0.2222222222222222,0.271,0.282,0.271,0.16399999999999998
TEXAS,EL PASO,0.1657396352405396,0.679,833592,822.742141715012,0.2593921722552428,0.2222222222222222,0.28600000000000003,0.209,0.11199999999999999,0.284
TEXAS,ELLIS,0.1319132589570731,0.45,160225,171.243002516206,0.705809369748559,0.2222222222222222,0.38,0.26899999999999996,0.11800000000000001,0.272
TEXAS,ERATH,0.1074991802894749,0.306,40641,37.5231935628288,0.8068811631757,0.2222222222222222,0.258,0.278,0.136,0.212
TEXAS,FALLS,0.1247615193386136,0.382,17265,22.5543541339813,0.6556783536585366,0.2222222222222222,0.396,0.354,0.166,0.213
TEXAS,FANNIN,0.1030016331587543,0.344,33757,37.8937941814441,0.7927598804383925,0.2222222222222222,0.302,0.307,0.18600000000000003,0.21100000000000002
TEXAS,FAYETTE,0.1196638522843841,0.474,24909,26.2197865553714,0.7824413817791301,0.2222222222222222,0.21899999999999997,0.23399999999999999,0.237,0.21100000000000002
TEXAS,FISHER,0.0843342036553524,0.313,3847,4.27948136082923,0.7316367842683632,0.2222222222222222,0.233,0.21600000000000003,0.23199999999999998,0.20600000000000002
TEXAS,FLOYD,0.1668417366946778,0.382,6088,6.13621783807354,0.7524247064828994,0.2222222222222222,0.34600000000000003,0.223,0.184,0.273
TEXAS,FOARD,0.1151515151515151,0.397,1320,1.87394526971295,0.746588693957115,0.2222222222222222,0.284,0.23,0.29100000000000004,0.19899999999999998
TEXAS,FORT BEND,0.093425059875223,0.642,683756,793.340451789438,0.447562827684629,0.2222222222222222,0.29100000000000004,0.213,0.095,0.281
TEXAS,FRANKLIN,0.0812121212121212,0.32,10571,37.1706207764878,0.8184931506849316,0.2222222222222222,0.369,0.34299999999999997,0.195,0.244
TEXAS,FREESTONE,0.1069128163513719,0.325,19585,22.3132331460268,0.7842269651223321,0.2222222222222222,0.349,0.395,0.185,0.228
TEXAS,FRIO,0.138973702353984,0.418,18542,16.3581782770839,0.4218181818181818,0.2222222222222222,0.245,0.24,0.122,0.244
TEXAS,GAINES,0.0701191140889633,0.174,19485,12.969564033817,0.8456709956709957,0.2222222222222222,0.34,0.27899999999999997,0.092,0.35200000000000004
TEXAS,GALVESTON,0.1375522813827129,0.525,314485,829.896123967506,0.6001236747679064,0.2222222222222222,0.337,0.275,0.128,0.247
TEXAS,GARZA,0.0923101621448065,0.462,6614,7.40306844944964,0.8254716981132075,0.2222222222222222,0.226,0.217,0.106,0.184
TEXAS,GILLESPIE,0.0993033941010819,0.495,25732,24.3165019789934,0.7905252005448766,0.2222222222222222,0.289,0.297,0.284,0.198
TEXAS,GLASSCOCK,0.0752306600425833,0.378,1253,1.39188621164049,0.9155629139072848,0.2222222222222222,0.239,0.21899999999999997,0.132,0.282
TEXAS,GOLIAD,0.0696004178636719,0.373,7463,8.75927928129244,0.7065803667745415,0.2222222222222222,0.28,0.299,0.203,0.217
TEXAS,GONZALES,0.1273215913999136,0.412,20370,19.096531107329,0.7241869276918219,0.2222222222222222,0.305,0.264,0.161,0.26899999999999996
TEXAS,GRAY,0.1197112309238782,0.331,23028,24.8689588031649,0.8777852802160703,0.2222222222222222,0.33799999999999997,0.295,0.156,0.253
TEXAS,GRAYSON,0.0892872874636595,0.377,124231,133.177750305831,0.745001687194196,0.2222222222222222,0.304,0.33799999999999997,0.16899999999999998,0.23800000000000002
TEXAS,GREGG,0.1003751664044535,0.389,123283,450.971518558934,0.688974586217634,0.2222222222222222,0.303,0.27699999999999997,0.141,0.258
TEXAS,GRIMES,0.1460180055401662,0.459,27140,34.4648007623661,0.7411098290150006,0.2222222222222222,0.369,0.35700000000000004,0.162,0.223
TEXAS,GUADALUPE,0.0949372778653497,0.481,147313,207.111333649969,0.633530490124866,0.2222222222222222,0.33799999999999997,0.231,0.13,0.262
TEXAS,HALE,0.1899958091360833,0.348,35007,34.8438625980121,0.7186723865432377,0.2222222222222222,0.324,0.308,0.127,0.28
TEXAS,HALL,0.1697031039136302,0.39,3162,3.57898148552713,0.8185151237396884,0.2222222222222222,0.261,0.26899999999999996,0.22899999999999998,0.239
TEXAS,HAMILTON,0.1054248906748611,0.432,8232,9.8479024283768,0.8453038674033149,0.2222222222222222,0.251,0.282,0.261,0.204
TEXAS,HANSFORD,0.177995925171328,0.366,5552,6.03603246106942,0.8885464817668207,0.2222222222222222,0.25,0.21899999999999997,0.155,0.293
TEXAS,HARDEMAN,0.1001779811848461,0.386,3952,5.68539946398194,0.797752808988764,0.2222222222222222,0.324,0.316,0.191,0.237
TEXAS,HARDIN,0.1190062845040102,0.318,55624,62.4577583408487,0.860667251975417,0.2222222222222222,0.373,0.298,0.153,0.249
TEXAS,HARRIS,0.0894150095739207,0.549,4434257,2600.95514886885,0.4160887180362652,0.2222222222222222,0.27699999999999997,0.22699999999999998,0.092,0.272
TEXAS,HARRISON,0.0897930972307784,0.325,66431,73.8175861154834,0.7062302244990206,0.2222222222222222,0.442,0.312,0.152,0.254
TEXAS,HARTLEY,0.1232065997130559,0.467,5966,4.08084998140471,0.8862704918032787,0.2222222222222222,0.299,0.273,0.147,0.215
TEXAS,HASKELL,0.0821845174973488,0.365,5812,6.43537795136334,0.7926553672316384,0.2222222222222222,0.267,0.32,0.22,0.15
TEXAS,HAYS,0.1053994291696895,0.566,185686,273.878443260255,0.4687378748406408,0.2222222222222222,0.3,0.19399999999999998,0.1,0.23600000000000002
TEXAS,HEMPHILL,0.156585493584708,0.379,4151,4.58023361991887,0.8625368731563422,0.2222222222222222,0.318,0.28800000000000003,0.129,0.319
TEXAS,HENDERSON,0.0793357264585372,0.347,79213,90.657208139444,0.7871526044266933,0.2222222222222222,0.366,0.35100000000000003,0.20800000000000002,0.221
TEXAS,HIDALGO,0.1141535638598514,0.648,828334,527.299461332191,0.2804591869093676,0.2222222222222222,0.344,0.21600000000000003,0.10400000000000001,0.337
TEXAS,HILL,0.1302354770935087,0.353,34901,36.3981671025558,0.779336931380108,0.2222222222222222,0.324,0.38,0.2,0.237
TEXAS,HOCKLEY,0.1441292732722297,0.368,23377,25.7345014357324,0.7945561482697305,0.2222222222222222,0.28600000000000003,0.336,0.135,0.265
TEXAS,HOOD,0.1186184968285125,0.435,54217,128.887803727242,0.8141801842967025,0.2222222222222222,0.289,0.27,0.239,0.21100000000000002
TEXAS,HOPKINS,0.1044385718908424,0.333,35844,46.7210494792006,0.7908849165312454,0.2222222222222222,0.309,0.349,0.175,0.252
TEXAS,HOUSTON,0.0908655520724486,0.362,22802,18.5230846670118,0.7428468813599904,0.2222222222222222,0.247,0.316,0.205,0.192
TEXAS,HOWARD,0.1324459960724416,0.303,36423,40.4344591147323,0.7608620887309412,0.2222222222222222,0.396,0.247,0.125,0.222
TEXAS,HUDSPETH,0.1119525173966434,0.624,3481,0.761619594151712,0.5774971297359357,0.2222222222222222,0.342,0.255,0.16,0.251
TEXAS,HUNT,0.0697709799784976,0.351,89068,105.993123304439,0.7577486214109146,0.2222222222222222,0.33,0.354,0.153,0.24
TEXAS,HUTCHINSON,0.1228866176330117,0.303,21782,24.5453116248646,0.863519313304721,0.2222222222222222,0.307,0.349,0.14800000000000002,0.263
TEXAS,IRION,0.0891927083333333,0.364,1631,1.55105344778599,0.8616187989556136,0.2222222222222222,0.252,0.254,0.17,0.255
TEXAS,JACK,0.0706211527700056,0.321,8866,9.7357422274064,0.8874626865671642,0.2222222222222222,0.32799999999999996,0.287,0.157,0.21600000000000003
TEXAS,JACKSON,0.1293360433604336,0.383,14678,17.6962273614109,0.8046020369671822,0.2222222222222222,0.33399999999999996,0.257,0.16399999999999998,0.258
TEXAS,JASPER,0.0798221171437417,0.314,35640,37.969236177533,0.7905954243982413,0.2222222222222222,0.413,0.28300000000000003,0.179,0.243
TEXAS,JEFF DAVIS,0.0866314863676341,0.518,2221,0.980766763856075,0.5835432409739715,0.2222222222222222,0.266,0.235,0.315,0.187
TEXAS,JEFFERSON,0.0899926460358157,0.418,252993,288.702882080053,0.4891917185966354,0.2222222222222222,0.35,0.32,0.134,0.23800000000000002
TEXAS,JIM HOGG,0.1213461538461538,0.552,5218,4.59261208197133,0.2029259084473808,0.2222222222222222,0.245,0.20199999999999999,0.19,0.284
TEXAS,JIM WELLS,0.1223259720369547,0.505,41486,47.9513303713772,0.4378382744971322,0.2222222222222222,0.322,0.261,0.141,0.284
TEXAS,JOHNSON,0.1208131181853859,0.389,157544,217.362269570114,0.7704405791063431,0.2222222222222222,0.389,0.281,0.132,0.264
TEXAS,JONES,0.130607976895882,0.379,19944,21.4785398465287,0.8085570469798657,0.2222222222222222,0.379,0.257,0.14300000000000002,0.159
TEXAS,KARNES,0.1708223831805653,0.456,14984,20.0436971986158,0.7062887089090043,0.2222222222222222,0.28600000000000003,0.209,0.145,0.204
TEXAS,KAUFMAN,0.1295885541372269,0.438,111830,143.246403443144,0.7169998788319399,0.2222222222222222,0.358,0.275,0.11800000000000001,0.278
TEXAS,KENDALL,0.0786405515380236,0.561,39010,58.8871473490136,0.7803180914512923,0.2222222222222222,0.23399999999999999,0.237,0.191,0.235
TEXAS,KENT,0.1456692913385826,0.348,667,0.739052865786861,0.8294930875576036,0.2222222222222222,0.26,0.22899999999999998,0.285,0.20199999999999999
TEXAS,KERR,0.0914258555133079,0.432,50505,45.7752349844217,0.7609134223290552,0.2222222222222222,0.244,0.261,0.266,0.195
TEXAS,KIMBLE,0.0756283145031127,0.403,4453,3.55959680201509,0.8693647540983607,0.2222222222222222,0.306,0.27899999999999997,0.306,0.17
