state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty
VIRGINIA,FRANKLIN,2622,0.046629912857905034,194,2428,0.0739893211289092,0.003450115596656589,0.52,56230,81.4408579733279,0.12727358736,0.9,0.53057285727,0.064,53522.0,26188.0,99479.0,21424.0,0.146
VIRGINIA,FRANKLIN,2622,0.046629912857905034,194,2428,0.0739893211289092,0.003450115596656589,0.52,56230,81.4408579733279,0.12727358736,0.9,0.53057285727,0.064,53522.0,26188.0,99479.0,21424.0,0.146
VIRGINIA,FREDERICK,4601,0.05589096342367075,252,4349,0.0547707020212997,0.0030611873033612323,0.53,82321,199.083781418355,0.10482735312000001,0.9329999999999999,0.5925605951499999,0.051,77684.0,31555.0,132008.0,35644.0,0.059000000000000004
VIRGINIA,GLOUCESTER,1460,0.03943707625401799,62,1398,0.0424657534246575,0.0016747251559925448,0.51,37021,169.971838559255,0.09699868073899999,0.9259999999999999,0.5858656421,0.042,70938.0,31072.0,122576.0,31481.0,0.076
VIRGINIA,GOOCHLAND,813,0.03698985395149916,55,758,0.067650676506765,0.002502388643705355,0.54,21979,78.0990503565265,0.07207948733,0.94,0.65991635483,0.051,89331.0,45995.0,169325.0,38471.0,0.05
VIRGINIA,HALIFAX,930,0.026341877920974366,76,854,0.0817204301075268,0.002152669593541991,0.44,35305,43.1744288744943,0.11286506613,0.945,0.536697889,0.054000000000000006,43096.0,20706.0,82685.0,17921.0,0.188
VIRGINIA,HANOVER,4734,0.04632139257722678,318,4416,0.0671736375158428,0.003111576434211685,0.56,102199,218.109764988041,0.077754581304,0.951,0.74747961778,0.038,91028.0,35881.0,151828.0,41444.0,0.062
VIRGINIA,HENRICO,14419,0.044790492077248764,1113,13306,0.0771898189888341,0.0034573699758636434,0.56,321921,1377.48027986762,0.098930819657,0.9229999999999999,0.7495511868600001,0.063,68581.0,34993.0,131174.0,31320.0,0.106
VIRGINIA,HENRY,3491,0.0668658660384225,371,3120,0.1062732741334861,0.007106054511674232,0.52,52209,136.548996051441,0.12838679539,0.879,0.54758751183,0.094,36471.0,20645.0,71739.0,16158.0,0.19
VIRGINIA,ISLE OF WIGHT,2321,0.06442390429400172,154,2167,0.0663507109004739,0.00427457184889111,0.51,36027,114.145075465806,0.091695268861,0.955,0.7085512711299999,0.081,72993.0,32090.0,131831.0,28221.0,0.109
VIRGINIA,JAMES CITY,2178,0.030292072322670376,169,2009,0.0775941230486685,0.0023504867872044507,0.56,71900,504.673572265606,0.08910274654900001,0.9209999999999999,0.75331968025,0.049,86541.0,41314.0,152378.0,37036.0,0.079
VIRGINIA,KING GEORGE,676,0.026761678543151226,63,613,0.0931952662721893,0.0024940617577197148,0.37,25260,140.616099040404,0.072438938675,0.9520000000000001,0.68773289611,0.065,86619.0,35201.0,151129.0,43425.0,0.055999999999999994
VIRGINIA,LEE,1554,0.062382080205531695,110,1444,0.0707850707850707,0.004415719963068524,0.37,24911,57.1984660824849,0.1225018718,0.845,0.46938444047,0.12300000000000001,34796.0,17820.0,72193.0,12374.0,0.261
VIRGINIA,LOUDOUN,14563,0.04018099797205016,1086,13477,0.0745725468653436,0.00299639935436699,0.52,362435,702.725449386664,0.06531180293700001,0.955,0.8396082220700001,0.039,140382.0,48578.0,228645.0,64399.0,0.04
VIRGINIA,LOUISA,1541,0.04486171761280931,110,1431,0.0713822193380921,0.003202328966521106,0.56,34350,69.2120591381134,0.12516912402000002,0.9420000000000001,0.56213819436,0.081,63714.0,28767.0,106988.0,26224.0,0.12
VIRGINIA,MECKLENBURG,883,0.02829312057419334,90,793,0.101925254813137,0.0028837835239834664,0.53,31209,49.8969243218916,0.11900269542,0.889,0.59687906372,0.061,44832.0,21492.0,82976.0,17055.0,0.17800000000000002
VIRGINIA,MONTGOMERY,6783,0.06976457156962572,188,6595,0.0277163496977738,0.0019336192621391178,0.54,97227,251.548911405893,0.10956911312,0.9540000000000001,0.7865327722000001,0.046,52538.0,26819.0,111151.0,19061.0,0.24
VIRGINIA,NEW KENT,807,0.04024736920851828,37,770,0.0458488228004956,0.0018452944990274799,0.5,20051,95.6015408099877,0.095732542218,0.935,0.58276333789,0.049,90858.0,35723.0,139154.0,38355.0,0.05
VIRGINIA,ORANGE,1450,0.04157944541622459,77,1373,0.053103448275862,0.0022080119289995125,0.53,34873,102.332854244508,0.11677619955999999,0.932,0.57681088965,0.077,63681.0,30361.0,119210.0,32447.0,0.092
VIRGINIA,PAGE,1186,0.04991792583862957,114,1072,0.0961214165261382,0.0047981817416557935,0.3,23759,76.4397736575088,0.13143041445,0.996,0.44298650895999997,0.086,49073.0,22683.0,90956.0,21417.0,0.16
VIRGINIA,PITTSYLVANIA,2889,0.04630401333504296,239,2650,0.0827275874004846,0.0038306193101679703,0.5,62392,64.3976974421709,0.12836319271000002,0.9129999999999999,0.58163884674,0.067,44710.0,22650.0,84864.0,19662.0,0.151
VIRGINIA,POWHATAN,982,0.034716821042211694,64,918,0.065173116089613,0.0022626034080463833,0.53,28286,108.691587777263,0.095212695026,0.9359999999999999,0.60756501182,0.046,88475.0,32770.0,142537.0,44119.0,0.055999999999999994
VIRGINIA,PRINCE EDWARD,1261,0.05464315118949604,102,1159,0.0808881839809674,0.0044199852667157775,0.46,23077,65.942334120439,0.12059939798000001,0.893,0.5806299953,0.066,48450.0,18789.0,92768.0,20426.0,0.18
VIRGINIA,PRINCE GEORGE,1863,0.049463678844519965,58,1805,0.0311325818572195,0.0015399320305862362,0.44,37664,142.043207037248,0.089991500212,0.909,0.62524773804,0.094,68133.0,26721.0,127070.0,34772.0,0.096
VIRGINIA,PRINCE WILLIAM,26974,0.06080292135338007,1673,25301,0.0620226885148661,0.003771160651894597,0.47,443630,1318.68614658168,0.11672109105,0.922,0.69040709663,0.054000000000000006,106200.0,37063.0,180004.0,50014.0,0.07
VIRGINIA,PULASKI,1613,0.046866374175552776,129,1484,0.0799752014879107,0.0037481477176976494,0.5,34417,107.599546924537,0.097800179737,0.948,0.5920712809900001,0.067,50834.0,25738.0,93380.0,20964.0,0.135
VIRGINIA,ROANOKE,3735,0.039880412150979656,190,3545,0.0508701472556894,0.002028722438737921,0.55,93655,373.743996089996,0.08243663483500001,0.9520000000000001,0.7391043951,0.048,68734.0,32220.0,118178.0,30490.0,0.08
VIRGINIA,ROANOKE,3735,0.039880412150979656,190,3545,0.0508701472556894,0.002028722438737921,0.55,93655,373.743996089996,0.08243663483500001,0.9520000000000001,0.7391043951,0.048,68734.0,32220.0,118178.0,30490.0,0.08
VIRGINIA,ROCKBRIDGE,966,0.04302895322939866,57,909,0.0590062111801242,0.0025389755011135857,0.49,22450,37.5691239526213,0.11917192811999999,0.9059999999999999,0.59209112401,0.048,53413.0,29603.0,103877.0,23390.0,0.147
VIRGINIA,ROCKINGHAM,4560,0.05814324148571283,410,4150,0.0899122807017543,0.005227791449373302,0.48,78427,92.3595984839472,0.15394270294,0.9420000000000001,0.56144940443,0.052000000000000005,61375.0,27160.0,105734.0,29554.0,0.11599999999999999
VIRGINIA,RUSSELL,1789,0.06395452758016659,131,1658,0.0732252655114589,0.004683087262717621,0.44,27973,59.0370146207745,0.11009304303,0.8959999999999999,0.56355597663,0.066,38966.0,21171.0,77894.0,15083.0,0.17
VIRGINIA,SCOTT,1391,0.06215926356242738,126,1265,0.0905823148813803,0.005630529984806507,0.51,22378,41.7868837126559,0.10980783628999999,0.946,0.57163120567,0.078,40161.0,20935.0,78641.0,15216.0,0.201
VIRGINIA,SHENANDOAH,2621,0.061156870522901745,206,2415,0.0785959557420831,0.004806682688942296,0.42,42857,84.3204780725395,0.12210713228999999,0.9670000000000001,0.55388683236,0.055,55283.0,26444.0,98074.0,23401.0,0.106
VIRGINIA,SMYTH,2192,0.06955859486561101,200,1992,0.0912408759124087,0.006346587122774728,0.42,31513,69.8844380349147,0.10700249334,0.9490000000000001,0.5504446915,0.073,40972.0,22161.0,78565.0,15783.0,0.177
VIRGINIA,SPOTSYLVANIA,4517,0.0349664424334848,320,4197,0.0708434801859641,0.002477144471710236,0.43,129181,321.75065674747,0.095402940304,0.912,0.63022816538,0.055999999999999994,86695.0,32367.0,153558.0,42260.0,0.085
VIRGINIA,STAFFORD,4618,0.033092555966405826,376,4242,0.0814205283672585,0.0026944133918078367,0.44,139548,518.663485616227,0.077203453716,0.9470000000000001,0.7295240054500001,0.049,108421.0,37782.0,181902.0,51316.0,0.051
VIRGINIA,TAZEWELL,2337,0.05388890169944889,180,2157,0.0770218228498074,0.00415062144026564,0.37,43367,83.5834863508464,0.11561833344,0.889,0.54862894115,0.083,42074.0,23548.0,81760.0,18572.0,0.17800000000000002
VIRGINIA,WARREN,1817,0.04682144973844925,119,1698,0.0654925701706109,0.003066457082485119,0.52,38807,181.542482711596,0.11311415302,0.938,0.52788104089,0.065,65635.0,29179.0,123692.0,31398.0,0.10400000000000001
VIRGINIA,WASHINGTON,3728,0.0683259411311902,425,3303,0.1140021459227467,0.007789303911146952,0.46,54562,97.2628970876936,0.10838415754,0.94,0.5945116896,0.064,45510.0,25287.0,91954.0,20519.0,0.14300000000000002
VIRGINIA,WISE,2361,0.05891600539002845,170,2191,0.0720033883947479,0.004242152018765284,0.44,40074,99.3920572656069,0.11612858814999999,0.963,0.55757575758,0.10400000000000001,38045.0,20896.0,76597.0,14600.0,0.212
VIRGINIA,WYTHE,1974,0.06766994617942478,169,1805,0.085612968591692,0.00579342497686058,0.49,29171,63.1654857077465,0.12159181152000001,0.935,0.55921346641,0.075,46345.0,24431.0,89173.0,18746.0,0.162
VIRGINIA,YORK,1849,0.027630418864597498,86,1763,0.0465116279069767,0.0012851357611440696,0.54,66919,639.409860888285,0.076414012177,0.9690000000000001,0.8000603682499999,0.061,86317.0,36722.0,152418.0,44357.0,0.062
WASHINGTON,ASOTIN,1472,0.06656717767828879,97,1375,0.0658967391304347,0.0043865599421154975,0.47,22113,34.7644184251771,0.065110065633,0.78125,0.6192903752,0.083,49776.0,25760.0,96669.0,22539.0,0.145
WASHINGTON,BENTON,18067,0.09634757011289523,942,17125,0.0521392594232578,0.005023490952916771,0.5,187519,110.317953939679,0.07625905289200001,0.76596503746,0.66079418345,0.065,69212.0,29529.0,123177.0,28358.0,0.139
WASHINGTON,CHELAN,6893,0.0922004788592983,311,6582,0.0451182358914841,0.004159922954481614,0.33,74761,25.5927686521627,0.092914514736,0.81153450051,0.5155223713,0.068,57243.0,26109.0,107594.0,25407.0,0.126
WASHINGTON,CLALLAM,1423,0.019501432115007742,70,1353,0.0491918482080112,0.0009593114884402966,0.5,72969,41.9681308169507,0.089611038512,0.8059071729999999,0.61048466864,0.09300000000000001,57183.0,26967.0,96409.0,21814.0,0.157
WASHINGTON,CLARK,26081,0.05784299157449772,1431,24650,0.0548675280855795,0.0031737019647676942,0.44,450893,717.501099302781,0.06998376235300001,0.83697559419,0.68135883528,0.07200000000000001,73971.0,30207.0,129370.0,33389.0,0.102
WASHINGTON,COWLITZ,6663,0.06478114609057499,344,6319,0.0516283956175896,0.003344546638925078,0.45,102854,90.1882830264699,0.066139451213,0.80814408771,0.58713995943,0.09699999999999999,58624.0,24756.0,100714.0,22384.0,0.16899999999999998
WASHINGTON,DOUGLAS,3678,0.0917184110121942,148,3530,0.0402392604676454,0.0036906810303982446,0.38,40101,22.0424525024876,0.11314519667,0.8549488054600001,0.50837706904,0.051,65912.0,23966.0,108019.0,28713.0,0.134
WASHINGTON,FRANKLIN,12903,0.14694226170140076,599,12304,0.0464233124079671,0.0068215465208973924,0.46,87810,70.7235358868819,0.11644394253,0.75439938791,0.4859128333,0.068,60483.0,20997.0,109013.0,30015.0,0.16399999999999998
WASHINGTON,GRANT,9862,0.10658164919485573,466,9396,0.0472520786858649,0.005036204474224576,0.29,92530,34.5326134634379,0.12531071611,0.78760393046,0.46415522238,0.091,53688.0,20409.0,100013.0,25769.0,0.16899999999999998
WASHINGTON,GRAYS HARBOR,4554,0.0639310431962714,234,4320,0.0513833992094861,0.0032849943144329175,0.42,71233,37.4654399233169,0.08920256645300001,0.8155737704899999,0.5486032182799999,0.121,48763.0,23799.0,90840.0,20722.0,0.166
WASHINGTON,ISLAND,1841,0.022980040692521814,104,1737,0.0564910374796306,0.001298166340044687,0.42,80113,384.512925498016,0.059623940506000006,0.88115449915,0.7264828303900001,0.077,65987.0,32503.0,117801.0,30499.0,0.095
WASHINGTON,KING,113017,0.05434685388665817,6572,106445,0.0581505437235106,0.003160299103171359,0.52,2079550,982.964032840959,0.062430302119,0.84014626426,0.81198071248,0.055,94822.0,43629.0,173033.0,37240.0,0.107
WASHINGTON,KITSAP,8849,0.03436665009631517,384,8465,0.0433947338682337,0.0014913316348723047,0.48,257488,651.655050237416,0.052741864412,0.8231243204099999,0.71585058277,0.07,76530.0,32801.0,126601.0,31658.0,0.10400000000000001
WASHINGTON,KITTITAS,3353,0.07836858712165479,117,3236,0.0348941246644795,0.0027346032488021503,0.36,42785,18.6240399368083,0.081906282694,0.83466666667,0.71005061461,0.067,55624.0,25147.0,100503.0,20227.0,0.209
WASHINGTON,LEWIS,5301,0.07000422587290688,401,4900,0.0756461045085832,0.005295546986424383,0.35,75724,31.5148168762207,0.088065099458,0.83920704846,0.57572358088,0.09699999999999999,57019.0,22947.0,94776.0,22210.0,0.163
WASHINGTON,MASON,2913,0.04770717327219129,126,2787,0.0432543769309989,0.0020635440550278413,0.42,61060,63.6446771155948,0.090907137177,0.7529411764699999,0.48993621545000005,0.10800000000000001,58239.0,25628.0,100627.0,23291.0,0.17
WASHINGTON,OKANOGAN,2787,0.06748347417613017,184,2603,0.0660208109077861,0.00445531368798276,0.21,41299,7.84235888678242,0.14912088942,0.8918918918900001,0.4917218543,0.081,48345.0,22544.0,84239.0,18805.0,0.212
WASHINGTON,PIERCE,57142,0.06860640464115568,3634,53508,0.063595953939309,0.004363089749500538,0.47,832896,499.189313577622,0.06888267908899999,0.86690289005,0.6536794578699999,0.078,75022.0,29750.0,123915.0,30971.0,0.127
WASHINGTON,SKAGIT,6025,0.0500103755965968,352,5673,0.0584232365145228,0.0029217680016600956,0.48,120475,69.6331622747269,0.086443432702,0.7467438494900001,0.59246864753,0.07200000000000001,70955.0,28586.0,115417.0,27963.0,0.15
WASHINGTON,SNOHOMISH,40512,0.053400189020218834,2533,37979,0.0625246840442338,0.003338829946391546,0.49,758649,363.586159263388,0.062076401724999994,0.85749792875,0.69920410006,0.062,87096.0,33883.0,145000.0,38313.0,0.09300000000000001
WASHINGTON,SPOKANE,47183,0.09711253676478156,2758,44425,0.0584532564694911,0.005676544017914662,0.46,485859,275.440064119114,0.060024980150999996,0.85226429102,0.7139771883599999,0.07200000000000001,59408.0,26860.0,105638.0,23958.0,0.156
WASHINGTON,STEVENS,2349,0.05369879297732261,165,2184,0.070242656449553,0.003771945866861741,0.29,43744,17.6572930200074,0.078533571491,0.82543640898,0.53516708891,0.08900000000000001,51183.0,22745.0,92908.0,20143.0,0.165
WASHINGTON,THURSTON,11160,0.041905891983432905,734,10426,0.0657706093189964,0.0027561760498064293,0.48,266311,368.619311757277,0.060670986396,0.85199362041,0.72857293785,0.084,72400.0,30583.0,123688.0,32097.0,0.12
WASHINGTON,WALLA WALLA,5491,0.09180892507816549,278,5213,0.050628300855946,0.004648129880118377,0.47,59809,47.0925486849718,0.07935981607999999,0.76822157434,0.6697638675400001,0.064,57329.0,24736.0,105821.0,24908.0,0.165
WASHINGTON,WHATCOM,9936,0.04737542256912492,480,9456,0.0483091787439613,0.0022886677569625563,0.47,209729,99.4974327023882,0.075901094846,0.81146744412,0.72093885572,0.077,62262.0,27810.0,110804.0,24942.0,0.16
WASHINGTON,WHITMAN,4267,0.0898429275276877,125,4142,0.0292945863604405,0.002631911399334653,0.53,47494,21.9956218643207,0.062480101878,0.9222614841,0.8495478213200001,0.08900000000000001,45389.0,20957.0,94403.0,13452.0,0.3
WASHINGTON,YAKIMA,30792,0.12432120348351307,1615,29177,0.0524486879709015,0.006520484009673733,0.48,247681,57.6737481869624,0.12945034801,0.7852590745400001,0.41765225066,0.083,51377.0,20653.0,92169.0,23259.0,0.205
WEST VIRGINIA,KANAWHA,19,0.00010019194667679132,6,13,0.3157894736842105,3.163956210846042e-05,0.47,189636,210.325407679634,0.07031087436,0.8332999999999999,0.59620297771,0.064,41926.0,28030.0,94179.0,19450.0,0.16
WISCONSIN,ADAMS,952,0.046910416871981865,100,852,0.1050420168067226,0.004927564797477087,0.33,20294,31.4335026162027,0.078638678808,0.91603053435,0.4793345464,0.095,43000.0,23668.0,81388.0,20527.0,0.127
WISCONSIN,BARRON,3172,0.06964081847721086,230,2942,0.0725094577553594,0.0050496179854219725,0.47,45548,52.794185371984,0.079822363926,0.90827338129,0.57601691502,0.054000000000000006,50344.0,25426.0,91976.0,23316.0,0.122
WISCONSIN,BROWN,22424,0.08738178091426656,1439,20985,0.0641723153763824,0.005607491202980271,0.54,256621,484.424434278879,0.072310333178,0.89978415048,0.69961072347,0.053,62097.0,28787.0,109287.0,27235.0,0.11699999999999999
WISCONSIN,CALUMET,3307,0.06660221940265443,275,3032,0.0831569398246144,0.005538436751052303,0.49,49653,156.02574548563,0.043695206118,0.95895522388,0.7496028760100001,0.026000000000000002,72645.0,30856.0,122439.0,33611.0,0.063
WISCONSIN,CHIPPEWA,3614,0.057043642964249075,244,3370,0.0675152185943552,0.003851314024149633,0.53,63355,62.8302662974912,0.05681456743,0.89670658683,0.6500995312400001,0.042,59528.0,26299.0,102257.0,25797.0,0.111
WISCONSIN,CLARK,3065,0.08887664559531404,242,2823,0.0789559543230016,0.0070173403700052196,0.35,34486,28.5079045335749,0.16460774997000002,0.96121883657,0.43764903914000003,0.042,55245.0,22560.0,91456.0,25123.0,0.149
WISCONSIN,COLUMBIA,3474,0.06132391879964696,290,3184,0.0834772596430627,0.005119152691968226,0.53,56650,73.999790666384,0.056439598401999996,0.93805309735,0.6452432825,0.043,65435.0,29936.0,113394.0,30377.0,0.086
WISCONSIN,DANE,26439,0.05115727393395741,1490,24949,0.0563561405499451,0.0028830265199741496,0.65,516818,431.966304888252,0.050612981137,0.9057905246,0.8386334534600001,0.044000000000000004,71789.0,35687.0,132495.0,31163.0,0.127
WISCONSIN,DODGE,7639,0.08641011718926746,640,6999,0.0837805995549155,0.007239491425727343,0.53,88404,100.955420383793,0.055469770757,0.89715189873,0.56476397028,0.048,63608.0,25617.0,100393.0,28275.0,0.08800000000000001
WISCONSIN,DOOR,586,0.02117893671618056,88,498,0.1501706484641638,0.0031804546604503234,0.4,27669,57.4090429822703,0.069841760734,0.94718309859,0.6411519515,0.059000000000000004,61221.0,32767.0,103532.0,28341.0,0.09
WISCONSIN,DOUGLAS,3451,0.07896121725203066,167,3284,0.0483917705013039,0.0038210731037638715,0.49,43705,33.5124363206276,0.065935028166,0.8903508771900001,0.71384122195,0.064,50637.0,26036.0,98645.0,23594.0,0.155
WISCONSIN,DUNN,2367,0.05337332010462704,152,2215,0.0642163075623151,0.0034274375394606296,0.55,44348,52.1647087142735,0.059741750359,0.90147783251,0.6972196761399999,0.055,57506.0,25120.0,102817.0,25641.0,0.142
WISCONSIN,EAU CLAIRE,8644,0.08482243614275761,347,8297,0.0401434521055067,0.0034050654027691914,0.58,101907,159.748347648733,0.064997182896,0.87412587413,0.75055397278,0.048,60111.0,26795.0,104341.0,23607.0,0.146
WISCONSIN,FOND DU LAC,9478,0.09295072964067158,689,8789,0.0726946613209537,0.006757021810764161,0.54,101968,141.709964079949,0.055228033191,0.8921052631599999,0.65407678854,0.046,59428.0,28036.0,105710.0,27317.0,0.086
WISCONSIN,GRANT,2144,0.041451578601395894,244,1900,0.1138059701492537,0.004717437116949906,0.44,51723,45.099459168135,0.080770617627,0.93688362919,0.68134132634,0.043,57328.0,23103.0,94123.0,23101.0,0.153
WISCONSIN,GREEN,2640,0.07125506072874493,166,2474,0.0628787878787878,0.004480431848852901,0.58,37050,63.4371259194644,0.058403137880999996,0.9587378640800001,0.68507253159,0.03,63160.0,28867.0,110932.0,28221.0,0.08900000000000001
WISCONSIN,IOWA,972,0.04092459264873058,82,890,0.0843621399176954,0.003452486211106901,0.49,23751,31.1407487592077,0.056353989595,0.97119341564,0.70427286357,0.043,68017.0,29610.0,113333.0,29660.0,0.09699999999999999
WISCONSIN,JACKSON,571,0.027764271127102984,79,492,0.138353765323993,0.0038412914519109207,0.49,20566,20.8213331142192,0.10137980177,0.8928571428600001,0.52248219736,0.055999999999999994,52919.0,24074.0,94563.0,22635.0,0.131
WISCONSIN,JEFFERSON,5679,0.06717689086564622,427,5252,0.0751892938897693,0.005050982989898034,0.57,84538,151.920588097824,0.058798627837,0.90920245399,0.6656833824999999,0.047,65831.0,27272.0,109956.0,30038.0,0.10300000000000001
WISCONSIN,JUNEAU,1308,0.04954733133830827,158,1150,0.1207951070336391,0.0059850751922421305,0.29,26399,34.416533272246,0.08072313425300001,0.90357142857,0.53265339694,0.057999999999999996,52891.0,23519.0,90409.0,22272.0,0.131
WISCONSIN,KENOSHA,6009,0.03579001286510697,955,5054,0.1589282742552837,0.005688044980225854,0.5,167896,617.228435224425,0.06610641485999999,0.89514731369,0.63967345407,0.087,65013.0,27335.0,116790.0,26378.0,0.152
WISCONSIN,KEWAUNEE,1456,0.071166723691285,125,1331,0.0858516483516483,0.006109780536683122,0.35,20459,59.7478239192417,0.0564580396,0.9465408805,0.65064818954,0.046,63612.0,27539.0,104787.0,27918.0,0.09
